Date,TATAMOTORS-EQ O,TATAMOTORS-EQ H,TATAMOTORS-EQ L,TATAMOTORS-EQ C,TATAMOTORS-EQ V
27/08/2010,197.28,200.23,195.32,196.06,12903060
26/08/2010,195.9,201.43,195.33,197.36,30891430
25/08/2010,199.36,200.54,194.53,196.35,15772266
24/08/2010,201.02,201.83,199.28,200.2,9869368
23/08/2010,201.81,203.06,199.06,200.91,12888834
20/08/2010,203.56,205.4,200.42,200.91,20173592
19/08/2010,205.79,207.77,204.2,205.88,15331584
18/08/2010,200.65,209.45,200.45,207.43,33446108
17/08/2010,198.84,201.6,197.48,199.19,20910053
16/08/2010,201.21,202.36,196.43,198.14,13504968
13/08/2010,203.22,204.8,199.36,200.53,19571381
12/08/2010,199.26,204.45,196.01,202.76,34680064
11/08/2010,190.41,202.73,190.27,199.2,82490304
10/08/2010,183.04,191.35,175.56,189.43,81052965
09/08/2010,177.83,182.39,177.1,181.93,21464492
06/08/2010,170.17,178.45,169.83,176.84,34896900
05/08/2010,167.4,171.51,166.79,170.37,14736215
04/08/2010,166.81,167.8,165.23,167.1,7603632
03/08/2010,169.17,169.38,166.04,166.57,14728725
02/08/2010,168.98,170.75,166.85,167.67,11074427
30/07/2010,168.99,170.33,166.86,167.47,10827037
29/07/2010,169.4,172,167.29,171.5,18101268
28/07/2010,166.61,169.88,166.61,169.15,14313145
27/07/2010,162.46,167.79,162.46,167.12,14545172
26/07/2010,166.41,166.45,161.88,162.5,8951381
23/07/2010,166.63,167.59,164.52,165.9,13194917
22/07/2010,162.06,166.22,161.27,165.62,13248294
21/07/2010,161.86,163.43,161.55,162.33,9242652
20/07/2010,164.04,164.83,160.08,160.88,8860557
19/07/2010,163.64,165.01,162.49,163.31,9332844
16/07/2010,160.28,165.4,160.07,164.71,26426903
15/07/2010,158.3,160.68,156.52,160.18,15651509
14/07/2010,159.69,161.23,157.31,158.3,13678070
13/07/2010,156.52,159.23,155.84,158.68,14691935
12/07/2010,153.75,156.96,152.82,156.35,22252222
09/07/2010,150.58,152.86,150.19,152.5,15919261
08/07/2010,150.39,151.59,149.33,149.62,11395788
07/07/2010,151.67,152.35,148.09,148.6,12754154
06/07/2010,151.37,152.72,150.58,151.95,14020545
05/07/2010,151.37,154.29,150.21,151.02,16098882
02/07/2010,152.37,153.52,150.98,151.65,12038777
01/07/2010,153.91,154.36,150.61,150.93,12274989
30/06/2010,150.44,154.71,150.15,154.05,17480192
29/06/2010,156.13,156.13,151.67,152.55,14291146
28/06/2010,152.37,157.08,152.37,156.17,12556795
25/06/2010,155.37,156.13,151.52,152.15,17019290
24/06/2010,156.78,157.87,154.69,155.37,15245480
23/06/2010,156.34,159.67,155.94,156.53,17385871
22/06/2010,160.18,160.18,156.64,157.84,15775050
21/06/2010,160.08,162.92,159.31,159.75,19993051
18/06/2010,159.29,160.68,156.92,158.66,20921873
17/06/2010,155.14,159.39,153.35,158.74,23857979
16/06/2010,151.38,155.93,151.38,154.41,26018964
15/06/2010,150.58,152.17,148.29,150.33,16351210
14/06/2010,151.97,152.92,149.23,150.44,17644662
