Date,VEDL-EQ O,VEDL-EQ H,VEDL-EQ L,VEDL-EQ C,VEDL-EQ V
12/09/2012,160.55,163.4,157.35,162.6,5432187
11/09/2012,160,163.4,157.85,159.3,6236267
10/09/2012,170.05,171.95,168.55,169.75,2073144
07/09/2012,166.65,168,165.55,167.05,2360958
06/09/2012,163.3,166.3,162.65,163.1,2241264
05/09/2012,168,168.6,163.2,164.15,2027207
04/09/2012,170,171.4,167.6,169.95,2797161
03/09/2012,173.5,177.7,168.75,169.6,3943215
31/08/2012,171.5,174.8,168.1,171.45,3251614
30/08/2012,170.9,174.8,167.75,172.55,3592933
29/08/2012,181.9,181.9,171.5,172.35,2423306
28/08/2012,187.6,188.1,179.5,182.4,1891168
27/08/2012,192,192.45,186.6,187.5,981193
24/08/2012,188.1,192.9,187.4,191.9,1774962
23/08/2012,191.25,194.2,187.65,190.4,2310086
22/08/2012,192,194.95,190,190.5,1900557
21/08/2012,186.55,194.7,185.35,193.65,1510585
17/08/2012,186.6,191.45,185.7,187.1,1764748
16/08/2012,192.65,195.3,187.4,188.1,2025055
14/08/2012,193,194.7,190.8,193.15,1484803
13/08/2012,192,195.7,191.3,195.15,2002530
10/08/2012,186.4,191.65,186.4,191.2,2023467
09/08/2012,185.1,189.25,184.3,188.15,2224464
08/08/2012,182.95,186.85,182.95,184.55,2112535
07/08/2012,183.2,185,182.2,182.7,2096088
06/08/2012,184,184.75,182.5,183.4,896914
03/08/2012,183.5,183.9,180,181.4,1494706
02/08/2012,184.3,186.7,182.5,184.85,1846097
01/08/2012,189.55,192,185.5,186.2,2144068
31/07/2012,188.25,191.9,183,190.2,1762920
30/07/2012,184,188,183.3,187.5,1417620
27/07/2012,183,185.75,180.25,182.95,1605586
26/07/2012,184.95,184.95,177,178.35,2164384
25/07/2012,184,186.1,180.75,183,2010243
24/07/2012,183.25,187.25,182.5,185.95,1743069
23/07/2012,190,190.1,182.9,183.55,1676547
20/07/2012,192.25,194.95,189.6,192.55,1240923
19/07/2012,193,195,191.55,193.55,1648987
18/07/2012,186,192.15,186,191,2183075
17/07/2012,187.45,189,184,185.6,1380966
16/07/2012,189.25,190.75,185.3,186.45,1633970
13/07/2012,193.5,195.25,189.35,190.95,2048948
12/07/2012,196,196,192.2,192.8,2658838
11/07/2012,199.6,202.3,196.6,197.45,3310813
10/07/2012,197,201.5,194.65,200.35,2697210
09/07/2012,197,198,194.2,195.95,1462924
06/07/2012,202,202.45,197.5,198.35,2281427
05/07/2012,204.65,206.35,201.35,202.4,3412555
04/07/2012,196.65,207.95,196.45,203.35,9027016
03/07/2012,192.05,197.85,191.15,195.05,3050674
02/07/2012,193.95,193.95,189.1,191.6,2038364
29/06/2012,189,192,187.55,191.65,2077060
28/06/2012,192.4,193.9,184.1,185.85,2653118
27/06/2012,186.9,193.25,186,191.45,2261997
26/06/2012,187.2,188.2,183.55,184.65,1391045
25/06/2012,186,189.9,185.3,187.35,2116504
22/06/2012,184,189.45,181,186.8,2025093
21/06/2012,181.15,186.95,181.15,186.1,1737294
20/06/2012,178.85,183.9,178.85,182.4,2205140
19/06/2012,181.5,185.25,175.3,177.15,2407717
18/06/2012,188,190.6,181.55,182.5,2176992
15/06/2012,190,190,183.1,185.15,1884508
14/06/2012,187.6,191.45,185.6,187.65,1713777
13/06/2012,189,190.2,185.3,187.35,1285182
12/06/2012,183.9,191.5,182.85,189.05,2042734
11/06/2012,190.7,194,183.15,185.6,2090181
08/06/2012,184.7,189.5,181.9,188.45,1790844
07/06/2012,183.25,188.75,183.25,186.95,2107628
06/06/2012,176.7,183.95,176.7,181.3,2041334
05/06/2012,178.5,181,174.55,175.85,1538900
04/06/2012,178.7,180.95,176.25,177.25,1293933
01/06/2012,184,186.6,180.5,181.55,1533773
31/05/2012,180.05,189.6,178.9,187.15,3848341
30/05/2012,184.5,185.7,182,183.25,1019935
29/05/2012,188.3,189.8,184.5,185.25,1442094
28/05/2012,180.75,188.7,180.75,187.25,1522572
25/05/2012,180,183.5,178,181.4,2248604
24/05/2012,180,181.45,175.1,179.25,4087445
23/05/2012,183.2,186.85,176.8,178,3180688
22/05/2012,195.5,196.45,183.2,183.95,3653294
21/05/2012,196,199,192.6,194.1,4459350
18/05/2012,181.75,196.6,180.35,193.9,3838354
17/05/2012,187,191.9,183.8,186.35,3089319
16/05/2012,186,191.4,185,186.8,3550166
15/05/2012,178.3,194.4,178.3,189.8,3909422
14/05/2012,180.4,182.65,176.3,181.05,1373314
11/05/2012,173.9,180.4,172.2,178.9,1775706
10/05/2012,176.1,180,172.5,175.1,1677460
09/05/2012,178.9,179.65,175.3,176.95,2035256
08/05/2012,185.25,185.25,178.5,180.55,1556799
07/05/2012,177.75,184.7,176,183.8,2544590
04/05/2012,185.3,186.85,180.1,180.6,1928505
03/05/2012,186.85,191.25,186.3,188.05,2945990
02/05/2012,189.5,191,186.8,188.2,1935428
30/04/2012,185.65,189.8,184.8,188.4,1957002
27/04/2012,185,188.9,181.5,183.65,1847535
26/04/2012,188.4,188.4,183.7,185.45,2756352
25/04/2012,184.55,187.55,182.7,186,2928592
24/04/2012,181.4,184.3,178,182.35,2635701
23/04/2012,188.1,191,180.6,181.45,2323916
20/04/2012,191,194.9,188.2,189.9,2285050
19/04/2012,192.9,194.45,185.3,193.15,2281117
18/04/2012,191.55,194,190.55,191.15,1821650
17/04/2012,185,190.9,185,190.05,2139352
16/04/2012,185,186.55,182.8,184.85,1468864
13/04/2012,186,191.8,185,186.2,4194062
12/04/2012,182,185.5,180.7,184.95,2934129
11/04/2012,181,181.35,176.75,179.45,3989334
10/04/2012,186.5,187.05,181.6,183.35,3667044
09/04/2012,192.5,192.5,185.45,186.65,2093489
04/04/2012,196.7,197.5,192.25,194.7,1638619
03/04/2012,194.4,199.5,194.4,198.5,2654421
02/04/2012,195.4,195.95,191.3,192.65,2041016
30/03/2012,189.2,195.35,189.2,194.7,2084224
29/03/2012,187.1,190.25,186.5,188.5,3804766
28/03/2012,194.5,194.5,188.75,189.85,2309259
27/03/2012,194,196.5,190.25,195.45,3422940
26/03/2012,198.5,199.9,186.65,188.9,2705857
23/03/2012,199.55,202.6,194.3,198.65,2154838
22/03/2012,203.5,207.45,196.25,198,3905090
21/03/2012,198.4,206,195.55,203.3,3267872
20/03/2012,198.9,203.3,196.6,199,2239746
19/03/2012,199.9,204.95,196.05,198.05,2371108
16/03/2012,206,207.85,197.45,198.6,2465570
15/03/2012,211.4,211.4,203.5,205.4,2831903
14/03/2012,213.2,215.1,207.9,210.45,3069535
13/03/2012,201.45,210.4,201.45,208.75,4076769
12/03/2012,205.8,205.8,196.1,199.8,3138637
09/03/2012,197.8,203.9,196.75,201.2,3354005
07/03/2012,197.8,199.4,190.3,192.8,2960938
06/03/2012,205.85,211.45,197.55,198.3,4761771
05/03/2012,209.8,210,204.6,205.95,3038875
02/03/2012,215.8,216,209.25,212.05,2968855
01/03/2012,212.3,215.8,210.15,212.75,2559166
29/02/2012,212,215.75,206.8,214.4,4209676
28/02/2012,205,212.35,205,208.1,6728024
27/02/2012,210.65,217.85,202.75,203.85,15440853
24/02/2012,230,233.5,223.4,226.7,5695047
23/02/2012,234.9,243.8,226,227.25,7618087
22/02/2012,246,257.85,234,236.45,9023412
21/02/2012,244.9,254,242,246.75,5456639
17/02/2012,255.3,270,237,244.6,14177027
16/02/2012,246.2,256.2,243.15,252.55,3602218
15/02/2012,246.5,252.4,245.3,249.1,4625010
14/02/2012,246,251.65,243.15,244.7,4394858
13/02/2012,235.5,253.25,230.8,245.9,6525090
10/02/2012,227,242.3,226.25,234.9,6458391
09/02/2012,224.05,231,223,229.3,3377078
08/02/2012,223,232,218.65,226.65,5225391
07/02/2012,234.2,234.2,220.2,221.6,3167634
06/02/2012,235,235,225.25,229.2,4471741
03/02/2012,233.75,237,229,230.65,4318883
02/02/2012,224,234.75,222.9,232.45,6143681
01/02/2012,217.8,223.5,211,222,5924785
31/01/2012,203.7,219,201.5,217.95,5533688
30/01/2012,216,219,199.3,203.75,5399338
27/01/2012,202.9,215.9,202.1,214.75,8480841
25/01/2012,191.8,204.4,188,200.7,9093112
24/01/2012,188.6,192.5,185.8,189.35,2746465
23/01/2012,190.4,194.6,184.9,188.25,3322254
20/01/2012,191,193.5,187.1,189.5,2678000
19/01/2012,190,193.65,186.65,189.45,2738984
18/01/2012,193,194.5,186.5,188.85,3155761
17/01/2012,191.45,195.85,189.3,192.35,4229943
16/01/2012,185.25,191.6,180.25,190.4,2875962
13/01/2012,186,191.9,183.3,186.45,3964098
12/01/2012,176.5,187.6,176.05,186.2,3696976
11/01/2012,168.95,178.6,167.75,176.95,3733124
10/01/2012,163.05,169,163.05,167.6,3336044
09/01/2012,166.25,166.25,160.1,162.25,2288765
06/01/2012,162.8,166.75,157.8,165.45,2332027
05/01/2012,165.9,168.9,162.8,164,2201418
04/01/2012,163.05,169.2,161.05,165.75,3184066
03/01/2012,158,164.45,156.6,163.45,3319729
02/01/2012,162.05,162.05,153.05,157.1,3528829
30/12/2011,159.25,166.4,159.25,163.4,2524892
29/12/2011,159.6,162.9,157.6,159.85,1942252
28/12/2011,161.85,162.6,158.5,159.5,1430800
27/12/2011,163.6,166.5,159,162.2,1504924
26/12/2011,160.75,165,160.75,163.9,1273674
23/12/2011,161.9,167.2,158,161.7,3354741
22/12/2011,158.55,161.2,155.15,159.7,3776571
21/12/2011,154,164.2,152.2,162,2987863
20/12/2011,161.2,161.2,148.3,149.6,3065615
19/12/2011,160,160,154.2,158.05,1884857
16/12/2011,163.65,169,160.2,162.05,2322534
15/12/2011,166.1,167.8,161,164.35,2893634
14/12/2011,171.05,173.5,168.25,169.75,1627638
13/12/2011,170.05,175.5,169,173,2146138
12/12/2011,176,176.7,170.4,171.95,2645387
09/12/2011,175.1,177.2,172.6,174.6,2181920
08/12/2011,188.7,189.25,177.25,178.75,2657640
07/12/2011,191,193.55,186.9,188.5,2798582
05/12/2011,189.9,192.9,186,191.7,2590030
02/12/2011,190.3,193.3,184.65,190.25,3114977
01/12/2011,189.4,196.35,188,189.25,2582971
30/11/2011,179.4,184.8,177.1,183.5,2985098
29/11/2011,182.9,183.4,176.6,181.3,3336658
28/11/2011,174.3,181.95,173.75,180.75,2569591
25/11/2011,175,175,169.15,171.5,2831919
24/11/2011,172,179.9,165.5,176.15,3328120
23/11/2011,174.3,174.3,165.35,171.6,2802902
22/11/2011,172,178.6,171.35,175.15,3165231
21/11/2011,182,183.95,170.05,171.25,3435202
18/11/2011,190.05,192.5,181.8,183.55,3758045
17/11/2011,200.95,201.8,190.1,192.45,1731513
16/11/2011,199,204,195.85,201,1564844
15/11/2011,201.7,205,198.2,199.5,1311092
14/11/2011,209,211,201.2,202.3,1511935
11/11/2011,202,209.4,201.3,207,1964278
09/11/2011,213.6,214.1,205.6,207,2411326
08/11/2011,209.4,214.7,208,212.45,2614407
04/11/2011,212.6,216.8,208.4,209.95,3645786
03/11/2011,207,212.1,205.3,210.9,2200943
02/11/2011,206,209.9,205,207.75,1411228
01/11/2011,204.3,209.35,204.3,208.3,1943344
31/10/2011,205.9,210.45,203.25,207.35,2834699
28/10/2011,212.65,212.65,203.3,205.6,4401905
25/10/2011,209.4,212.95,203.15,211.2,3682204
24/10/2011,210.85,212.35,205.3,209,1672121
21/10/2011,212,212.55,205,206.15,2134591
20/10/2011,211.8,214,206.65,209.15,2134120
19/10/2011,220,225.3,212.35,214.2,3394593
18/10/2011,214.2,220.95,214.1,218.65,1533796
17/10/2011,221.1,222.5,216.75,220,1861348
14/10/2011,225.25,226.7,216.5,219.95,4034117
13/10/2011,226.8,232.7,224.1,229.15,2394701
12/10/2011,223.9,229.85,223.9,228.95,3470566
11/10/2011,217.9,226.3,214.6,223.6,5306864
10/10/2011,197.9,217.3,194.75,216.25,6447821
07/10/2011,201,206.4,199.8,205,1816683
05/10/2011,192.55,197.1,191.6,192.95,2579382
04/10/2011,193.5,197.45,190.35,193.45,2523564
03/10/2011,196,198.5,192,194.3,2337482
30/09/2011,190.9,202.9,190,200.55,8131219
29/09/2011,190.6,194.25,189.35,191.2,3575827
28/09/2011,200.8,201.15,192.3,195.85,3316611
27/09/2011,203.65,204.75,198.05,200.1,3114671
26/09/2011,205.6,205.85,195.6,199.2,2634413
23/09/2011,207.3,211.7,205.5,207.1,2620159
22/09/2011,215.75,217.1,211.1,213.1,2388859
21/09/2011,226,226,218.7,220.15,2161606
20/09/2011,221.4,224.8,219.1,223.55,2186834
19/09/2011,222.9,222.9,218.5,220,2011532
16/09/2011,226.5,228.3,221.75,223.9,4040249
15/09/2011,225.4,225.75,218.2,224.2,3561180
14/09/2011,230.7,231.4,220.7,223.35,3393983
13/09/2011,223.7,229.65,222.6,227.4,1966952
12/09/2011,223,226.9,217.5,222.6,3130640
09/09/2011,232,232.85,227.2,228.3,1991135
08/09/2011,235.5,236.95,228.4,232.2,2281497
07/09/2011,233.55,239.8,231.8,233.4,3059091
06/09/2011,228.5,233.8,224.1,232.95,2952015
05/09/2011,231.35,233.9,225.75,232.45,2526744
02/09/2011,230.5,235.85,227.25,232.45,4597979
30/08/2011,215,236.9,213.5,234.05,10263489
29/08/2011,201.7,214.2,195.1,212.7,8809967
26/08/2011,217.7,218.05,201,203.8,2877566
25/08/2011,221,221.45,215,217.8,1962031
24/08/2011,221.25,227.15,216.5,218.45,1889333
23/08/2011,223.7,226.65,219,222.75,1569426
22/08/2011,215,224.5,209.6,220.3,2767477
19/08/2011,224,224.85,216.4,222.75,1377706
18/08/2011,233.5,234.25,225,226.4,1456036
17/08/2011,228.25,234.45,227.15,231.8,1523675
16/08/2011,238.25,244,229.1,230.8,1980135
12/08/2011,241.8,244,234.7,240.5,2560790
11/08/2011,240.1,244.7,237,239.85,1847051
10/08/2011,243.9,243.9,237.2,241.1,1963714
09/08/2011,232.5,246.6,228.1,234.8,3918107
08/08/2011,243.9,249.25,234.2,241.2,4352018
05/08/2011,252.6,257.3,241.3,248.25,4137571
04/08/2011,270.4,271.65,260.65,261.95,2841202
03/08/2011,259.7,269.9,256.5,268.15,3517941
02/08/2011,268,273.35,259.7,262,4759237
01/08/2011,276.4,280,263.55,268.95,3522503
29/07/2011,291,292.8,271.75,275.05,3909936
28/07/2011,282.75,293.8,282.75,290.7,2432380
27/07/2011,280.5,288.9,278.15,287.85,2476722
26/07/2011,282.1,284.95,276.3,279.7,1565455
25/07/2011,283,287.6,279.35,281.25,2224114
22/07/2011,268,286.8,265.5,284.75,4974276
21/07/2011,281.2,282,276.2,278.05,1721858
20/07/2011,291.55,292.8,284.15,285.25,1281784
19/07/2011,287.4,294.35,284.1,290.1,2032117
18/07/2011,290,292.5,284.6,286.8,2003879
15/07/2011,295.55,297.7,289.2,290.15,2418712
14/07/2011,285.25,300.4,284,296.4,4785298
13/07/2011,281.5,287.45,281.5,286.6,1742083
12/07/2011,278.6,284.8,278,280.9,1174838
11/07/2011,279.05,285.4,277.5,283.15,1812519
08/07/2011,290,290,256.8,281.75,5844923
07/07/2011,291,296.5,291,294.55,1792750
06/07/2011,286.9,294.9,286,291.2,2709706
05/07/2011,284.9,288,283.15,287,1188539
04/07/2011,286.9,287.95,281,284.85,1195939
01/07/2011,285,288.25,278.05,283.95,2100645
30/06/2011,290,290.3,280.2,282.05,1584697
29/06/2011,285.7,290,284.5,289.65,1172138
28/06/2011,289,290,281.5,283.8,1242655
27/06/2011,278.6,287,276.95,286.1,1171428
24/06/2011,266.1,282.2,266,280.3,1621842
23/06/2011,267.1,268.3,261.5,264.95,836881
22/06/2011,270,272,265,268.85,952637
21/06/2011,266.05,270.8,263,267.45,884082
20/06/2011,273.05,274.7,261.1,265.15,1213065
17/06/2011,280.3,283.2,271.1,272.1,1178017
16/06/2011,280.2,283.8,279.5,280.3,476659
15/06/2011,282.7,285.8,282,283.65,675334
14/06/2011,282,286.35,281.05,282.65,1200543
13/06/2011,284.1,284.95,280.25,281.55,664673
10/06/2011,289.8,290.3,283,286.45,1244964
09/06/2011,287,290.75,285.6,289.8,1156696
08/06/2011,286.6,290.85,284.8,287.8,1439612
07/06/2011,284,288.9,282.4,287.4,1268778
06/06/2011,288.6,289.85,281.1,285.3,948796
03/06/2011,283.3,291.7,283.1,289.3,1907629
02/06/2011,289.65,289.75,282.1,283.05,1370351
01/06/2011,289.9,295.45,289.9,293.35,1196748
31/05/2011,284.7,290.8,283.9,289.9,1528870
30/05/2011,282,285.9,279,282.5,1542904
27/05/2011,278.5,286.35,278.5,281.65,2304221
26/05/2011,272.15,279.35,268.3,277.4,2858533
25/05/2011,275.7,276.2,269.4,270.35,1538543
24/05/2011,278.35,279,272.6,275.2,2062796
23/05/2011,288,288.9,278.85,280.05,3127159
20/05/2011,296.5,299.7,288.8,293.15,1943950
19/05/2011,298.9,299.6,293.65,296,1217450
18/05/2011,302,302.9,293.9,297.6,1477950
17/05/2011,299.5,306.9,298.15,299.95,1868433
16/05/2011,297,303.6,294.65,300.4,2173379
13/05/2011,290.15,299.9,288.15,297,2545439
12/05/2011,299.6,301.75,289.15,291.35,2330600
11/05/2011,298.3,304.15,296.2,303.25,1677115
10/05/2011,297,302.75,295.6,298.65,1803379
09/05/2011,294.4,296.25,285.4,295.5,2687661
06/05/2011,297.1,301.2,286.3,290.35,2714344
05/05/2011,298,305.8,296.85,298.65,1316948
04/05/2011,305.4,306.5,295.35,301.35,2474599
03/05/2011,312.7,317,304,305.85,1440844
02/05/2011,314.55,315.55,308.5,314.25,1256832
29/04/2011,319.05,322.7,311.5,313.9,1287584
28/04/2011,321,324,317.3,319.35,2195944
27/04/2011,325.5,326.6,318.6,320.1,1846105
26/04/2011,323,327.65,320.65,323.3,3225697
25/04/2011,323.85,328.6,318,326.7,4358878
21/04/2011,310.3,323.7,309.1,321.9,3448522
20/04/2011,309.6,311.95,303.75,308.45,2117854
19/04/2011,301.3,310.05,296.8,307.15,3410341
18/04/2011,318.05,319.55,303.8,305.15,2451313
15/04/2011,320.55,323,315.2,316.1,1408405
13/04/2011,317.5,323.7,316,321.2,2492516
11/04/2011,312,322.7,310.65,319.4,3762052
08/04/2011,315.5,320.6,311.15,313.15,2523270
07/04/2011,325.7,325.75,315,315.8,4222089
06/04/2011,319,330.8,318.15,325.75,10512115
05/04/2011,295.85,316.85,295,314.75,7190927
04/04/2011,296.55,299.2,293,294.15,1719845
01/04/2011,292.75,299.25,292.75,298.3,2073657
31/03/2011,290.7,294.9,285.55,291.35,3746666
30/03/2011,288.55,294.7,285.35,288.1,3085307
29/03/2011,275,287.95,274.85,286.85,4572188
28/03/2011,278.95,278.95,272.2,275.05,2533622
25/03/2011,279.5,279.65,273,279,2444606
24/03/2011,276.8,279.7,271.8,273.75,2113776
23/03/2011,264,275.65,263.25,275,5398950
22/03/2011,261.4,264.25,258.2,263.15,2346880
21/03/2011,261.75,262.3,254.75,259,2360019
18/03/2011,262.9,264.9,258.6,259.75,2847414
17/03/2011,260.45,262.9,259,260.1,1698043
16/03/2011,262.9,265.35,262.25,263.4,1872514
15/03/2011,266.7,267.95,260.2,261.6,3570390
14/03/2011,268.3,272.75,267.55,271.85,1441862
11/03/2011,272.4,276.5,269.4,270.05,2286983
10/03/2011,279.95,279.95,273.1,274.7,1483764
09/03/2011,277.9,281.95,274.2,280.45,2067547
08/03/2011,273.95,278.4,273,277.45,1616042
07/03/2011,272.6,274.85,267.55,271.55,2396333
04/03/2011,277.1,281.25,270.15,276.05,4929153
03/03/2011,267.9,276.8,266.5,274.2,3779275
01/03/2011,263.1,272.35,256.75,270.55,7731181
28/02/2011,285.45,285.45,258,261.2,7207263
25/02/2011,286,286,271.25,282.5,3468987
24/02/2011,295,299.6,279.65,281.45,2914297
23/02/2011,299,301.35,293.3,297.3,2473409
22/02/2011,306,307,298.55,300.95,1977114
21/02/2011,312,313,302.7,308.75,1486877
18/02/2011,313,316.6,309.5,311.4,2249539
17/02/2011,310.7,312.5,307.1,311.15,1220526
16/02/2011,309,314.9,306.2,308.5,1930926
15/02/2011,309.5,312.2,306,308.65,1434692
14/02/2011,296.9,309.1,296.9,307.8,1913291
11/02/2011,292.7,295.75,280.5,293.95,4290457
10/02/2011,294,299.9,287.25,294.55,2313286
09/02/2011,317.1,317.35,294.25,297.55,3375758
08/02/2011,322.8,323.4,315.3,318.1,1987248
07/02/2011,319,323.3,316.15,319.4,1360655
04/02/2011,323.1,331.45,316.25,318.7,1850768
03/02/2011,315.5,327.4,313.3,325.55,2337554
02/02/2011,326.75,329.2,316.4,317.75,2092805
01/02/2011,329.6,333.4,322.15,323.25,2109821
31/01/2011,322,330.5,316.55,326.1,1844009
28/01/2011,331.4,334.9,321.7,329.4,4379008
27/01/2011,327.9,335.55,325.7,330.4,4004179
25/01/2011,331.1,334.8,324,325.9,2872923
24/01/2011,339.8,343.9,328.35,330.05,4261940
21/01/2011,325,338,325,336.6,2876187
20/01/2011,320.95,329.9,316.8,329,2421829
19/01/2011,314.85,325.35,314.25,323.7,2719123
18/01/2011,319.5,324,308.55,314.3,3243120
17/01/2011,324.1,325.5,314.2,318.6,2291593
14/01/2011,336.6,340.75,325,326.85,2658966
13/01/2011,342.25,345.95,332.4,336.25,2304410
12/01/2011,334,342.9,333,341.95,3195584
11/01/2011,322,335.9,320.05,332.1,4441620
10/01/2011,329,331.5,318.85,321.25,2973683
07/01/2011,341.7,342.9,330.3,331.85,2731607
06/01/2011,345,346.5,341.75,344.2,2878574
05/01/2011,335.85,343.45,332.25,342,4109694
04/01/2011,342.4,343.35,334.9,335.8,2967029
03/01/2011,333.4,341.75,331.5,340.1,3178294
31/12/2010,325,330.7,325,328.55,1710817
30/12/2010,323.9,326.7,318.5,324.65,2731773
29/12/2010,322.5,324.8,319.8,323,1426128
28/12/2010,320,324.8,319.1,321.45,2027556
27/12/2010,317,322.5,316.4,320.05,3609137
24/12/2010,305.2,317.7,305.2,316.15,4461183
23/12/2010,307.3,311.4,305.15,309.4,3792531
22/12/2010,303.25,308.5,301.6,304.65,4790349
21/12/2010,289.6,302.5,289.6,301.15,6436679
20/12/2010,296.3,296.3,287,288.85,2541269
16/12/2010,301.45,301.45,290.1,293.9,2447832
15/12/2010,304,305.75,297.15,299.5,2464398
14/12/2010,303,305.85,298.5,304,3560374
13/12/2010,299.65,303.4,295.5,301.05,2164262
10/12/2010,293,303.45,287.85,298.1,2844436
09/12/2010,305.45,305.95,292,294.35,2879579
08/12/2010,305.8,306.35,299.25,303.65,2343343
07/12/2010,303.1,308.9,302,307.65,2847710
06/12/2010,310.45,313.65,301.2,302.3,3939446
03/12/2010,305.1,311.3,300,308.15,4662711
02/12/2010,305,307,298,303.6,3706414
01/12/2010,303,307.6,297,299.55,5575576
30/11/2010,307,312.9,302.85,307.7,2353495
29/11/2010,303.95,313.65,285,311.55,3512195
26/11/2010,318.2,319.85,296,299.55,3481135
25/11/2010,325,327,314.25,317.9,2837544
24/11/2010,328,332.95,322.1,324,1457379
23/11/2010,331,332.95,321.45,326,2605437
22/11/2010,332.1,335.95,328.5,334.45,1367959
19/11/2010,343.5,347.45,327.1,331.6,3324312
18/11/2010,342.9,343.8,330.6,341.45,2277761
16/11/2010,342.5,342.6,332.55,337.8,2295475
15/11/2010,331.8,343.65,331.2,340.9,2647435
12/11/2010,338,341.5,330.65,333.6,2699820
11/11/2010,342,348.7,337.1,339.4,3119617
10/11/2010,341,344,340.2,342.4,1697275
09/11/2010,347,347,338.1,343.8,2383843
08/11/2010,340.4,344.95,332.3,342,3555250
05/11/2010,338.95,339.4,336.5,337.15,420386
04/11/2010,332.8,340.9,331.5,335.05,4296990
03/11/2010,329.1,334.4,328,329.8,2732817
02/11/2010,328,329.6,322.65,326.15,2285476
01/11/2010,326,329.9,324.15,328.05,3268097
29/10/2010,325,325,317.2,321.6,2822467
28/10/2010,333.9,334.5,321,323.6,6419208
27/10/2010,329,334.7,325.05,330.9,6447471
26/10/2010,337.85,338.9,329.1,329.7,4987296
25/10/2010,348,350.8,335,335.7,7206007
22/10/2010,353,354,340.55,342.15,4365128
21/10/2010,350,353.8,343.1,351.75,3383541
20/10/2010,355.3,357.65,346.65,348.2,4228868
19/10/2010,371.05,380.85,357.1,359.3,6670930
18/10/2010,377.8,379,360.2,372.4,4490537
15/10/2010,377,383.65,372.1,374.2,4528788
14/10/2010,357.75,377.8,357.75,374.9,7848437
13/10/2010,354.6,359.95,350.4,359.15,3745356
12/10/2010,357.45,357.45,346.95,351.7,2629788
11/10/2010,355,359.5,352.2,357.15,2853794
08/10/2010,360,360,345.25,350.15,3927446
07/10/2010,370,370,352,354.2,3998129
06/10/2010,370,374.4,363.8,367.1,4979011
05/10/2010,363.35,366,359.1,362,3227111
04/10/2010,347.3,365.4,347.2,363.35,7681515
01/10/2010,330,346.8,330,345.05,5034281
30/09/2010,328,336.5,325,328.2,5522087
29/09/2010,334.95,335.6,324.55,328.55,2531364
28/09/2010,337,338,331.5,333.7,1594689
27/09/2010,336.6,340.4,336,337,2376688
24/09/2010,333,336.85,332.8,334.7,1644147
23/09/2010,335.75,338.4,331.5,334.05,2270759
22/09/2010,340,343.4,330.5,334.95,4087467
21/09/2010,337.5,342.8,336.1,338.8,6191353
20/09/2010,325,339.25,323.05,335.75,7296666
17/09/2010,322.3,327,322,325.05,3271397
16/09/2010,325,328.6,321,322.05,3708822
15/09/2010,318.75,325.4,318.75,323,5596079
14/09/2010,325.6,329.75,317.5,319.15,5133744
13/09/2010,312.4,325.5,312.4,323.15,5417973
09/09/2010,317.35,317.75,308.2,311.4,4147359
08/09/2010,318,320.9,314.1,315.1,3626690
07/09/2010,325,325,318,319.55,3530212
06/09/2010,319,322.35,318,320.6,3038859
03/09/2010,323.15,325.35,316.1,317.05,3156484
02/09/2010,327,330.5,321.7,323.15,3423848
01/09/2010,320,327,317.6,325.8,3418644
31/08/2010,316.1,319.3,313.6,317.8,3162087
30/08/2010,325,325,315.1,317.8,2768624
27/08/2010,322,325.5,316.55,317.95,3107872
26/08/2010,324.35,327.5,318.7,320.95,3850336
25/08/2010,322.35,329.5,317.2,322.3,4027961
24/08/2010,329.9,330.5,320.5,325,3592643
23/08/2010,330,332.75,326,327.45,2690533
20/08/2010,328,333,325,328.5,3935626
19/08/2010,325,333.9,323.3,328.65,6759115
18/08/2010,318.7,324.45,315.3,321.85,7488241
17/08/2010,323,327.95,311.5,318.7,13350486
16/08/2010,350,356,319.7,322,16422295
13/08/2010,350,357.95,350,353.6,2083411
12/08/2010,365,369.55,346.7,352.65,5530974
11/08/2010,375.75,378.95,369.55,370.4,1922141
10/08/2010,374.9,384,371.5,377,5318712
09/08/2010,365,374.9,364.5,373.25,3046140
06/08/2010,367.1,370.55,362.75,364.35,3006315
05/08/2010,375,375,366.25,367.1,2930196
04/08/2010,374.8,374.8,365.5,372.15,3868511
03/08/2010,364,371.5,364,369.95,3757837
02/08/2010,364,366.9,357.25,361.65,3280899
30/07/2010,368,372.35,360,361.25,3776718
29/07/2010,370.4,373.5,365,369.5,2938143
28/07/2010,369,374.4,365.35,372.45,5033531
27/07/2010,370,376,363.5,368.3,7263319
26/07/2010,364.25,368.9,360.15,366.1,2795391
23/07/2010,369.7,373.3,363.2,364.9,3782660
22/07/2010,367.9,368.85,360.5,366.75,5551618
21/07/2010,355,366.9,355,365.55,8970662
20/07/2010,354.5,359.9,352.5,353.85,6671538
19/07/2010,341.7,352,341,348.35,4994991
16/07/2010,339,344.5,337.2,343.25,4799001
15/07/2010,349,352.5,338.15,339.65,7057087
14/07/2010,362,363,350,351.35,4912323
13/07/2010,357.5,363.7,347,358,10246112
12/07/2010,355,359.45,353.2,355.8,3415300
09/07/2010,353,356.3,350.7,352.3,3143741
08/07/2010,352,357.4,349.2,350.6,4434139
07/07/2010,356.05,358.6,346.05,347.05,4412078
