Date,WIPRO-EQ O,WIPRO-EQ H,WIPRO-EQ L,WIPRO-EQ C,WIPRO-EQ V
14/02/2012,143.68,145.29,142.72,143.74,1236334
13/02/2012,147.35,148.01,143.86,144.24,1534624
10/02/2012,147.02,148.82,145.71,148.45,1972502
09/02/2012,142.21,148.14,141.53,147.22,3677506
08/02/2012,141.52,144.95,141.5,143.58,3246862
07/02/2012,141.12,142.5,140.74,141.41,1883678
06/02/2012,142.05,142.77,139.62,141.11,1557950
03/02/2012,140.74,141.74,139.34,141.22,3718260
02/02/2012,136.44,141.73,136.44,140.76,6591250
01/02/2012,136.44,136.98,135.45,136.07,2118028
31/01/2012,135.64,137.27,135.49,136.74,2516046
30/01/2012,137.14,139.42,134.8,135.39,2417916
27/01/2012,139.09,139.42,137.34,138.1,1588946
25/01/2012,138.44,139.71,137.44,138.61,2336180
24/01/2012,137.35,139.42,137.14,138.44,2378866
23/01/2012,135.7,138.92,135.7,137.37,2958494
20/01/2012,137.11,140.38,135.49,136.69,8612722
19/01/2012,134.14,135.26,131.9,133.52,2673384
18/01/2012,135.49,136.74,132.99,133.5,1662678
17/01/2012,134.14,138.43,134.1,137.16,3528426
16/01/2012,131.65,135.06,131.34,134.61,1536194
13/01/2012,130.3,133.75,129.08,132.48,2188874
12/01/2012,128.85,131.31,126.37,129.32,5841794
11/01/2012,133.39,134.44,131.95,132.58,2029444
10/01/2012,133.49,134.66,132.77,133.32,2380854
09/01/2012,134.47,134.95,132.17,132.53,1694048
06/01/2012,136.43,136.43,133.17,134.05,2495728
05/01/2012,137.34,139.71,135.85,137.09,2273594
04/01/2012,138.33,140.41,137.22,138.18,3806834
03/01/2012,132.92,138.07,132.59,137.6,4323674
02/01/2012,131.82,132.77,130.63,131.82,1281344
30/12/2011,130.56,132.98,130.56,131.72,2400662
29/12/2011,130.83,132.29,130.33,131.6,2970368
28/12/2011,133.92,135.7,130.25,131.17,3315438
27/12/2011,134.8,136.02,133.47,134.41,1215628
26/12/2011,133.19,136.05,133.19,134.23,1830634
23/12/2011,132.48,135.12,130.74,134.14,2301700
22/12/2011,130.84,133.17,130,131.34,3693282
21/12/2011,133.11,136.08,129.97,134.51,4447780
20/12/2011,132.88,134.47,129.5,130.88,2766394
19/12/2011,131.83,133.85,129.61,133.47,2102072
16/12/2011,132.92,135.26,130.95,133.35,3525362
15/12/2011,137.11,138.1,132.98,134.33,8706876
14/12/2011,135.47,138.05,135.26,137.29,3405256
13/12/2011,136.68,139.05,133.89,136.32,3800254
12/12/2011,133.86,138.69,133.05,137.02,4079296
09/12/2011,134.95,136.41,132.66,133.78,2944032
08/12/2011,132.18,137.19,131.67,136.36,6401938
07/12/2011,128.85,134,128.19,133.5,6492296
05/12/2011,128.88,131.16,127.71,128.89,3147560
02/12/2011,127.14,132.15,125.23,129.44,9881100
01/12/2011,126.86,130.17,126.09,127.68,2832252
30/11/2011,123.53,126.2,122.83,124.62,6204530
29/11/2011,123.53,124.22,122.42,123.46,5112234
28/11/2011,123.83,124.49,121.98,122.92,4245336
25/11/2011,121.25,123.23,120.59,122.23,6899412
24/11/2011,120.02,123.69,119.56,122.45,3149608
23/11/2011,123.54,123.83,119.35,120.89,2369880
22/11/2011,122.27,125.54,121.66,124.82,2815730
21/11/2011,122.24,123.73,120.8,122.27,2558120
18/11/2011,120.62,124.55,118.95,123.56,4086008
17/11/2011,122.75,124.92,119.96,121.47,2955770
16/11/2011,126.2,126.89,121.66,123.61,2810460
15/11/2011,127.18,127.82,126.27,126.78,1769962
14/11/2011,126.32,128.66,126.32,127.98,3287172
11/11/2011,123.56,127.95,122.39,126.23,7491840
09/11/2011,122.01,125.71,122.01,124.38,2338376
08/11/2011,121.69,123.4,121.32,122.01,749740
04/11/2011,123.29,124.55,121.74,122.85,1964800
03/11/2011,123.51,123.51,121.17,122.5,2059898
02/11/2011,122.23,124.55,120.44,123.61,2888448
01/11/2011,121.5,123.86,120.57,122.92,3978964
31/10/2011,123.89,127.2,120.06,121.11,7010898
28/10/2011,124.41,128.85,120.8,123.58,3397522
25/10/2011,119.12,126.19,117.02,122.95,5272460
24/10/2011,117.96,120.59,117.51,118.31,1304288
21/10/2011,117.74,118.28,115.71,116.97,1230404
20/10/2011,116.38,117.58,114.64,117.14,973518
19/10/2011,114.57,118.57,114.57,118.14,1891440
18/10/2011,115.19,116.2,113.22,114.32,1081022
17/10/2011,120.27,121.05,117.2,117.88,2020946
14/10/2011,114.54,120.57,114.54,120.02,3318788
13/10/2011,116.62,117.29,115.14,115.47,1943814
12/10/2011,114.65,118.5,114.65,115.81,4995816
11/10/2011,116.39,116.94,111.88,112.89,2136222
10/10/2011,110.69,115.63,110.44,115.27,1526168
07/10/2011,111.67,113.98,109.02,110.28,3744268
05/10/2011,111.02,112.94,107.7,108.35,2691702
04/10/2011,107.89,111.67,107.49,110.2,2411080
03/10/2011,110.68,111.26,106.91,109.09,2555986
30/09/2011,115.14,116.56,110.71,112.59,2416156
29/09/2011,114.31,115.63,113.07,114.84,2596774
28/09/2011,116.1,118.41,114.03,114.82,3706098
27/09/2011,113.42,116.89,113.32,115.04,3695768
26/09/2011,112.44,114.47,111.41,112.35,3302270
23/09/2011,111.67,115.27,110.44,112.17,3928176
22/09/2011,115.88,116.53,111.38,112.44,3136362
21/09/2011,116.26,118.92,115.99,117.83,3416818
20/09/2011,112.97,117.29,112.39,115.95,4160034
19/09/2011,112,113.92,111.34,112.66,1917490
16/09/2011,115.37,117.07,111.59,111.92,3000166
15/09/2011,114.35,115.63,112,115.04,3719436
14/09/2011,109.06,114.44,107.82,113.12,4461958
13/09/2011,108.3,110.21,106.83,108.73,2224622
12/09/2011,108.69,109.78,106.71,107.44,3517182
09/09/2011,111.75,112.99,109.78,111.78,3610004
08/09/2011,109.04,113.65,109.04,111.71,4426630
07/09/2011,107.9,109.34,107.74,108.87,3059774
06/09/2011,105.72,109.02,103.18,106.73,4082670
05/09/2011,109.02,110.11,105.72,106.3,5464638
02/09/2011,114.02,116.61,108.56,110.46,3061796
30/08/2011,110.48,111.8,107.57,110.76,2764632
29/08/2011,106.76,110.92,106.76,108.66,2501214
26/08/2011,107.9,109.27,104.53,105.64,2011052
25/08/2011,109.62,109.98,107.46,108.43,3722404
24/08/2011,110.02,110.68,107.77,108.98,2554610
23/08/2011,110.68,111.67,105.95,110,2257020
22/08/2011,104.92,111.49,104.11,109.8,2089742
19/08/2011,105.72,108.35,102.58,105.83,3123964
18/08/2011,113.98,114.14,107.02,108.41,4792214
17/08/2011,111.67,116.38,111.67,113.75,3288632
16/08/2011,113.98,115.25,111.24,112.46,1914454
12/08/2011,117.62,118.17,111.34,113.3,3743616
11/08/2011,115.3,117.84,114.82,116.59,2480378
10/08/2011,116.62,118.38,115.35,117.25,4295284
09/08/2011,112.36,116.32,111.77,114.56,6993874
08/08/2011,117.29,119.07,111.34,118.23,5690672
05/08/2011,119.61,122.47,118.62,121.35,2686128
04/08/2011,125.43,126.75,123.89,124.12,2154274
03/08/2011,125.21,127.2,124.22,125.94,2530236
02/08/2011,129.2,129.47,126.23,126.68,1725306
01/08/2011,129.35,131.23,127.86,129.47,996316
29/07/2011,129.36,132.15,128.19,128.62,2195928
28/07/2011,130.8,132.12,129.28,130.5,2413582
27/07/2011,134.81,135.42,132.63,132.99,2296688
26/07/2011,135.42,136.21,133.85,135.6,2296200
25/07/2011,134.14,135.98,132.74,135.5,1365610
22/07/2011,133.78,134.47,132.83,134.08,2526608
21/07/2011,131.49,133.08,129.82,132.51,1658496
20/07/2011,137.77,137.77,130.51,131.8,9381250
19/07/2011,137.05,137.77,135.67,137.17,1825284
18/07/2011,136.17,137.53,135.56,136.66,1036852
15/07/2011,136.84,137.77,135.59,137.04,1140320
14/07/2011,135.83,137.08,135.47,135.95,1126600
13/07/2011,135.62,137.24,135.62,136.61,1334418
12/07/2011,136.28,137.98,134.66,136.98,3392362
11/07/2011,141.17,141.73,137.88,139.05,929472
08/07/2011,142.39,143.71,115.63,142.56,2309642
07/07/2011,140.08,142.86,138.77,142.41,1787576
06/07/2011,141.34,141.99,139.62,140.36,5016254
05/07/2011,139.63,142.23,139.59,141.4,2035902
04/07/2011,141.3,141.3,139.52,140.21,3260872
01/07/2011,140.02,140.39,138.1,139.8,2121566
30/06/2011,139.56,140.1,135.98,137.96,3110644
29/06/2011,138.33,139.65,138.02,138.94,1570920
28/06/2011,139.12,140.08,136.44,138.46,2623710
27/06/2011,139.56,141.5,138.2,139.63,1785492
24/06/2011,135.32,140.68,134.83,140.14,2239382
23/06/2011,132.89,136.11,132.89,135.42,1617914
22/06/2011,133.01,135.11,132.65,133.41,1673140
21/06/2011,133.01,133.97,130.66,132.94,2011904
20/06/2011,135.45,136.26,126.02,132.91,3658912
17/06/2011,136.65,138.39,134.8,135.08,1495014
16/06/2011,139.63,139.75,137.02,137.45,2258098
15/06/2011,144.38,144.85,139.47,140.21,4148342
14/06/2011,143.88,145.37,143.88,144.32,913670
13/06/2011,143.53,144.87,142.92,143.86,1378052
10/06/2011,144.64,146.02,143.41,144.53,1436958
09/06/2011,145.53,146.21,143.88,144.97,1844080
08/06/2011,145.96,146.46,144.57,145.76,881736
07/06/2011,146.19,146.85,145.22,145.56,1882834
06/06/2011,146.02,147.66,144.71,147.03,780300
03/06/2011,145.04,148.64,145.04,146.39,1090458
02/06/2011,147.02,147.83,145.8,146.34,1238698
01/06/2011,147.05,148.97,147.05,148.11,893166
31/05/2011,145.5,148.83,145.5,147.48,3818850
30/05/2011,145.88,147.56,145.25,145.96,1233928
27/05/2011,143.08,146.92,143.08,146.05,1194114
26/05/2011,144.41,145.32,142.97,143.68,3413538
25/05/2011,146.02,146.02,142.24,143.91,1901748
24/05/2011,144.89,147,144.89,145.33,1413692
23/05/2011,145.37,146.02,143.71,145.38,672612
20/05/2011,147.61,148.29,145.53,147.8,745762
19/05/2011,148.2,148.2,145.43,146.29,569794
18/05/2011,144.71,148.67,144.71,147.4,1746488
17/05/2011,144.44,146.59,143.48,144.54,1572110
16/05/2011,146.92,146.92,143.76,145.35,1497366
13/05/2011,143.05,147.08,142.89,146.21,2365326
12/05/2011,143.44,145.3,142.59,143.15,1049660
11/05/2011,145.33,146.32,143.8,145.08,1404438
10/05/2011,143.74,146.17,142.79,144.14,723222
09/05/2011,145.55,146.19,143.78,144.09,575670
06/05/2011,144.38,149.62,143.78,146.17,2457508
05/05/2011,144.05,144.93,141.4,142.89,2680024
04/05/2011,144.82,145.63,141.4,144.38,1879140
03/05/2011,147.02,148.64,143.05,144.26,1634986
02/05/2011,148.67,149.95,146.35,147.88,1078802
29/04/2011,147.35,149.21,146.74,148.77,1727040
28/04/2011,149.99,150.26,147.02,147.55,3117160
27/04/2011,148.27,150.22,146.82,149.03,9138396
26/04/2011,153.62,154.55,150.01,153.53,1449010
25/04/2011,153.29,154.74,152.19,154.02,900666
21/04/2011,152.81,155.83,152.01,153.02,3576768
20/04/2011,149.33,153.89,149.33,153.18,2877220
19/04/2011,146.68,149.26,145.2,148.52,1278904
18/04/2011,148.7,150.32,146.68,147.15,2463008
15/04/2011,154.62,155.94,148.01,148.6,4126440
13/04/2011,150.32,156.76,150.32,156.07,3624634
11/04/2011,153.62,153.62,150.83,151.97,1976422
08/04/2011,155.56,155.94,152.01,153.8,1877770
07/04/2011,153.61,156.52,151.53,156.08,2203626
06/04/2011,158.45,159.68,152.47,153.94,3385244
05/04/2011,159.34,160.23,155.95,158.91,2909624
04/04/2011,158.58,161.89,158.33,158.91,4366878
01/04/2011,157.59,158.45,155.28,157.28,1407276
31/03/2011,155.65,160.14,154.29,158.65,6352648
30/03/2011,152.81,156.92,152.81,156.22,1871854
29/03/2011,152.47,154.42,152.3,153.13,2890072
28/03/2011,149.84,153.35,149.84,152.6,3529624
25/03/2011,147.83,151.53,146.64,150.62,4593586
24/03/2011,144.57,147.23,144.57,145.25,1853830
23/03/2011,143.52,145.33,142.72,144.24,950484
22/03/2011,144.24,145.04,143.05,143.52,524860
21/03/2011,145.7,147.02,142.53,143.35,2151030
18/03/2011,146.68,147.44,143.53,145.33,1820494
17/03/2011,145.07,147.51,145.07,146.5,1172024
16/03/2011,147.02,148.34,145.8,147.15,2052856
15/03/2011,147.02,150.98,145.43,146.16,2107534
14/03/2011,147.02,151.25,147.02,150.74,2606120
11/03/2011,148.85,150.88,147.44,148.44,2912512
10/03/2011,148.34,150.65,147.18,150.26,2274862
09/03/2011,148.01,149.71,146.54,148.98,1423046
08/03/2011,148.5,149.33,147.07,148.34,2108612
07/03/2011,144.56,148.5,144.09,147.76,1712442
04/03/2011,148.01,149.46,145.37,145.83,1474660
03/03/2011,143.71,147.32,143.71,146.79,3245768
01/03/2011,145.37,147.02,143.05,146.5,2585612
28/02/2011,143.38,148.93,142.94,144.77,3636314
25/02/2011,142.97,143.95,139.78,143.07,3209388
24/02/2011,142.39,145.63,139.45,141.12,4486410
23/02/2011,147.11,147.32,143.19,144.31,2219286
22/02/2011,148.67,151.97,143.78,146.95,3523620
21/02/2011,143.11,149.89,143.11,149.02,3693380
18/02/2011,143.02,145.92,142.06,142.95,2011054
17/02/2011,145.35,145.35,141.6,142.74,2270222
16/02/2011,139.27,145.3,139.09,144.42,3054844
15/02/2011,140.41,141.2,137.77,140.56,2171896
14/02/2011,139.26,141.34,137.47,140.21,2862370
11/02/2011,136.79,139.92,134.63,138.84,3381820
10/02/2011,140.08,140.44,137.12,138.08,2326210
09/02/2011,140.49,142.39,138.11,140.11,2539452
08/02/2011,141.4,142.5,139.09,140.65,2846750
07/02/2011,143.96,145.68,140.41,141.04,2818452
04/02/2011,145.86,146.71,142.06,144.28,3376588
03/02/2011,144.44,146.98,142.57,146.02,3400542
02/02/2011,142.62,146.13,142.06,144.65,2556854
01/02/2011,144.9,146.68,139.75,141.85,3062840
31/01/2011,140.41,147.65,140.28,144.74,3389868
28/01/2011,146.65,146.98,143.91,144.57,3244382
27/01/2011,148.67,148.67,143.4,144.92,5923052
25/01/2011,148.01,149.25,143.14,147.65,4370306
24/01/2011,149.73,149.99,143.88,146.65,4778634
21/01/2011,153.95,153.95,150.16,150.63,7820084
20/01/2011,156.88,159.29,153.79,157.75,3494740
19/01/2011,157.59,159.23,155.97,157.29,2905862
18/01/2011,155.67,159.9,155.67,158.1,3039436
17/01/2011,152.01,156.27,150.83,154.2,2348528
14/01/2011,149.08,154.62,149.08,153,3956896
13/01/2011,152.47,156.66,147.77,149.84,4580136
12/01/2011,156.15,156.15,150.98,154.52,2445524
11/01/2011,152.37,156.92,150.41,154.44,3303802
10/01/2011,156.86,157.23,152.2,153.49,3298568
07/01/2011,160.59,162.59,156.35,157.57,2657150
06/01/2011,160.02,161.86,157.65,160.68,2359362
05/01/2011,159.42,162.15,158.91,160.44,2788384
04/01/2011,159.93,161.85,159.6,160.11,2909242
03/01/2011,164.13,164.13,159.34,159.59,1957970
31/12/2010,161.24,163.09,160.56,162.29,1583290
30/12/2010,161.89,163.53,160.38,161.86,5484320
29/12/2010,162.21,162.58,160.58,161.39,1294974
28/12/2010,160.23,163.95,160.23,162.33,3197962
27/12/2010,158.62,160.8,158.62,160.26,1864136
24/12/2010,155.28,160.71,155.28,159.72,2458234
23/12/2010,159.24,160.8,157.5,158.41,2621216
22/12/2010,159.24,160.18,156.55,157.69,2172308
21/12/2010,158.58,163.47,158.33,160.4,7983482
20/12/2010,153.65,158.58,152.88,157.79,4746354
16/12/2010,151.54,157.09,151.03,155.29,6460572
15/12/2010,149.36,151.8,149,151.44,2997754
14/12/2010,148.64,150.86,146.98,150.12,3406576
13/12/2010,149.66,149.66,144.74,148.06,3392124
10/12/2010,144.38,149.95,143.07,148.98,4422328
09/12/2010,143.71,145.98,142.39,144.41,3065916
08/12/2010,144.28,145.35,142.72,143.81,2900210
07/12/2010,142.72,144.38,142.71,143.7,1702246
06/12/2010,142.06,144.24,141.7,142.28,2725260
03/12/2010,140.41,143.29,140.08,141.27,3262472
02/12/2010,139.09,142.53,138.02,140.76,6033274
01/12/2010,139.09,139.34,136.17,137.01,3513920
30/11/2010,137.77,140.31,136.2,138.62,4123176
29/11/2010,135.72,139.09,134.8,138.02,2257376
26/11/2010,134.47,136.11,131.65,134.63,2322760
25/11/2010,135.62,139.09,131.85,134.22,3937648
24/11/2010,138.1,138.1,134.17,135.35,1310848
23/11/2010,137.77,139.42,134.63,137.78,3275110
22/11/2010,133.8,138.76,132.43,138.2,4239890
19/11/2010,139.09,139.09,131.32,132.43,2228982
18/11/2010,141.37,141.37,137.19,138.23,2284236
16/11/2010,143.98,143.98,137.8,139.34,2096768
15/11/2010,139.6,144.44,138.44,143.12,2034268
12/11/2010,142.72,142.72,139.45,140.47,1209710
11/11/2010,144.05,145,141.27,141.62,673274
10/11/2010,143.71,145.04,142.72,144.23,1964176
09/11/2010,142.95,144.28,140.82,142.61,1838010
08/11/2010,145.86,145.86,142.06,142.46,1369676
05/11/2010,145.04,145.99,144.41,144.72,275220
04/11/2010,145.04,145.37,143.71,144.29,1386486
03/11/2010,144.09,144.85,142.56,143.62,2063236
02/11/2010,140.43,144.24,139.59,143.33,2884138
01/11/2010,141.4,141.4,139.44,139.98,1969930
29/10/2010,141.89,142.06,137.11,138.68,1940340
28/10/2010,143.71,144.05,139.26,141.09,6732976
27/10/2010,143.05,144.53,140.87,142.31,2454540
26/10/2010,140.76,144.95,140.64,142.2,9732020
25/10/2010,147.51,148.67,140.62,142.18,9248592
22/10/2010,153.2,153.2,146.74,148.31,7727720
21/10/2010,154.62,156.05,151.97,155.32,1902768
20/10/2010,152.3,156.11,151.97,153.29,1523996
19/10/2010,155.61,157.57,152.3,153.46,1914762
18/10/2010,156.3,156.92,152.38,154.56,5183908
15/10/2010,162.54,165.11,155.31,156.41,4068554
14/10/2010,161.23,165.19,159.68,162.03,4830928
13/10/2010,152.63,160.88,152.63,159.71,5263880
12/10/2010,153.95,155.94,152.01,153.11,2806814
11/10/2010,152.17,154.83,151.84,153.18,972388
08/10/2010,151.66,154.62,149.99,152.8,2004976
07/10/2010,153.62,153.95,150.78,151.21,1611456
06/10/2010,153.29,155.26,152.38,153.59,1016816
05/10/2010,153.08,154.45,151.83,152.34,1561090
04/10/2010,153.29,155.94,152.32,153.39,2990356
01/10/2010,148.01,152.95,147.35,152.53,4020476
30/09/2010,147.02,150.12,144.75,148.49,3283390
