Date,BHARTIARTL-EQ O,BHARTIARTL-EQ H,BHARTIARTL-EQ L,BHARTIARTL-EQ C,BHARTIARTL-EQ V
27/06/2008,378.95,378.95,359.25,373.98,12559896
26/06/2008,393.5,393.5,377.5,384.73,8281072
25/06/2008,372.48,393.9,365.05,389.95,6154116
24/06/2008,387.5,387.5,370.55,375.35,5986324
23/06/2008,379.5,385.5,367.5,379.38,8675182
20/06/2008,404.3,404.3,377.48,382.85,7136790
19/06/2008,410,410,396.75,402.68,6052758
18/06/2008,429.95,429.95,402.6,406.02,5710468
17/06/2008,410.62,419.98,410.62,416.27,3283660
16/06/2008,425,425,409,420.18,6025580
13/06/2008,401.18,411.75,401.18,408.2,3764400
12/06/2008,400.5,411.4,384.5,410.02,8786996
11/06/2008,387.95,411.45,380.65,403.45,9160302
10/06/2008,390.5,394.93,380,388.15,9620714
09/06/2008,404.85,404.85,375,390.65,12171012
06/06/2008,416,418,398.52,401,7880350
05/06/2008,405.18,415.55,387.55,411.27,12921970
04/06/2008,421,427.5,400.5,405.18,9739068
03/06/2008,430,434.32,416.62,420.7,9133246
02/06/2008,440,443.75,432.5,438.73,3762200
30/05/2008,433,439.95,427,437.98,2995330
29/05/2008,445.05,448.4,421.45,429.23,8074252
28/05/2008,420.62,443.35,420.62,442.12,5928952
27/05/2008,416.68,436.48,416.68,431.38,5600500
26/05/2008,430,437,426.27,431.73,6991126
23/05/2008,410,422.5,407.5,418.82,7221844
22/05/2008,410,412.45,405.05,408.85,4503092
21/05/2008,412,414.45,407.5,411.23,3906770
20/05/2008,425,425,402.5,414.8,8931324
16/05/2008,432.35,432.35,420.12,426.23,7324838
15/05/2008,424.5,430.7,420.38,428.1,8789982
14/05/2008,410,425,407.5,424.43,7461204
13/05/2008,421,422.95,407.57,410.02,10643700
12/05/2008,412.62,423.35,410.02,418.98,5649768
09/05/2008,401,430,401,420.9,13087230
08/05/2008,405,417.5,402.6,414.6,10824192
07/05/2008,425,425,399,408.07,20873396
06/05/2008,452.5,489.9,420,423.18,17802570
05/05/2008,454,454.88,442.7,446.98,5304536
02/05/2008,450,458.93,444.27,450.12,6293776
30/04/2008,455,459.1,445.02,449.12,8589914
29/04/2008,460.07,464.5,449.18,450.6,7454324
28/04/2008,462.5,475,455.8,464.02,12063906
25/04/2008,426,469.93,422.5,461.2,16991628
24/04/2008,424.1,436.18,417.68,421.5,6444144
23/04/2008,439.93,439.93,418.65,422.52,5633822
22/04/2008,432.5,433.98,423.5,428,4598982
21/04/2008,415,434.98,412.5,427.95,5606990
17/04/2008,408.5,414,403.62,411.7,4892090
16/04/2008,419,420.6,397.5,403.77,5670702
15/04/2008,400.62,421.48,394.75,408.35,5403724
11/04/2008,402,409.45,399,402.55,3938842
10/04/2008,410.95,410.95,395.05,399.32,5794112
09/04/2008,414.23,414.5,406.12,410.95,3117552
08/04/2008,409.5,417,398.85,414.23,4662848
07/04/2008,395,416.48,389.15,409.4,4510870
04/04/2008,407.5,413.95,389.48,391.95,4980578
03/04/2008,412,414.5,404,409.85,4107218
02/04/2008,408.5,419.5,407.6,411.55,4767086
01/04/2008,415,418.5,397.55,401.55,5790240
31/03/2008,412.85,419.95,403.52,413.12,4171530
28/03/2008,413.5,422.5,400.68,414.02,7276100
27/03/2008,400.57,416.5,388.12,413.5,8416732
26/03/2008,417.5,423.5,397.12,401.85,6386714
25/03/2008,405.38,423.25,404,416.8,6340570
24/03/2008,399.5,404,388.05,400.2,4702342
19/03/2008,387.35,398,382.3,388.88,6979402
18/03/2008,365.62,387.5,365.62,379.27,10098516
17/03/2008,365,379.85,353.1,371.3,5518552
14/03/2008,390.32,392.5,370.57,376.45,7342226
13/03/2008,400,405.5,380.1,390.32,4365494
12/03/2008,400,411.35,396.12,406.45,5840912
11/03/2008,398,398,384.02,394.07,6423560
10/03/2008,374.98,414,366.6,402.6,9219542
07/03/2008,370,384.85,365.05,375.55,15235586
05/03/2008,380,382.38,370.05,375.52,6447320
04/03/2008,396.5,399,375.5,383.45,5844456
03/03/2008,404.88,404.88,390,396.12,4503902
29/02/2008,424,424,403.12,413.12,6884344
28/02/2008,421.9,425,416.25,423.07,4974480
27/02/2008,423.9,428.5,417.25,420.88,5429692
26/02/2008,430.62,430.62,416,419.65,6884414
25/02/2008,434.5,434.5,416.52,425.1,6744880
22/02/2008,430,434,423.45,425.55,3163380
21/02/2008,436.25,441.57,426.5,434.48,2787070
20/02/2008,434,439.5,430,433.6,3257826
19/02/2008,444.5,446.98,437.5,444.35,2973562
18/02/2008,446,447,431.57,439.88,2435292
15/02/2008,426.62,444.9,426.62,440.3,2865956
14/02/2008,440,450,433,438.55,3753446
13/02/2008,442.38,442.38,411,429.4,3716128
12/02/2008,410,435,410,429.4,4833302
11/02/2008,440.5,472.35,412.5,424.1,6892516
08/02/2008,437,445,425,441.48,2569014
07/02/2008,452.5,458.5,425.55,432.25,3693798
06/02/2008,450.02,452.35,435.07,449.62,5516186
05/02/2008,467.5,473.25,455,467.5,4717752
04/02/2008,472.35,472.35,436.27,461.5,5928280
01/02/2008,431,462,425.62,454.73,5105516
31/01/2008,431,448,425,429.43,10492782
30/01/2008,430,434.5,422.6,426.82,6623208
29/01/2008,449,449,422.5,425.27,7269398
28/01/2008,449.98,449.98,422.5,434.55,4869818
25/01/2008,430,462.43,422.5,457.55,5933720
24/01/2008,420.5,434.5,415.62,425.88,5841366
23/01/2008,427.5,505.45,405.5,424.02,6928776
22/01/2008,405,449.9,350.5,421.23,11740734
21/01/2008,444,445,401.1,414.5,8568060
18/01/2008,432.55,445,427.5,437.1,6490354
17/01/2008,432.5,448.2,423.5,435.98,10076700
16/01/2008,422.5,438,410.12,432.77,15892644
15/01/2008,455,457,422.5,428.9,21307600
14/01/2008,455.68,485,451.45,453.68,11043152
11/01/2008,485,491.5,468.5,482.43,5192240
10/01/2008,489,489,477.65,483.73,5465910
09/01/2008,491.5,491.5,477.02,487.07,5276622
08/01/2008,478.43,490.25,471.02,487.95,7731286
07/01/2008,470,473.9,462.5,468.52,5159616
04/01/2008,477.4,479.45,470.5,474.18,4055104
03/01/2008,477.5,482.43,469.55,474.55,4594106
02/01/2008,485,491.35,476,483.12,4765566
01/01/2008,500,500,481.57,483.8,2654486
31/12/2007,493.85,511.7,480,498.2,8973578
28/12/2007,477.5,486.85,467.05,470.7,5036640
27/12/2007,497.5,497.5,474.1,482.7,7695770
26/12/2007,479.5,495,475.5,491.73,4079096
24/12/2007,462.5,492.5,460,486.1,6915562
20/12/2007,452.9,464.7,451,459.48,4629452
19/12/2007,462,462.5,450.5,452.9,6564290
18/12/2007,455,463.93,452.5,455.25,4618584
17/12/2007,474.95,475,447.02,452.4,8893274
14/12/2007,491.4,499.5,472.5,477.15,6186390
13/12/2007,531,532,491.5,494.07,7832946
12/12/2007,500.77,534.85,493.5,529.38,6623854
11/12/2007,489,521.75,487.5,518.08,9993334
10/12/2007,482.5,494.7,477.5,486.6,5084378
07/12/2007,477.5,497.95,474.07,479.38,13437772
06/12/2007,462,476.15,460,470.32,9370328
05/12/2007,459,462.45,453.8,460.23,6550476
04/12/2007,465,469,456.52,458.43,2843944
03/12/2007,470.5,475,458.6,461.98,3349160
30/11/2007,458.02,475,457.5,469.75,4817470
29/11/2007,462.5,465,449.07,457.38,8709892
28/11/2007,460,466,452.02,455.02,4291832
27/11/2007,473.5,484.2,455.27,457.93,6621708
26/11/2007,464,476,462.5,473.48,4243394
23/11/2007,459.5,463.2,452.57,458.77,4439574
22/11/2007,440,464.4,430.5,453.23,4182500
21/11/2007,452.5,458.7,440,450.05,11971974
20/11/2007,448.45,457.5,444,452.5,6899506
19/11/2007,464,471.5,450.57,454.3,2704984
16/11/2007,447,458.95,445.05,456.48,4227660
15/11/2007,432.5,460.93,432.5,451.02,9047236
14/11/2007,430,444.2,422.5,429.7,13408244
13/11/2007,420,430.5,414.02,417.12,16423952
12/11/2007,428.85,431.35,413.5,417.02,15911324
09/11/2007,455,455,429,433.35,550494
08/11/2007,444.95,447.5,425.5,441.77,9763704
07/11/2007,482.5,482.5,442.75,449.93,9768872
06/11/2007,475,480.95,452.77,458.85,7848892
05/11/2007,449,475,442,470.9,8882886
02/11/2007,425.12,462.5,425.12,447.48,17567594
01/11/2007,507.5,537,460.12,470.05,12694058
31/10/2007,500,516,497.5,503.3,9259896
30/10/2007,500,513,491,499.77,5504054
29/10/2007,505,510.95,495.05,497.73,7157310
26/10/2007,502.5,518.45,492.62,495.35,7431864
25/10/2007,499.32,516,490,509.48,24407600
24/10/2007,505,519.85,487.5,498.23,16536202
23/10/2007,485,515.95,473.5,501.55,9920666
22/10/2007,475,480.75,454.25,465.12,13671776
19/10/2007,507.5,507.5,467.5,488.15,9223174
18/10/2007,555,555,499.5,507.12,11166238
17/10/2007,520,562.5,495,552.77,12665868
16/10/2007,566.95,566.95,545.12,554.38,6272244
15/10/2007,548.5,567,535,562.83,6870626
12/10/2007,539.9,553.98,527.62,534.3,5467396
11/10/2007,545,552.52,528.55,548.12,7776006
10/10/2007,524.5,592.1,524.5,535.45,15794246
09/10/2007,475.55,527.08,475.55,519.4,4495034
08/10/2007,500,523.92,486.5,492.82,2493990
05/10/2007,485,508.5,477.57,497.2,4526392
04/10/2007,485.25,500.5,476.55,480.82,2039594
03/10/2007,480,490,470,485.3,2590126
01/10/2007,467.55,481.7,466.68,470.73,2254642
28/09/2007,477.55,484.25,465.5,469.95,1550112
27/09/2007,484.5,492.5,473.05,480.07,2493608
26/09/2007,483.3,486.9,477.55,479.48,1940804
25/09/2007,482.5,487.5,470.05,481.9,2181376
24/09/2007,463,475.5,463,472.45,2968082
21/09/2007,448.98,462.5,445,460.62,2774214
20/09/2007,445,455,441,446.93,2325702
19/09/2007,427.5,447,422.5,443.43,2328786
18/09/2007,407.5,418.9,404.02,416.27,1650172
17/09/2007,417.43,418.1,403.5,407.2,3135884
14/09/2007,422.5,424.95,413.98,414.8,1626472
13/09/2007,420.9,424.48,418.5,419.48,1409132
12/09/2007,407.62,427.45,407.62,420.9,1067310
11/09/2007,427.5,429.5,420.05,423.18,1343492
10/09/2007,422.5,428.9,417.6,425.55,1345996
07/09/2007,424.38,425.5,420,423.93,1753558
06/09/2007,422.45,426,411.5,421,2178970
05/09/2007,430,433,420.75,424.45,2172242
04/09/2007,435.27,437.5,426,429.15,1637936
03/09/2007,439.8,440.5,430,434.77,2108502
31/08/2007,439.88,443.98,435.07,439.8,1865578
30/08/2007,444.7,444.7,433.05,441.95,4287178
29/08/2007,428,442.45,422,439.8,1739476
28/08/2007,437,439.95,432.55,437.65,813012
27/08/2007,435,440.98,433.55,438.48,1170644
24/08/2007,430.88,435.95,423.15,432.77,1621142
23/08/2007,427.5,434.5,422.5,425.52,1938800
22/08/2007,425.5,425.5,405.55,423.8,1932842
21/08/2007,418.93,419.5,402.5,406.9,2233584
20/08/2007,412.5,419.95,402.5,413.95,1708108
17/08/2007,399.45,403.65,375,398.48,7105932
16/08/2007,411,415.5,397.5,400.6,4123300
14/08/2007,426.05,430.5,421.57,428.07,760442
13/08/2007,424.5,429,417.5,425.8,996702
10/08/2007,425.75,426.5,412.5,419.23,3097962
09/08/2007,446,449.5,431.62,434.98,1594696
08/08/2007,440.85,445,439,443.02,919740
07/08/2007,439.38,440.48,435.27,438.12,874162
06/08/2007,428.3,438.5,425.07,433.45,1590772
03/08/2007,444,444,434,436.3,885588
02/08/2007,434,440.95,427.6,436.88,1441974
01/08/2007,445,445,425.57,431.45,4592238
31/07/2007,447.5,452.5,437.3,450.55,2166258
30/07/2007,443,450.95,432.5,442.8,2660284
27/07/2007,454.5,455,444,446.25,2269848
26/07/2007,479.5,479.5,456.52,462.82,4608884
25/07/2007,461.05,477.5,461.05,473.45,2399126
24/07/2007,472.57,478,463.5,466.27,1757570
23/07/2007,458.95,474.45,458.95,470.5,1438244
20/07/2007,452.5,471.45,451.5,461.93,4676990
19/07/2007,445,450,442.5,448.25,2562276
18/07/2007,431,447.75,430,442.35,1135670
17/07/2007,440,443.45,430.55,432.32,1173358
16/07/2007,440.5,446,437.55,439.32,864710
13/07/2007,439.9,447.25,437.3,441.48,2162076
12/07/2007,443.5,448.93,436.95,440.38,2300540
11/07/2007,436.02,440.5,432.25,437.15,779314
10/07/2007,444.85,446.9,430.77,436.02,1530810
09/07/2007,430.02,444.95,430.02,441.77,1758238
06/07/2007,422.68,440.05,422.68,433.12,2625218
05/07/2007,435,435,421.3,426.38,1888774
04/07/2007,439.45,441.2,428.5,430.15,1583946
03/07/2007,419,438.7,418.52,433.3,3022710
02/07/2007,420,423.45,417.15,418.5,1285642
29/06/2007,424.35,424.35,415.25,417.98,1360512
28/06/2007,422.5,426.5,417.75,424.38,1813518
27/06/2007,427.5,429.45,416.6,419.23,991314
26/06/2007,417.5,427.5,416,426.4,2122944
25/06/2007,412,417.5,410.5,416.1,4094814
22/06/2007,413.5,415,407,412.75,1034144
21/06/2007,412,414.45,407.05,408.15,1843648
20/06/2007,417.5,417.5,407,412.48,3186144
19/06/2007,404,408.35,402.18,405.93,1752770
18/06/2007,409,412,402.52,404.45,1014736
15/06/2007,410,414,404.5,406.45,617132
14/06/2007,400,411.45,399.5,408.93,1011702
13/06/2007,402.95,404.5,395,399.23,2666452
12/06/2007,407,409.45,400,403.02,1257642
11/06/2007,412.5,414.5,403.12,405.65,1324152
08/06/2007,410.57,416.4,397.5,407.75,2780992
07/06/2007,410,419.95,409,410.65,1252110
06/06/2007,416.52,420.95,410.32,412.15,781106
05/06/2007,412.5,421,407.15,418.7,706288
04/06/2007,417.57,422.5,412.52,413.4,549154
01/06/2007,424.38,427,417.5,420.65,1119552
31/05/2007,417.5,429,416,424.62,3128138
30/05/2007,415.5,418,413.65,416.1,1854814
29/05/2007,415.5,423.32,402.55,418.12,2990196
28/05/2007,423.2,423.2,412.5,414.23,872798
25/05/2007,412.5,419,408.75,417.15,2900090
24/05/2007,424.95,427.45,416,418.5,1980928
23/05/2007,429.5,433.5,423.75,425.1,2060932
22/05/2007,425,431.7,421,429.65,2056786
21/05/2007,428.5,431,422.75,425.75,1938084
18/05/2007,424.43,428.5,418.5,426,1121106
17/05/2007,425.65,432,422.5,424.85,1506070
16/05/2007,418,425.4,417,424.12,1333120
15/05/2007,413,417.75,408.5,416.95,1711674
14/05/2007,409.9,415,407.98,412.25,1806852
11/05/2007,405,409.38,400.6,406.98,3007692
10/05/2007,415,417.25,407,409.48,1632524
09/05/2007,405.05,413.93,400.5,412.8,2737680
08/05/2007,412.5,415,404.5,407.57,2543064
07/05/2007,413.5,416.5,408.5,411.18,1733526
04/05/2007,421.95,422.25,406,408.1,3603710
03/05/2007,417,420,408.5,417.62,2485170
30/04/2007,411,416,400,405.68,7816098
27/04/2007,434.9,434.9,406.12,413.18,7199726
26/04/2007,435,439.7,427.55,431.6,4161512
25/04/2007,430.68,437.5,427.68,431.2,2458884
24/04/2007,420,441.02,417.5,436.65,2661038
23/04/2007,425.07,433.98,419,420.88,1895090
20/04/2007,410.65,424.38,410.65,422.82,1817352
19/04/2007,404.9,412,395.62,409.2,1269144
18/04/2007,398.95,410.9,398.95,407.38,1653818
17/04/2007,402.5,406.95,398.15,399.88,1856740
16/04/2007,391.5,402.5,391.5,401.2,1973728
13/04/2007,382.5,392.77,382.5,390.77,1834440
12/04/2007,386.85,387.45,380,384.5,1519460
11/04/2007,383,389.98,381.5,387.05,1530884
10/04/2007,381.02,383.95,379.5,382.8,1224406
09/04/2007,374.48,383,372.52,380.52,1672316
05/04/2007,369.95,377.45,369.5,373.02,1080962
04/04/2007,372.25,376.98,370.05,373.75,1451652
03/04/2007,365,370.6,362.45,366.85,2043504
02/04/2007,375.32,375.32,361.9,364.48,1993028
30/03/2007,378,384.5,378,381.95,1450442
29/03/2007,374.45,390,371.82,381.75,3211160
28/03/2007,386,386,376.5,378.85,2505104
26/03/2007,389.1,394.8,314,385.35,2402044
23/03/2007,390.4,397.5,390,392.1,2309686
22/03/2007,384.5,392,382.55,390.2,2328258
21/03/2007,372,384.45,366.1,380.8,2402374
20/03/2007,368,374.5,367.5,368.77,1275450
19/03/2007,364.95,368,360.05,366.82,1604816
16/03/2007,361,373,353.5,358.62,3506912
15/03/2007,370,374.9,361.6,364.02,1552162
14/03/2007,360,375.6,351.32,364.95,2121456
13/03/2007,385,385.5,376.12,382.65,1935310
12/03/2007,377.5,389.8,375.5,384.7,3184750
09/03/2007,382,383.5,368.45,375.2,2940558
08/03/2007,364,382,359.55,379.15,2426412
07/03/2007,364,368.5,350.82,361.4,3560374
06/03/2007,347.48,369.5,340.12,360.35,4410938
05/03/2007,348.9,350.98,336.07,343.35,4104972
02/03/2007,363,369.35,350.5,353.32,3067874
01/03/2007,370,370,350,364.48,3625212
28/02/2007,341.6,370,335,359.45,5924900
27/02/2007,369.5,374,359.07,361.6,3235384
26/02/2007,376,381.45,357.12,365.95,5523106
23/02/2007,400.35,404,373,377.98,4163502
22/02/2007,405,414.5,396.05,400.38,5847158
21/02/2007,396.5,410.5,395.95,403.8,3378494
20/02/2007,400,403.25,394,395.82,1978628
19/02/2007,399.5,405.9,396.57,399.98,1892672
15/02/2007,382.05,398.5,382.05,396.68,1958550
14/02/2007,372.45,384.25,355.73,381.2,2240340
13/02/2007,362,383.93,354.05,370.18,3840170
12/02/2007,384.5,384.5,356.52,363.05,4763812
09/02/2007,384,386,374,376,1009276
08/02/2007,389.5,389.5,380,383.32,1088482
07/02/2007,386.75,390.5,383.6,386.48,1313140
06/02/2007,390.57,394.5,383.3,385.32,1956330
05/02/2007,388.5,398.65,383,390.57,3328536
02/02/2007,367.5,388.98,367.5,385.3,4970546
01/02/2007,359.45,367,351.5,365.77,1260960
31/01/2007,356.25,359.35,352.5,354.62,1127776
29/01/2007,359.45,359.45,345.6,356.62,1053298
25/01/2007,338.77,369,336.25,360.55,5135596
24/01/2007,349.85,349.85,340.15,343.52,2013952
23/01/2007,339.45,351,339.45,344.95,3163514
22/01/2007,345,345,336.5,338.2,785444
19/01/2007,341.5,345,333.52,342.52,939236
18/01/2007,335.75,342.5,334.5,336.62,1226840
17/01/2007,334.85,337.5,331.57,334.05,746852
16/01/2007,332.75,336.85,321.07,334.93,1665566
15/01/2007,337.5,347.5,330,330.73,1043478
12/01/2007,322.5,334.4,319.05,331.9,2187848
11/01/2007,306.95,319.5,305.18,318.2,1319986
10/01/2007,312,312.5,303.18,306.82,1825244
09/01/2007,311,315,305.6,311.6,1335954
08/01/2007,318.15,318.15,309.52,311.05,1947834
05/01/2007,318.85,320,312,318.15,1486950
04/01/2007,322.48,322.5,315.5,318.85,1635418
03/01/2007,318,321,315.15,320.27,1559634
02/01/2007,312,318,312,317.18,555014
29/12/2006,319.43,319.43,314,314.98,754674
28/12/2006,319.95,321.65,313.07,315.35,2546664
27/12/2006,312.5,323,312.48,315.65,1297256
26/12/2006,307.77,314.25,305,312.18,1422596
22/12/2006,306.5,310,302.52,307.45,1042316
21/12/2006,302.5,308,294,305.88,2687870
20/12/2006,303,308.95,298,302.35,1782642
19/12/2006,309.62,310,297.5,302.75,2402190
18/12/2006,309.52,311,298.5,309.62,1564122
15/12/2006,309.5,311.38,304.5,307.98,3130056
14/12/2006,303.95,308.5,300.5,305.2,2295440
13/12/2006,304.43,304.43,278.18,299,3107026
12/12/2006,297.55,306.5,280.82,287.98,3669970
11/12/2006,317.2,317.2,282.55,303.43,2966492
08/12/2006,320.5,321.95,315.25,317.2,1101654
07/12/2006,326.5,326.95,316.5,318.95,2681850
06/12/2006,322,325.95,315.25,323.68,2495824
05/12/2006,316.5,321.5,312.9,319.65,2649716
04/12/2006,317.5,319.45,314.3,315.62,789070
01/12/2006,318,322.5,315.55,316.65,1294172
30/11/2006,314,317.5,306.25,315.35,4355784
29/11/2006,314,315.9,309.65,310.68,1424856
28/11/2006,315,319,310,314,1894944
27/11/2006,340,340,309.12,315.25,2813470
24/11/2006,311,314,306,308.32,1992734
23/11/2006,321,323.5,309.23,311.02,2644072
22/11/2006,315,321.95,310,319.1,4859026
21/11/2006,307,312.88,304,311.93,2788916
20/11/2006,290,308.95,286.55,302.5,3344608
17/11/2006,290.5,293.2,287.52,290.43,1502120
16/11/2006,290,292,285.77,288.73,1529872
15/11/2006,286.95,291.43,282.5,289.32,1510484
14/11/2006,282.55,288.23,282.55,284.88,1860586
13/11/2006,273,284.95,270.98,282,2304826
10/11/2006,270,273.48,267.5,272,790510
09/11/2006,274.43,285.45,268.3,268.93,1597440
08/11/2006,270.5,273.45,267.55,271.82,819698
07/11/2006,273.5,276,269,271.9,1066840
06/11/2006,270.77,274.75,270.75,271.85,1243370
03/11/2006,275.5,275.5,270.05,273.75,724990
02/11/2006,269.5,277,269.5,274.1,1576356
01/11/2006,267.23,272.4,262.5,270.55,1703574
31/10/2006,271.05,272.75,263.5,265.1,2206512
30/10/2006,267,272.5,263.82,271.02,3237910
27/10/2006,256,265.98,254,263.65,3090168
26/10/2006,247.4,254.5,247.03,251.62,1344974
23/10/2006,249.95,252,248,249.07,698886
20/10/2006,245,250.45,245,248.57,1653952
19/10/2006,247,247.45,242.62,245.4,1212818
18/10/2006,245,247.5,240.95,246.62,1371278
17/10/2006,241.07,244.32,197.5,243.72,1006514
16/10/2006,237.12,244.5,233.57,243.05,1363498
13/10/2006,241,241,237.15,238.7,1262236
12/10/2006,235.75,238.5,232.55,237.93,685682
11/10/2006,236,237.97,231,236.4,1485284
10/10/2006,233.5,236.47,233.32,234.4,807906
09/10/2006,231.57,234.45,227.5,232.12,1167182
06/10/2006,232.5,232.5,228.6,230.18,1349698
05/10/2006,228.6,233.95,224,229.97,1093190
04/10/2006,234.28,234.95,229,230.78,799296
03/10/2006,242.5,242.5,232.5,233.72,581452
29/09/2006,237.95,238.2,233.6,234.62,790938
28/09/2006,238.5,240,233.5,236.2,1862548
27/09/2006,242.5,242.85,236.78,238.12,1696602
26/09/2006,242,242,233.05,239.78,1872938
25/09/2006,236.5,238.7,233.18,236.82,2175148
22/09/2006,232.85,237.9,230.5,234.6,2574978
21/09/2006,236.22,236.22,230,232.78,2336810
20/09/2006,218.28,235.5,215.5,231.2,2353002
19/09/2006,220.05,224,216.75,219.75,1105162
18/09/2006,221,225.5,221,221.95,744300
15/09/2006,220,223.78,215.5,223,1895794
14/09/2006,223,224.9,218.75,219.55,2332142
13/09/2006,212.5,222.9,212.5,221.55,3078256
12/09/2006,212,213.5,207,211.5,1240518
11/09/2006,216,216.95,207.18,210.68,2212852
08/09/2006,213.95,215.95,212.3,215.22,1769668
07/09/2006,213.5,216.35,211,211.95,1473040
06/09/2006,209.25,214.5,207.75,213.62,2723910
05/09/2006,209.5,210.4,207.43,208.97,1566438
04/09/2006,207,209.93,206.25,209.3,1181250
01/09/2006,207,207.45,205,206.6,388732
31/08/2006,207,208.95,204.25,205.53,1465654
30/08/2006,207.5,209.45,204.1,206.9,915508
29/08/2006,209.5,209.75,206.07,207.62,1282594
28/08/2006,208.5,209,205.53,208.35,870834
25/08/2006,209.95,209.95,207.05,208.78,1000360
24/08/2006,200.5,208,200.1,207.65,2598962
23/08/2006,204.7,207.45,202.1,203,1104778
22/08/2006,205.5,209.95,202.78,204.7,1638906
21/08/2006,207.75,207.75,200,204.95,1265622
18/08/2006,203.28,207.22,203.28,204.82,667632
17/08/2006,206.85,208.9,204.03,207.3,2029940
16/08/2006,208.5,210,205.05,206.85,1524938
14/08/2006,203.5,207.25,201.75,206.5,1341186
11/08/2006,204.25,207.5,200.05,202.53,1064788
10/08/2006,197.82,205,197.82,204.53,1950316
09/08/2006,204.05,205.25,200.55,202,2271358
