Date,LT-EQ O,LT-EQ H,LT-EQ L,LT-EQ C,LT-EQ V
06/01/2009,375.55,386.62,370.58,377.87,7650947
05/01/2009,376.89,383.09,369.87,381.02,5645969
02/01/2009,362.47,372.75,362.38,366.82,5061540
01/01/2009,348.89,366.67,344.45,365.22,5645324
31/12/2008,346.67,352.67,338.31,343.89,4132490
30/12/2008,330.13,345.25,330.13,343.07,4614914
29/12/2008,329.78,334.22,320.55,329.87,4496486
26/12/2008,342.18,349.33,328.89,330.93,3310785
24/12/2008,337.78,344.45,333.87,340.2,5200851
23/12/2008,357.78,358.29,340.89,344.27,6719354
22/12/2008,364.98,371.55,359.11,362.22,4334172
19/12/2008,351.11,368.67,351.11,364.13,5566326
18/12/2008,346.69,361.78,337.78,360.4,7368600
17/12/2008,362.47,368.45,345.82,348.89,6449544
16/12/2008,368.89,375.11,356,360.25,7739363
15/12/2008,357.75,369.65,354.05,365.45,9881981
12/12/2008,340,357.33,330.22,350.29,9927834
11/12/2008,351.11,352.35,337.33,347.55,7188282
10/12/2008,331.55,348.75,329.78,346.58,8402931
08/12/2008,326.93,345.65,324.87,328.51,7404375
05/12/2008,330.67,338.67,321.25,324.05,6060245
04/12/2008,309.78,339.07,306.73,332.53,9660684
03/12/2008,315.49,315.49,301.11,307.09,7124304
02/12/2008,305.69,308.89,297.78,302.13,9534606
01/12/2008,337.78,339.78,311.11,312.42,6645119
28/11/2008,328.89,335.49,314.22,323.22,7458993
26/11/2008,333.33,336.4,320.45,333.85,6253347
25/11/2008,344.45,348.45,324.89,327.47,5227463
24/11/2008,344.31,351.11,331.27,337.2,7567719
21/11/2008,311.11,346.67,311.11,336.53,7797245
20/11/2008,320,320,309.07,316.42,6369528
19/11/2008,344.45,351.11,322.27,325.4,6836252
18/11/2008,346.65,354.53,335.55,339.31,4966757
17/11/2008,357.78,357.78,335.6,351.2,8342600
14/11/2008,376.45,382.22,348,351.98,8814629
12/11/2008,386.89,391.11,360.49,366.45,8129781
11/11/2008,395.55,408.75,381.78,384.02,5983941
10/11/2008,396,417.07,389.18,410.13,7730294
07/11/2008,382.22,394.78,372.45,386.82,5658002
06/11/2008,371.11,399.8,364.45,381.91,6470294
05/11/2008,426.67,426.67,382.22,384.78,6177654
04/11/2008,393.35,412.89,384.02,410.27,6685268
03/11/2008,368.89,404.45,368.89,398.85,9222438
31/10/2008,351.09,364.89,345.35,358.69,10454555
29/10/2008,351.55,360,332,337.69,6724431
28/10/2008,346.67,352.67,336.53,341.73,1720452
27/10/2008,337.78,342.22,302.22,321.55,6776085
24/10/2008,357.78,366.22,333.93,341.53,8120729
23/10/2008,351.11,376.95,343.55,370,8990384
22/10/2008,373.35,376.45,359.11,362.51,6532514
21/10/2008,366.67,402.09,362.27,382.05,9397275
20/10/2008,373.33,391.11,348,360.75,8605301
17/10/2008,373.33,382.22,351.13,355.42,8917935
16/10/2008,359.15,384.45,355.55,366,11078612
15/10/2008,444.45,444.45,392.93,398.05,12120453
14/10/2008,453.33,479.11,442.13,446.71,7046262
13/10/2008,400.05,444.45,400.05,438.27,6621017
10/10/2008,400,413.29,377.78,395.71,9614945
08/10/2008,431.11,453.78,415.11,429.55,9189102
07/10/2008,488.89,500,442.22,448.02,12960333
06/10/2008,497.78,506.67,474.67,481.75,5806920
03/10/2008,537.33,554.67,511.11,515.11,6355938
01/10/2008,555.51,568.89,512.27,540.49,6017688
30/09/2008,522.15,550,432.22,543.65,12589107
29/09/2008,555.55,555.55,516.89,521.61,9195582
26/09/2008,569.99,569.99,546.67,548.6,6717177
25/09/2008,568.89,574.45,561.55,570.11,6397101
24/09/2008,566.45,577.78,562.89,566.79,5623962
23/09/2008,566.38,576.88,559.01,562.55,5700219
22/09/2008,595.33,597.87,566.67,571.25,6271974
19/09/2008,588.89,600.23,574.38,587.59,6332225
18/09/2008,542.22,570,522.28,567.41,8031146
17/09/2008,566.67,568.83,551.33,556.33,5365887
16/09/2008,551.33,563.78,544.55,561.2,6295946
15/09/2008,572.45,577.33,554,564.8,6903675
12/09/2008,598,600,582,586.48,6164370
11/09/2008,598,602.78,589.38,592.15,5366373
10/09/2008,603.33,612.42,598.93,603.57,4854188
09/09/2008,604.22,612.82,598,608.65,4540394
08/09/2008,608.89,641.95,600,608.33,8295323
05/09/2008,585.55,588.67,578.22,581.35,4491159
04/09/2008,592.18,596,582.89,593.52,4437965
02/09/2008,575.33,601.4,572.22,597.29,7498044
01/09/2008,574.22,574.22,561.11,570.25,3650447
29/08/2008,563.33,579.55,563.33,576.39,4602773
28/08/2008,571.11,577.55,550.22,555.73,7150154
27/08/2008,588.42,588.42,571.41,572.75,3246851
26/08/2008,573.55,583.33,569.33,581.91,3443069
25/08/2008,583.39,594.67,577.33,579.53,3773121
22/08/2008,579.78,583.33,571.58,578.88,6484779
21/08/2008,600,603.92,581.38,584.02,4387839
20/08/2008,599.49,605.78,597.11,603.37,3400085
19/08/2008,589.22,599.78,586.95,594.47,4111247
18/08/2008,591.12,606,585.8,598.9,4197561
14/08/2008,622.22,622.22,589.01,591.37,6219806
13/08/2008,622.45,638.75,617.79,619.55,6064304
12/08/2008,644.45,646.89,628.22,632.38,7966557
11/08/2008,639.78,644.45,634.11,642.79,6025653
08/08/2008,608.42,633.33,601.32,630.3,7316699
07/08/2008,604.45,622,604.45,613.02,4520508
06/08/2008,605.55,626.89,605.55,613.6,11431308
05/08/2008,588.67,601.55,584.45,599.61,6441966
04/08/2008,591.12,604.45,588.67,590.55,5368295
01/08/2008,566.67,600,564.72,597.75,7343960
31/07/2008,584.45,584.45,566.67,579.01,6207237
30/07/2008,571.33,583.29,563.4,575.58,12224967
29/07/2008,591.09,598.67,561.15,565.92,11531087
28/07/2008,586.67,622.22,578.25,604.48,11294810
25/07/2008,593.33,605.31,578.49,583.45,7321536
24/07/2008,623.33,625.49,589,603.27,7481115
23/07/2008,599.78,622.67,589.78,616.2,12484077
22/07/2008,553.35,575.55,542.22,571.53,7436480
21/07/2008,573.31,581,548.91,558.21,9073578
18/07/2008,549.11,571.11,537.17,566.12,7099263
17/07/2008,531.11,546.67,515.55,542.88,7365384
16/07/2008,505,521.11,498.22,503.09,4983941
15/07/2008,522.22,526.67,504.49,506.51,3498405
14/07/2008,514.45,544.22,511.7,530.4,5285891
11/07/2008,562.22,574.45,520,523.15,6472445
10/07/2008,558.15,572.22,546.67,562.75,6471432
09/07/2008,543.33,566.67,542.22,560.71,6078789
08/07/2008,517.78,544.22,501.33,532.69,6963543
07/07/2008,533.33,550,518.01,524.85,5714093
04/07/2008,500,532.22,491.2,529.21,7767995
03/07/2008,508.89,510,487.18,495.98,7461567
02/07/2008,474.45,518.89,466.89,510.23,9164073
01/07/2008,482.52,494.89,473.33,476.08,5754129
30/06/2008,501.11,513.11,480.89,485.49,6847812
27/06/2008,513.33,514,491.11,503.51,9308681
26/06/2008,522.22,527.67,518.67,523.92,6594660
25/06/2008,500,523.27,497.81,514.05,7585232
24/06/2008,533.33,542.67,505.55,511.9,7336319
23/06/2008,567.78,567.78,529.11,532.72,7286567
20/06/2008,584.45,588.89,564.95,569.82,6204065
19/06/2008,604.45,605.51,579.33,582,4613735
18/06/2008,633.33,636.45,604.67,611.35,3442767
17/06/2008,607.78,636.89,604.45,631.67,7583891
16/06/2008,608.67,617.78,604.95,607.33,3453837
13/06/2008,605.55,610.88,596.68,602.92,4271433
12/06/2008,586.62,604.22,571.11,600.98,4876544
11/06/2008,577.78,596.77,577.78,589.65,3644066
10/06/2008,573.33,588.62,558.39,574.52,5763665
09/06/2008,593.33,594.89,570.7,577.65,6555101
06/06/2008,608.89,615.28,593.81,595.73,6461640
05/06/2008,611.11,617.77,588.89,603.65,8997764
04/06/2008,632.45,637.78,607.9,612.48,5795291
03/06/2008,644.4,644.4,623.31,632.69,7815537
02/06/2008,658.89,675.42,641.11,648.85,5488643
30/05/2008,655.55,677.73,650.89,662.81,10305435
29/05/2008,610.67,655.11,603.33,640.5,17930871
28/05/2008,619.55,619.55,591.58,601.83,3200946
27/05/2008,612,631.11,606.02,609.79,2776665
26/05/2008,623.62,627.78,607.79,610.63,3874695
23/05/2008,650.22,656.65,627.78,631.98,3577691
22/05/2008,660,660,644.7,648.52,3406380
21/05/2008,654.67,673.32,651.55,665.05,2743986
20/05/2008,662.22,665.65,651.11,660.68,2506499
16/05/2008,665.65,675.33,661.17,666.39,4036835
15/05/2008,633.33,664,633.33,659.8,4916085
14/05/2008,621.95,633.33,617.78,628.48,3275052
13/05/2008,638,651.05,617.78,625.57,3985647
12/05/2008,632.22,637.69,612.85,631.68,3924780
09/05/2008,638.89,655.33,625.58,630.25,3403604
08/05/2008,661.11,661.11,638,642.39,3987627
07/05/2008,667.9,682.21,654.89,665.02,4258424
06/05/2008,698.63,701.08,678,680.68,4209500
05/05/2008,689.37,726.45,689.37,696.4,4846754
02/05/2008,678.08,700,673.55,696.68,3894707
30/04/2008,655.55,677.75,655.55,667.39,3494342
29/04/2008,655.55,675.55,653.33,668.61,4012800
28/04/2008,666.67,669.11,650,655.22,2421165
25/04/2008,655.55,664.45,645.55,662.63,4517583
24/04/2008,649.11,660,646.7,652.63,4132622
23/04/2008,655.55,664.53,636.05,645.42,4448805
22/04/2008,628,651.11,625.55,649.39,3503994
21/04/2008,622.22,637.78,621.11,633.31,4302335
17/04/2008,630,635.55,611.35,616.35,3113633
16/04/2008,627.78,639.78,618.33,622.95,3627258
15/04/2008,613.33,629.32,602.22,623.69,4111341
11/04/2008,599.55,624.45,596.67,617.12,5390867
10/04/2008,584.45,609.33,582.32,597.33,5588340
09/04/2008,575.55,589.78,566.89,585.95,6152589
08/04/2008,600,602.67,571.12,574.25,11021984
07/04/2008,600,610.89,577.78,604.22,6785231
04/04/2008,637.78,637.78,589.47,596.89,9055754
03/04/2008,633.35,646.67,623.33,632.35,5629259
02/04/2008,657.71,682.19,633.33,637.67,4846812
01/04/2008,680.45,686.22,631.33,643.88,5699468
31/03/2008,696.67,696.67,663.79,674.65,3800634
28/03/2008,664.45,706.75,655.65,700.17,3662489
27/03/2008,677.77,677.77,653.33,657.77,4246031
26/03/2008,684.45,688.42,673.33,679.05,2675766
25/03/2008,662.47,683.33,660.12,679.3,3700590
24/03/2008,640,661.38,633.33,652.68,4898306
19/03/2008,637.55,647.78,626.89,631.33,4963709
18/03/2008,604.45,623.78,596.75,614.51,4767464
17/03/2008,644.45,644.45,580,601.77,4349103
14/03/2008,633.33,652.67,616.89,646.08,3820659
13/03/2008,654.45,654.45,611.35,624.12,4567079
12/03/2008,666.67,706,649.13,653.91,4976232
11/03/2008,603.33,655.55,588.89,648.21,6518147
10/03/2008,646.78,655.55,580,606.27,15562746
07/03/2008,707.55,707.55,651.11,663.53,8293230
05/03/2008,718.89,727.11,705.78,711.35,2956710
04/03/2008,744.45,744.45,711.11,715.92,4068092
03/03/2008,766.22,768.85,728.9,742.81,2442338
29/02/2008,813.33,821.78,773.33,782.5,3430442
28/02/2008,810,811.11,795.55,809.23,2925543
27/02/2008,788.89,819.32,788.89,809.22,3538658
26/02/2008,776.67,785.58,772.45,783.52,1857333
25/02/2008,765.91,780.85,755.55,774.25,2013267
22/02/2008,752.67,775.33,752.67,761.9,1790864
21/02/2008,782.22,788.89,755.55,767.05,1995798
20/02/2008,783.33,786.67,762.38,769.47,1982982
19/02/2008,794.45,794.45,782.22,789.81,1909326
18/02/2008,788.89,799.65,757.78,779.73,1407419
15/02/2008,760,789.78,755.55,786.25,3126440
14/02/2008,747.55,791.11,740.67,778.08,5615831
13/02/2008,733.33,748.67,711.33,728.32,2714700
12/02/2008,745.55,748.67,711.33,726.07,4791039
11/02/2008,799.73,799.73,728.89,737.21,5826525
08/02/2008,811.11,815.55,770.22,784.05,3807011
07/02/2008,844.4,844.4,801.11,807.61,2389818
06/02/2008,844.45,845.55,822.22,840.68,1688187
05/02/2008,841.11,861.33,835.55,856.95,1977236
04/02/2008,838.45,850,831.11,847.11,2160354
01/02/2008,815.55,830.73,798.89,827.09,3262488
31/01/2008,831.11,834.22,800.01,810.41,5582558
30/01/2008,840,851.11,820.02,823.88,2632688
29/01/2008,855.55,877.78,830.15,838.71,2663837
28/01/2008,853.33,858,808,853.87,3052626
25/01/2008,791.15,867.78,791.15,865.03,2927465
24/01/2008,847.89,854.45,775.78,784.28,5467704
23/01/2008,833.33,863.33,811.33,833.62,6757556
22/01/2008,800,833.29,657.17,814.4,6955376
21/01/2008,873.33,875.37,771.11,821.45,7394868
18/01/2008,898.02,903.33,867.78,875.37,3451592
17/01/2008,893.33,920.67,885.55,907.13,2916084
16/01/2008,905.51,905.51,872.22,883.85,3096141
15/01/2008,933.33,950,899.93,902.63,3104759
14/01/2008,931.11,938.83,923.13,926.49,2186382
11/01/2008,940,946.67,921.17,928.2,2624516
10/01/2008,966.95,975.51,930,935.83,2562056
09/01/2008,962.22,980,953.55,965.05,2577095
08/01/2008,957.78,972.22,947.78,963.89,4898328
07/01/2008,935.78,959.07,931.11,951.77,3975545
04/01/2008,906.22,951.11,903.55,944.19,4535192
03/01/2008,919.63,919.63,897.78,901.08,3060483
02/01/2008,921.39,927.65,906.78,919.63,1753293
01/01/2008,929.55,931.11,916.71,921.39,927620
31/12/2007,925.55,937.78,922.8,926.09,935396
28/12/2007,928.85,932.11,911.39,923.5,1691085
27/12/2007,941.11,943.6,920.05,923.85,2852729
26/12/2007,914.45,940.67,910.45,932.02,2478027
24/12/2007,900,911.11,894.69,909.05,2264826
20/12/2007,895.11,897.55,878.89,886.3,2261834
19/12/2007,891.78,899.87,878.12,886.65,2736476
18/12/2007,917.33,917.33,873.58,880.77,5572406
17/12/2007,923.33,943.55,900,906.25,3565820
14/12/2007,943.33,948.89,923.35,927.6,3171048
13/12/2007,959.78,963.11,938,942.05,1910550
12/12/2007,945.55,957.78,934.5,952.77,2395794
11/12/2007,955.25,958.89,944.92,953.51,1620746
10/12/2007,951.11,965.49,935.55,940.02,2263188
07/12/2007,966.67,966.67,938.89,947.73,2477559
06/12/2007,979.53,979.53,946.75,956.15,2142548
05/12/2007,944.45,966.81,940.09,960.07,2634416
04/12/2007,951.11,951.11,926.42,940.99,1795980
03/12/2007,920.89,935.33,917.78,928.67,2043120
30/11/2007,918.98,924.35,895.67,917.5,3494598
29/11/2007,933.33,1024.09,900.11,908.43,4490903
28/11/2007,933.33,944,906.67,914.37,2825585
27/11/2007,922.22,931.11,916.67,927.58,2018577
26/11/2007,923.33,939.33,923.33,928.78,2775527
23/11/2007,896.67,926.89,893.33,910.89,3219194
22/11/2007,912.89,922.22,856.69,879.02,7598295
21/11/2007,963.45,963.45,900.22,912.78,4239384
20/11/2007,966.67,979.98,955.78,963.25,4441736
19/11/2007,990.8,991.11,965.58,970.78,3627348
16/11/2007,995.55,1000,964.48,972.59,3676317
15/11/2007,1002.22,1011.11,978.22,1000.98,3426482
14/11/2007,988.89,1013.33,984.45,1001.49,4747659
13/11/2007,930.89,982.22,927.01,971.75,5605985
12/11/2007,900,933.33,882.35,926.43,7177802
09/11/2007,928.89,955.33,908.89,917.21,810768
08/11/2007,906.67,932.89,890,916.68,7016670
07/11/2007,924.45,955.25,902.45,913.77,7735226
06/11/2007,973.29,982.78,904.45,916.25,6144642
05/11/2007,993.33,1015.05,946.28,951.82,9156954
02/11/2007,977.51,1020,955.55,991.2,7730672
01/11/2007,950,1042.22,950,983.17,10439270
31/10/2007,966.69,969,933.33,942.95,4303028
30/10/2007,953.09,988.89,939.23,959.31,7703051
29/10/2007,887.65,955.55,877.78,948.39,12322964
26/10/2007,773.33,865.55,766.67,860.62,13980620
25/10/2007,765.55,780,750.02,765.82,5146580
24/10/2007,766.45,766.45,739.11,756.39,4049610
23/10/2007,700,761.33,696.22,741.28,5836938
22/10/2007,644.69,697.78,644.69,690.68,5466998
19/10/2007,711.11,715.55,660.33,669.79,4217546
18/10/2007,735.55,766.18,675.78,706.3,8135478
17/10/2007,722.22,749.05,661.11,732.22,8317913
16/10/2007,764.45,767.35,734.91,743.62,3772082
15/10/2007,746.67,764.45,746.67,759.75,3992208
12/10/2007,773.33,779.33,735.33,745.99,6861038
11/10/2007,751.11,779.55,751.11,774.25,5134857
10/10/2007,711.11,755.55,706.69,749.19,8113059
09/10/2007,675.29,705.55,662.22,702.98,4698335
08/10/2007,699.95,699.95,662.23,671.21,4497324
05/10/2007,647.78,710.89,646.67,686.59,10093832
04/10/2007,644.42,654.45,638.9,644.89,3385460
03/10/2007,633.33,648.67,626.67,645.25,5272247
01/10/2007,623.99,634.42,618.07,626.39,2947368
28/09/2007,612.33,637.78,612.33,623.99,3032543
27/09/2007,638.45,643.33,625.33,629.81,6868755
26/09/2007,637.27,643.11,628.98,632,2047872
25/09/2007,645.55,655.55,624.67,637.27,4757424
24/09/2007,620,649.93,612.22,644.57,5416589
21/09/2007,612.22,624.45,608.45,619.21,2783118
20/09/2007,596.67,622,594.53,610.95,6294339
19/09/2007,588.89,597.78,584.92,593.32,4781157
18/09/2007,575.55,584.42,574.22,581.9,2931492
17/09/2007,578,579.78,572.25,575.71,1505091
14/09/2007,574.67,584.42,573.37,575.83,3048108
13/09/2007,572.22,575.22,567.19,570.53,2231049
12/09/2007,581.11,581.11,568,570.07,1966377
11/09/2007,577.55,584.67,573.33,575.45,2569944
10/09/2007,568.89,577.55,566.93,572.71,1648367
07/09/2007,580,582.22,573.57,575.75,2363079
06/09/2007,574.45,579.78,571.13,577.61,1804431
05/09/2007,586.67,588.45,573.22,575.4,2788509
04/09/2007,577.33,586.45,575.55,583.3,3604592
03/09/2007,577.69,583.33,572.89,574.83,2678808
31/08/2007,576.89,579.98,572.45,573.95,2367003
30/08/2007,577.81,584.22,569.15,575.25,4873817
29/08/2007,560.89,577.55,551.2,575.93,3239633
28/08/2007,562.22,571.11,556.98,567.35,3314013
27/08/2007,548.89,564.35,544.45,563.05,3044472
24/08/2007,535.55,546.05,525.2,543.32,3038978
23/08/2007,533.33,548.45,524.45,532.55,5978621
22/08/2007,521.11,533.11,507.58,529.55,4127253
21/08/2007,527.73,527.73,511.11,512.57,4393118
20/08/2007,529.78,536.45,519.38,522.17,3997919
17/08/2007,515.67,521.92,498,512.9,7942946
16/08/2007,522.22,527.78,511.33,515.67,6135854
14/08/2007,546.32,546.67,536.69,537.98,2221091
13/08/2007,544.45,548,539.58,541.35,2749814
10/08/2007,533.33,542.22,522.47,539.71,4473339
09/08/2007,558.22,562.89,541.17,544.49,3249704
08/08/2007,549.78,557.1,548.5,553.89,4182342
07/08/2007,555.55,560.97,541.11,545.43,4470563
06/08/2007,547.78,551.11,537.87,544.09,4820483
03/08/2007,562,567.11,557.79,560.03,3656814
02/08/2007,553.71,566.67,550.02,553,6052334
01/08/2007,575.55,575.55,550,552.25,6834101
31/07/2007,546.89,584.45,546.89,579.51,7794635
30/07/2007,537.78,555.55,526.75,542.95,6187482
27/07/2007,555.55,562.22,533.33,537.82,10150401
26/07/2007,571.15,585.55,556.92,565.48,6904085
25/07/2007,592.45,592.45,564.47,570.87,5567879
24/07/2007,598.85,607.11,581.48,593.39,6586110
23/07/2007,551.11,593.11,543.78,583.33,5965634
20/07/2007,535.55,555.55,532.22,550.88,8236071
19/07/2007,520.22,537.55,519.55,528.79,6727235
18/07/2007,532.22,532.22,510.27,517.78,4035885
17/07/2007,542,542,528.08,531.61,2811077
16/07/2007,533.33,540.89,530.68,536.75,2923973
13/07/2007,533.33,544.45,531.78,533.25,4819407
12/07/2007,533.33,537.11,526.03,528.41,2323992
11/07/2007,528.67,536.67,525.13,529.2,2891186
10/07/2007,541.11,541.11,528.89,530.93,3658709
09/07/2007,525.55,539.55,525.55,536.88,4275402
06/07/2007,518.89,530.67,517.78,525.48,3963678
05/07/2007,511.15,525.31,511.15,518.03,4685834
04/07/2007,507.33,515.55,498.91,509.61,3151293
03/07/2007,503.33,510.65,498,502.45,4416464
02/07/2007,495.55,506.18,490.45,496.77,3057113
29/06/2007,480.67,490.41,480,488.45,3297507
28/06/2007,477.11,481.33,472.67,478.55,2078958
27/06/2007,481.07,481.07,474.45,476.4,1924545
26/06/2007,484.5,484.5,476,480.05,3060389
25/06/2007,468.45,488.62,456.79,483.12,4637850
22/06/2007,467.88,472.19,463.78,468.33,3624603
21/06/2007,445.55,477.78,445.55,467.88,9143094
20/06/2007,445.11,452.2,445.11,450.37,3873890
19/06/2007,431.55,445.09,427.55,443.53,3811290
18/06/2007,433.11,437.51,426.45,428.2,2885912
15/06/2007,429.55,436.89,428.89,432.82,4406784
14/06/2007,436.67,436.67,417.78,427.58,5226630
13/06/2007,424.45,426.89,413.33,415.21,4728759
12/06/2007,428.22,428.67,418,423.72,4234394
11/06/2007,422.22,428.67,418,420.37,3988172
08/06/2007,422.47,426.67,414.53,418.81,3687243
07/06/2007,422.45,431.11,417.55,421.55,3036953
06/06/2007,427.85,442.22,425.61,426.92,3677046
05/06/2007,439.78,439.78,430.37,432.17,3614388
04/06/2007,450,451.11,436.89,438.19,2655152
01/06/2007,445.55,450.65,441.15,444.43,3369935
31/05/2007,444.45,457.78,436.41,446.65,7620224
30/05/2007,410.45,446.67,410.45,443.3,15251693
29/05/2007,398.89,415.42,393.82,412.48,6959898
28/05/2007,386.89,398.22,386.89,396.37,2486015
25/05/2007,374.45,387.55,371.12,386.41,2545860
24/05/2007,383.33,384.89,376.67,378.65,1840283
23/05/2007,385.55,394.67,381.11,383.08,2591832
22/05/2007,384.53,394.45,377.33,385.29,2496441
21/05/2007,387.78,387.78,378.89,385.8,1169927
18/05/2007,382.22,386.89,374.69,384.83,1549137
17/05/2007,385.55,386.67,381.55,383.23,1874222
16/05/2007,373.11,381.98,369.38,380.91,1554137
15/05/2007,375.55,379.78,370.67,371.91,1993611
14/05/2007,376,382.45,372.29,375.1,1413008
11/05/2007,371.2,377.33,367.15,375.11,1814142
10/05/2007,382.45,384.89,373.81,375.65,1085133
09/05/2007,381.78,382.22,372.67,380.7,1401636
08/05/2007,377.78,382.33,375.57,377.67,1242512
07/05/2007,377.78,384.37,376.27,377.23,1293353
04/05/2007,387.11,390.9,376.07,377.28,2436902
03/05/2007,342,389.63,342,387.38,2725716
30/04/2007,370.22,379.53,365.33,377.42,2143749
27/04/2007,380.85,381.09,372.5,374.2,1556013
26/04/2007,378,382.55,376.67,381.43,2750966
25/04/2007,377.75,381.78,373.33,375.49,1883429
24/04/2007,378,382.22,372.23,379.07,1883631
23/04/2007,383.33,383.33,376.78,377.93,1340531
20/04/2007,371.11,377.77,371.11,377.31,1813760
19/04/2007,364.45,371.1,357.87,369.21,2692803
18/04/2007,372.22,375.55,366.92,369.07,1430801
17/04/2007,371.33,374.55,368.89,370.92,3976584
