Date,RELINFRA-EQ O,RELINFRA-EQ H,RELINFRA-EQ L,RELINFRA-EQ C,RELINFRA-EQ V
30/10/2014,578.35,600.95,575.3,597.55,2721352
29/10/2014,580,582.7,570.6,581.1,1632220
28/10/2014,569.5,579,562.1,575.25,1552026
27/10/2014,579.6,581,565,568.5,958191
23/10/2014,581.8,582.4,577.55,579.55,147460
22/10/2014,586,587,573.1,579.15,1454929
21/10/2014,564,583.95,562,578.95,2071412
20/10/2014,565.15,572.5,554.05,561.95,1701784
17/10/2014,548.95,563,542.1,554.25,2134866
16/10/2014,564,578.7,542,546.1,2913194
14/10/2014,586.1,588.85,562.3,571.8,1779181
13/10/2014,576.3,589.8,570.1,583.2,1678577
10/10/2014,579.8,598.75,566.9,582.1,2168486
09/10/2014,576.85,592,571.2,585.7,1847959
08/10/2014,563.35,576,555.55,572.3,1860298
07/10/2014,586.6,594.8,564.5,567.6,1713294
01/10/2014,582.1,600.9,582.1,592.55,1609953
30/09/2014,590.05,600,571,585.45,2476606
29/09/2014,592.35,605,588.6,593.45,1642568
26/09/2014,593.05,610.15,580.05,593.7,2846550
25/09/2014,633.1,639.8,591.75,598.35,2233443
24/09/2014,633,645,610,636.4,2231846
23/09/2014,640,657.75,630,636.4,2327069
22/09/2014,640.7,647.95,635.2,641.7,1205957
19/09/2014,675,676.8,642.2,647.2,2485040
18/09/2014,648,677.3,646,674.2,2296464
17/09/2014,650,661.75,636.05,657,2130420
16/09/2014,689,693.55,648.2,651.9,1643788
15/09/2014,684,698,682,689,1133993
12/09/2014,697.15,705.1,687.05,690.7,1403970
11/09/2014,708.8,711.7,696.1,701.65,1270740
10/09/2014,694.1,710.6,693.95,704.55,1562214
09/09/2014,690.5,703.3,690,698.7,1612493
08/09/2014,703.6,708.85,686.7,690.05,1770904
05/09/2014,712.35,722.8,699.75,704.25,1629713
04/09/2014,734,739.45,711.3,716.45,1605097
03/09/2014,752.65,756,731.35,735.75,1964368
02/09/2014,732.1,754.7,732.1,749.5,2253840
01/09/2014,700,737.95,700,735.1,2242797
28/08/2014,702.5,706.7,691.15,699.3,3767094
27/08/2014,702.7,707.3,691.2,699.8,1496061
26/08/2014,698,704.9,682,699.7,2183716
25/08/2014,729,737.2,696.25,702.85,2065815
22/08/2014,723.65,734.9,717.6,731.5,1554237
21/08/2014,727,734.7,716,724,1264320
20/08/2014,724.05,737.1,724.05,728.35,1265485
19/08/2014,729,735,723.3,731.05,1191087
18/08/2014,711,731.8,708.7,725.55,1366037
14/08/2014,706.95,718.2,695.1,714.95,1990725
13/08/2014,724.9,726.35,692,705.2,2105855
12/08/2014,714.5,730,711.25,726.75,1633730
11/08/2014,727.8,730.85,703.05,708.65,2117357
08/08/2014,740.6,741.15,715.05,716.6,1850696
07/08/2014,763.5,767.8,745.15,748.25,1731892
06/08/2014,769.5,779,758.1,760.9,1906426
05/08/2014,755,774.8,747.25,771.8,2570858
04/08/2014,738,762.6,728.25,751.2,1798472
01/08/2014,730,751.9,725,732.45,1818968
31/07/2014,747,762,737.5,741.4,2234713
30/07/2014,738,756.8,727.65,752.65,1636046
28/07/2014,736,746.5,724,735.45,1618023
25/07/2014,758,759.5,721,732.85,1952865
24/07/2014,754,767,747.9,759.4,1819849
23/07/2014,760.2,766.45,741.6,752.5,1620444
22/07/2014,770.3,776.25,748.2,756.7,1912539
21/07/2014,773,782.9,761.7,766.5,1875605
18/07/2014,777,778.5,755,766.75,2466123
17/07/2014,775,791.8,770.6,786.85,2537350
16/07/2014,773.95,783.7,758.9,780.2,2745024
15/07/2014,725,772.4,722,764.55,3197697
14/07/2014,716,728.8,706,718.35,2017942
11/07/2014,767,783.35,712,718.65,4167618
10/07/2014,752.1,795,715.25,764.95,5616407
09/07/2014,742.9,776.2,731,749.85,4413990
08/07/2014,803.9,814.5,733,749.4,3646876
07/07/2014,794.8,807.8,790.25,801.8,2114591
04/07/2014,795,802,773.65,791.9,2082761
03/07/2014,790.95,808.8,771.1,794.7,3261708
02/07/2014,780.1,795,778,787.15,2097328
01/07/2014,778.8,784.8,762.5,774.5,2154937
30/06/2014,737,778.7,736.1,773.5,3095584
27/06/2014,724,738,720.1,734.35,2030630
26/06/2014,735.1,743.7,716.3,719.15,1953109
25/06/2014,735.1,748.3,735.1,741.1,2038844
24/06/2014,710.05,735,710,729.8,3319511
23/06/2014,723,732.6,698.25,706.3,3161669
20/06/2014,731.55,745.9,722.65,726.65,1892512
19/06/2014,752.9,761.7,728.4,735.55,2131454
18/06/2014,765,776,740.1,748.9,2850044
17/06/2014,755.3,771.95,741.2,768.6,3147832
16/06/2014,742.25,756.95,714.6,752,3418461
13/06/2014,779.3,787.6,735.25,742.25,2571606
12/06/2014,777.95,793.5,763.25,776.85,2639024
11/06/2014,813,816.6,771.6,782.1,3619426
10/06/2014,813.9,819.9,771.1,810.15,3700580
09/06/2014,797.5,819.4,795.6,808.75,3739670
06/06/2014,789.3,796.9,770.3,786.85,3494312
05/06/2014,736.1,791.3,736.1,781.3,7348140
04/06/2014,720,748,718.75,732.55,4345367
03/06/2014,730.3,733.3,707,720.65,3144641
02/06/2014,697.05,734,693.1,727.7,3731476
30/05/2014,683,704,679.2,690.8,2895390
29/05/2014,701.9,704.8,677.4,680.85,2139871
28/05/2014,701.9,707.9,688.2,700.05,2458905
27/05/2014,708.95,709.8,668.5,697.25,2071515
26/05/2014,736.4,763.9,675.05,704.3,3589630
23/05/2014,717.55,732.75,712,727.75,3326637
22/05/2014,701,719.9,695.25,711.5,3069789
21/05/2014,712.75,723.7,684.5,695.6,3149983
20/05/2014,732,744.45,707.3,711.3,4737899
19/05/2014,634,740,633,731.6,7539193
16/05/2014,609.4,644,593.3,626.25,5041827
15/05/2014,594,598.85,578.6,585.95,1815617
14/05/2014,582,599.5,580.4,590.15,2603677
13/05/2014,565,597.2,558.7,588.6,3616989
12/05/2014,549.55,568.05,546.8,558.7,2025115
09/05/2014,515,550.4,511.05,544.3,2868406
08/05/2014,515.2,517.3,507.8,514.1,1580136
07/05/2014,510,519,504.1,512.15,1881415
06/05/2014,520.55,525.2,507.15,512.95,1682591
05/05/2014,518.8,529.2,514.75,519.1,1371755
02/05/2014,513.4,523.5,508,518.8,1708464
30/04/2014,534,537.8,497.55,508.6,2933264
29/04/2014,525,543.35,518,530.95,2476233
28/04/2014,523.05,528.9,520.1,523.75,1256373
25/04/2014,521,532,517.3,523.05,1845074
23/04/2014,528.5,532.7,518.15,522.25,1643157
22/04/2014,534.8,541.2,525.75,527.75,1852374
21/04/2014,525,539.4,518,532.25,2223345
17/04/2014,507,524.4,506.9,522.1,2945686
16/04/2014,500,524.8,497.65,504.6,4096256
15/04/2014,504,513,496,500.7,1931748
11/04/2014,503,515,492.2,505,3836932
10/04/2014,463.1,519.2,460.15,503.2,7141830
09/04/2014,454.2,467.85,452,462.7,2302077
07/04/2014,457,464,444.05,451.75,1776241
04/04/2014,446,464,441.8,455.95,3643263
03/04/2014,454.35,454.35,439.15,447.2,2053188
02/04/2014,437.2,456,435.05,452.3,2696507
01/04/2014,436.5,440.45,428.5,434.1,1290237
31/03/2014,437.45,445.7,428.5,433.65,2086085
28/03/2014,423.5,437.8,422.85,435.25,1906056
27/03/2014,422,428,417.85,421,1831459
26/03/2014,423.95,429.8,421,422.8,2107298
25/03/2014,415,425.25,410.3,422.15,1926465
24/03/2014,412.7,419,411.8,414.45,1110731
21/03/2014,411,412.5,403.65,408.55,1251979
20/03/2014,415.5,415.5,405.35,407.05,1278940
19/03/2014,409,420,408.1,415.5,1978203
18/03/2014,411,418.9,403.25,407.15,1841133
14/03/2014,400.9,409.7,394.4,408.4,2463795
13/03/2014,417.95,424.8,402,404.95,1878186
12/03/2014,423.7,426.95,411.2,415.55,2380335
11/03/2014,408.8,439.8,407.55,423.7,7955093
10/03/2014,397,413.8,396.4,404.3,2297741
07/03/2014,402,409.4,393.4,400.7,3997258
06/03/2014,364.2,408.75,363.2,398.3,8062745
05/03/2014,365.05,366.4,355.6,362.4,1106516
04/03/2014,355.75,363.9,351.25,361.95,1330596
03/03/2014,361.95,362.7,353,354.55,1223710
28/02/2014,361.55,364.75,355,362.9,1135422
26/02/2014,362,363.3,354.35,361,1143746
25/02/2014,366.1,368.8,358.15,360.9,1090197
24/02/2014,365.5,367.35,360.2,364.15,893084
21/02/2014,364.1,367.7,360.45,364.2,950601
20/02/2014,362.2,369.3,359.15,363.85,1037646
19/02/2014,372.5,372.5,361.25,364.7,1216096
18/02/2014,359.1,372.35,356.75,370.75,1720035
17/02/2014,360.35,363.3,351.25,357.3,1065694
14/02/2014,357.2,361.4,353.7,358.75,946871
13/02/2014,359,361,353.8,355.4,854803
12/02/2014,361,362.9,354.25,358.15,1220459
11/02/2014,368.35,368.35,355.3,358.45,1275315
10/02/2014,371.35,372.65,364.15,366.5,710944
07/02/2014,362.1,372.7,362,369.3,1484704
06/02/2014,362.05,364.95,355.45,361.85,1598554
05/02/2014,362.1,366.5,350.3,359.2,2043997
04/02/2014,357,368.7,354.15,363.65,1034902
03/02/2014,371.5,372.55,360.7,361.8,1073115
31/01/2014,365.45,373.3,363,372.4,1259164
30/01/2014,359.15,367.4,358.15,363.8,1714783
29/01/2014,378,380.8,362.05,364.15,1592800
28/01/2014,378.45,383.5,373.45,374.8,1210433
27/01/2014,392.1,392.1,374.85,377.8,1144030
24/01/2014,405.1,407.15,396.6,398.65,1147053
23/01/2014,412.9,414.4,405.8,408.5,1045298
22/01/2014,403.8,414.6,402.25,413.15,1476352
21/01/2014,403,408.9,402.15,404.3,1180421
20/01/2014,399,403.5,394.15,401.4,1118427
17/01/2014,399,404.8,397.25,400.65,1250548
16/01/2014,407.25,408.95,399.35,400.85,1054095
15/01/2014,402,408.4,401.55,406.15,1198506
14/01/2014,400.5,404.9,397.3,400.9,996681
13/01/2014,400,406.6,396.35,402.5,1180641
10/01/2014,404,407.6,395.9,398,1575406
09/01/2014,410.5,411.45,400.6,402.5,1348197
08/01/2014,406.4,412.7,406.4,409.5,1534078
07/01/2014,412.5,415.9,402.55,404.6,1569895
06/01/2014,412,414.95,406.55,411.5,1519915
03/01/2014,413.9,416.7,406.1,413.45,1759606
02/01/2014,432.15,438.9,414.2,416.95,1658802
01/01/2014,422,434.55,421.9,433.4,1268215
31/12/2013,427,427.7,420.9,425.75,1034875
30/12/2013,433,433.5,422.65,424.55,1210387
27/12/2013,430.5,434.9,427.7,430.8,1340346
26/12/2013,438.05,440,425.05,427.1,1716621
24/12/2013,430,438.4,428,434.95,1485145
23/12/2013,428.8,435,425.15,430.45,1501482
20/12/2013,413,429.5,408.5,428.05,2085167
19/12/2013,431,432.6,411.8,413.25,2038516
18/12/2013,413.15,430,412.4,428.7,1768572
17/12/2013,419,423.75,410.5,412.05,1537768
16/12/2013,418.9,421.8,412.8,419.25,1538263
13/12/2013,434.9,436.7,417.5,420.1,1741291
12/12/2013,434.75,442.65,432.95,438.5,1599927
11/12/2013,436.8,439.5,430.4,435.95,1271165
10/12/2013,445.9,447,432.1,438.9,1596239
09/12/2013,452,452,441.2,447.9,2159404
06/12/2013,439.15,440.3,433.45,438.5,1718485
05/12/2013,435,442.8,431.35,437.45,2574332
04/12/2013,426.55,433.3,423.55,425.1,1738535
03/12/2013,430.1,436.2,427.3,430.35,1618376
02/12/2013,432.55,437,428.05,432,1601448
29/11/2013,413.05,432.3,413.05,430.35,2692175
28/11/2013,408.15,417.1,406.7,413.15,1807979
27/11/2013,406.5,410,400.5,406.7,1640697
26/11/2013,409.3,415.9,405,406.5,1774878
25/11/2013,405,412,403.35,410.65,1922273
22/11/2013,412.9,414.05,398,401.2,2158006
21/11/2013,415,415.15,407.5,409.35,2222532
20/11/2013,417.65,428,414.6,417.85,1939405
19/11/2013,424.1,430.9,416.7,419.3,2410814
18/11/2013,418,428.6,416.3,427.3,2008643
14/11/2013,409.3,418.85,407.55,413.45,1929105
13/11/2013,417,421.5,402.8,404.85,3232666
12/11/2013,440,442,416.3,420.1,3324223
11/11/2013,453.2,453.2,438.45,441.9,2377026
08/11/2013,438.7,453.9,434.55,451.8,2361394
07/11/2013,448.5,456.5,436.55,438.3,2176366
06/11/2013,458,461.9,445,446.25,2108788
05/11/2013,448,463.9,439.2,457.4,2698928
01/11/2013,431.35,457.7,431.35,453.8,3398939
31/10/2013,426.6,434.5,426.3,431.8,1871229
30/10/2013,430,434.5,424.65,429.25,1761728
29/10/2013,414.9,430.45,409.1,428.9,2222652
28/10/2013,424.1,424.1,412.1,413.95,1820627
25/10/2013,424.4,428.65,418.1,421.85,1712854
24/10/2013,425.7,435.5,423.7,427.7,2175796
23/10/2013,437.5,439.95,422.5,427,2605782
22/10/2013,431,439.6,427.2,436.85,2619115
21/10/2013,421.3,434.45,419.15,432.3,2937238
18/10/2013,410.8,422.5,409,420.65,2498689
17/10/2013,411.8,416.5,404.35,408.85,2097249
15/10/2013,421.7,426.1,407.6,410.85,2978449
14/10/2013,407.85,421.95,406.5,417.55,2943133
11/10/2013,417.25,418.4,403,408.85,2513650
10/10/2013,413,418.8,409.55,412.6,2983597
09/10/2013,401.9,414.45,399,412.95,3984909
08/10/2013,399,405.4,393.1,403,3676214
07/10/2013,388,397.4,382.3,395.45,2792170
04/10/2013,385,399.7,380.5,393.15,3403264
03/10/2013,378.45,392,375.8,388.35,2128065
01/10/2013,372.4,377.65,363.2,375.9,2457987
30/09/2013,387.5,388.4,368.2,370.5,2864404
27/09/2013,402.75,406.7,390.2,392.35,3539253
26/09/2013,407.05,412.5,400.6,401.95,2943203
25/09/2013,410,413.1,398.65,408.1,2928658
24/09/2013,405.55,416.7,403,410.05,3279667
23/09/2013,411.2,422,404.75,409.1,5362773
20/09/2013,396,423,378.1,410.15,5107737
19/09/2013,390,401.45,387.7,397.25,3274406
18/09/2013,377.5,381.85,371.2,377.65,1882297
17/09/2013,379,383.7,375.3,379.25,1663134
16/09/2013,394,396.25,375.2,380.45,2486921
13/09/2013,373.1,390.85,371.2,387.65,3563866
12/09/2013,380,386.9,368.8,373.8,3177853
11/09/2013,369.8,381.3,366.05,379.35,2893474
10/09/2013,373,381.15,368.15,372.3,3159423
06/09/2013,353.9,367.95,345.35,366,3570725
05/09/2013,342.6,357.45,341.15,352.7,3319267
04/09/2013,330,340.8,325.65,335.7,3089557
03/09/2013,354,355,326.15,329.1,3179806
02/09/2013,343.6,354.7,343.4,351.4,2573986
30/08/2013,338.5,347.8,331.05,342.3,2793406
29/08/2013,339,344,330,340,3921655
28/08/2013,319,340.35,312.4,335.05,4221692
27/08/2013,348.75,354.85,329.15,331.35,3643496
26/08/2013,361.8,364.8,348.1,352.75,3028950
23/08/2013,348.9,361.6,338.85,357.35,5224609
22/08/2013,313,349,309.15,345.2,3807165
21/08/2013,339.9,347,312.5,316.8,2883877
20/08/2013,328,340.8,323.1,334.3,2201084
19/08/2013,323,335.75,315.65,333.5,3219556
16/08/2013,353,354.85,322,325.4,2913727
14/08/2013,358,363.9,352.3,357.55,2081103
13/08/2013,347.1,365.5,346.8,362.8,1918606
12/08/2013,347.7,355.9,343.05,350.35,2181268
08/08/2013,338.75,350.3,331.65,345.7,2862151
07/08/2013,322.35,338.5,321.35,334.65,3125385
06/08/2013,320,330.7,312.5,321.35,4012059
05/08/2013,312,326.7,308.25,324.55,3057672
02/08/2013,332.6,334,308.2,311.8,3317608
01/08/2013,344.8,350,324.65,329.95,3260347
31/07/2013,334,344.35,327.05,341.5,3812254
30/07/2013,363,364,334.45,337.2,4286875
29/07/2013,369,370.75,359.6,362.3,2346804
26/07/2013,381,383.8,364.55,371.45,2763553
25/07/2013,380.1,392.5,375.85,377.45,3822998
24/07/2013,390,396.9,380.05,384.25,2918713
23/07/2013,391.5,401.3,388,396.4,3774840
22/07/2013,380,393.8,378.85,386.7,3085293
19/07/2013,389.2,395.9,378.6,388.1,4499344
18/07/2013,370.05,391.4,364.4,385.5,3268662
17/07/2013,375.25,383.85,363.35,368.55,3113146
16/07/2013,380,382.9,371.45,373.7,2640243
15/07/2013,383,392.7,381.55,390.05,2685723
12/07/2013,382.15,388.4,376.25,385.65,2619058
11/07/2013,382.6,386.4,377.85,381.95,2309940
10/07/2013,381.35,384.9,371.4,375.35,4149636
09/07/2013,373.9,381.4,367.05,379.3,4032485
08/07/2013,355,372,349,368.7,4443192
05/07/2013,366.1,370,354.65,360.25,3497613
04/07/2013,352.05,372,345,359.6,6131596
03/07/2013,352.05,353.45,343.6,347,2519572
02/07/2013,367,373.7,354.1,357.45,4101802
01/07/2013,349,367.8,346.5,366.5,3360718
28/06/2013,336.5,352,334,349.2,3140763
27/06/2013,335.65,337.5,323.25,329.05,3230404
26/06/2013,335,340.5,327.35,328.7,2998546
25/06/2013,325,336.45,320.1,330.75,3578174
24/06/2013,329.75,330.35,318.05,321.25,2446206
21/06/2013,336.95,347.85,326.2,331.95,3262561
20/06/2013,355,356.35,338.4,339.85,2703665
19/06/2013,364,368,360.15,363.6,2417627
18/06/2013,362,369.8,359,362.45,2745126
17/06/2013,357.65,363.75,349.25,361.9,2400622
14/06/2013,349,361.5,348.5,357.25,2655954
13/06/2013,338,348.6,336.3,343.55,3291501
12/06/2013,356.25,362.7,342.4,344.55,3803941
11/06/2013,367.3,371.5,356.95,359.25,3352672
10/06/2013,382.6,385.45,367.7,371.6,3029804
07/06/2013,381.55,389.7,375.05,377.3,2908977
06/06/2013,370,385,365.1,382.3,3755832
05/06/2013,365.65,374.85,362.15,372.8,2769502
04/06/2013,369.9,376.8,366.05,367.9,2002434
03/06/2013,360.75,370.4,355.3,368.75,2645369
31/05/2013,382,382.05,359.1,361.35,2615654
30/05/2013,383,385.5,377.45,382.1,2311249
29/05/2013,388,389.7,380.15,387.2,2721767
28/05/2013,387.35,393.85,381,389.6,2974677
27/05/2013,380,386.8,375,385.4,2707758
24/05/2013,370,379.7,367,376.15,3510400
23/05/2013,405,405.3,365,366.6,4637182
22/05/2013,417.25,421.95,405.3,408.25,2673310
21/05/2013,421.65,423.45,412.4,415.3,3047163
20/05/2013,430,437.05,421.3,424.6,3232478
17/05/2013,417,430,412.35,426.65,3363194
16/05/2013,410,423.9,410,416.8,3465700
15/05/2013,392.5,410,392.1,407.8,3715070
14/05/2013,388,397.05,378.1,389.1,6229896
13/05/2013,407,409.2,385,387.35,2976708
10/05/2013,405,410.5,402,406.5,2677296
09/05/2013,398.5,412.9,390,402.9,4868105
08/05/2013,403.65,405.7,392.3,397.65,2670132
07/05/2013,400.75,404.9,397.55,401.6,3013494
06/05/2013,392.65,402.8,389.1,399.2,3987936
03/05/2013,390,404.3,377.1,390.95,5530458
02/05/2013,376,394.7,375.6,389.7,3781225
30/04/2013,385.6,385.75,365.8,375.15,3432923
29/04/2013,367.1,385.85,365.05,382.25,2796234
26/04/2013,377.9,382.75,364,366.45,2516988
25/04/2013,382,388.65,375,376.75,3262486
23/04/2013,383,388.3,373.05,378.95,3327310
22/04/2013,368.05,385.5,358.6,382.45,3836643
18/04/2013,356,366.8,352.35,364.75,2583815
17/04/2013,369.45,373.4,352.5,357.15,3688438
16/04/2013,352,369.9,351.5,367.15,3618810
15/04/2013,345,360.75,339.5,355.75,3716506
12/04/2013,336,352,334.95,347.15,3387574
11/04/2013,347.3,348.9,331.15,340.35,3978750
10/04/2013,332,346.35,321.25,344.2,4443284
09/04/2013,345,347.4,327.5,328.8,3168692
08/04/2013,330.8,344.4,330.8,341.6,3043229
05/04/2013,328.3,337.8,326.65,330.8,2796792
04/04/2013,340,344.35,327.2,329.15,3388325
03/04/2013,355,363.6,339.15,343.6,5366928
02/04/2013,335.1,355.6,335.1,351.65,3226570
01/04/2013,326.7,341.25,325.1,338.75,3271893
28/03/2013,320,327.7,315.05,324.45,5876260
26/03/2013,341.6,342.3,320.15,323.45,4200625
25/03/2013,350,355.9,341,344.45,3702059
22/03/2013,335.1,349.6,334.2,342.9,4538739
21/03/2013,360.25,365.85,335.1,337,6098056
20/03/2013,395.8,395.8,356.3,359.15,4562665
19/03/2013,414.2,415.8,393.7,395.75,2213215
18/03/2013,416,416.7,410.5,411.95,1550419
15/03/2013,431.8,434.75,417.2,420,2149293
14/03/2013,420.5,432,416.7,430.05,2323582
13/03/2013,420.8,429.8,419.8,422,1730564
12/03/2013,431.7,432.8,421.05,425.65,1860161
11/03/2013,433.05,439.45,427.9,429.4,1961243
08/03/2013,431.3,436.45,425.6,433.05,1941421
07/03/2013,429.75,434.2,421.65,428.65,1889307
06/03/2013,428.65,437.4,428,431.35,1926659
05/03/2013,421,429.65,417.05,425.9,2879786
04/03/2013,430,430.3,415.45,418.55,1797935
01/03/2013,420.5,441.65,417.95,433.25,2669729
28/02/2013,466.3,469.6,415,419,3348845
27/02/2013,460,467.7,452.5,461.85,1580014
26/02/2013,468.1,471.65,455,457.3,1234889
25/02/2013,480.25,481.45,467.05,470.9,1340876
22/02/2013,472,483.45,470.25,476.5,1431929
21/02/2013,484.8,488.4,471.5,473.3,1699959
20/02/2013,495.5,497.7,488.7,491,1286448
19/02/2013,485.9,494.5,477.4,492.1,1542251
18/02/2013,475.5,491.75,473.25,486.4,1506272
15/02/2013,469.9,477.5,462.35,475.25,1462247
14/02/2013,480.1,481.7,467.75,470.5,1472435
13/02/2013,497.3,499.4,475.15,479.75,1510596
12/02/2013,495.45,497.8,484,496.4,1772128
11/02/2013,488.2,498.95,483.55,495.3,1440803
08/02/2013,500,501.3,484.4,487.55,1947154
07/02/2013,517.25,519.8,496.3,500.15,2090955
06/02/2013,520,524.8,515.65,521.75,1303387
05/02/2013,510,521.55,508.4,517.55,1393008
04/02/2013,519.4,526.8,513.5,515.05,1428990
01/02/2013,518,523.4,514.05,516.75,1106554
31/01/2013,516.1,522.4,513.05,515.5,1168967
30/01/2013,521.45,526.4,517.35,518.4,1191054
29/01/2013,529,535.75,516.5,518.55,1990749
28/01/2013,540.1,544.65,524,529.15,3110212
25/01/2013,516.05,542,512.3,540.15,1758099
24/01/2013,534.5,535,513.85,518.1,1394055
23/01/2013,543.5,547.45,522.2,534.3,1511247
22/01/2013,551.25,553.85,538.5,540.55,1754366
21/01/2013,527.8,551.6,527,548.5,2113751
18/01/2013,526.95,535.65,525,527.3,1230050
17/01/2013,534.7,535.8,523.5,526.2,2190870
16/01/2013,553.2,559.7,533.05,535.8,1411762
15/01/2013,558,563.7,551.8,555,1218047
14/01/2013,548.7,559.8,535.2,558.55,2006346
11/01/2013,566.25,566.95,545,547.9,1438305
10/01/2013,565,572.5,558.15,565.65,2068077
09/01/2013,567.5,569.8,556.2,560.35,1621322
08/01/2013,550.2,569,546.4,567.1,2738983
07/01/2013,549.2,556.35,548.4,550.95,1777128
04/01/2013,543.5,552.2,542.45,547.2,1313769
03/01/2013,546,549.85,538.6,546,1338660
02/01/2013,549,552.35,538.7,543.35,2033532
01/01/2013,525,546.7,523.15,544.15,2900632
31/12/2012,518.25,523.9,518.25,520.55,700211
28/12/2012,517.1,523.85,513.1,517.05,1059000
27/12/2012,524.1,526,514.4,515.5,1641146
26/12/2012,517,525.95,517,521.15,890953
24/12/2012,515,520.35,511.65,517.25,916347
21/12/2012,518.2,520,511.1,514.25,1767731
20/12/2012,524.5,526.05,517,522.6,1119530
19/12/2012,526.9,529.5,520.7,526.25,1471977
18/12/2012,513.65,526.55,510.55,523.15,2320758
17/12/2012,519.35,523.4,513.7,515.5,1223496
14/12/2012,518.2,525.7,514.3,521.15,1712682
13/12/2012,527.25,532,510.8,515.1,2623326
12/12/2012,519.5,530.4,513.35,526.45,2620233
11/12/2012,521,522.75,507.5,517.2,2764243
10/12/2012,510.5,519.65,510,518.55,2139982
07/12/2012,514.75,518.4,503.1,507.05,1978176
06/12/2012,504.95,515,492.7,512.3,2606871
05/12/2012,503,506.4,497.75,500.65,1596564
04/12/2012,488,499.5,485.25,498.2,2171078
03/12/2012,488.2,491.4,482.6,488.7,1194774
30/11/2012,479.3,488.95,477.3,485.3,1687121
29/11/2012,473.9,480.4,473,476.3,1713391
27/11/2012,461,474.7,460.55,471,1966362
26/11/2012,457,462,454.9,457.75,1515499
23/11/2012,460.5,462.2,451.2,455.9,1361885
22/11/2012,456.65,463.4,452.7,460.15,1274347
21/11/2012,452.25,457.9,449.15,454.8,1308742
20/11/2012,462.25,464.65,444.5,449.95,1591635
19/11/2012,462,464.95,455.6,458.8,1276023
16/11/2012,472,481,456.6,462.3,1540799
15/11/2012,467,478.9,460.5,474.35,1562021
13/11/2012,473,475.95,469.25,471.35,207905
12/11/2012,471.5,476.25,466,473.85,936694
09/11/2012,477.9,482.65,469.3,471.05,1332840
08/11/2012,480,482.4,473,476.35,1966126
07/11/2012,480.5,492.7,480.2,485.05,2075643
06/11/2012,483.05,488.95,474.5,478.75,2825714
05/11/2012,485.1,495.7,485.05,487.6,1336410
02/11/2012,487.1,492.9,483.25,486.75,1444823
01/11/2012,472.05,485.25,472.05,481.9,1541075
31/10/2012,481.1,482.15,465.15,469.5,2292970
30/10/2012,493.05,498,474.1,481.25,1879202
29/10/2012,490.5,496.8,484.1,494.3,1527666
26/10/2012,495.05,499.5,488,490.3,1379463
25/10/2012,506.55,509.85,498.2,499.65,2318430
23/10/2012,509,514.5,505.6,507.45,879094
22/10/2012,503,514.7,500.6,512.2,1109683
19/10/2012,514,517,504.2,508.05,1630515
18/10/2012,507.55,518.6,502.55,516.8,2042280
17/10/2012,508,512.7,497,504.25,2059758
16/10/2012,519.55,521.75,502.05,504,1877659
15/10/2012,511.65,519.65,508.9,516.55,1306160
12/10/2012,517,524.8,512.65,514.45,2142757
11/10/2012,507.45,519.3,498.1,517.7,3067365
10/10/2012,513.9,514.5,503.1,504.7,2186107
09/10/2012,523.9,528.5,513,519.25,2669030
08/10/2012,540,540,515.2,519.05,2413034
05/10/2012,562,564.9,515.2,542,2846707
04/10/2012,554.75,564.6,553.4,556.15,2380452
03/10/2012,555.95,560.5,542,549.35,2236106
01/10/2012,537.7,555.45,531.1,553.15,2637698
28/09/2012,552.5,560.95,535.6,537.6,3084962
27/09/2012,555.9,557.1,543.5,545.4,2983073
26/09/2012,553.95,562,545.65,552.6,2284959
25/09/2012,566.7,570.7,545.65,558.5,2625771
24/09/2012,550,571.55,548.55,560.6,4106030
21/09/2012,504,551.25,500,544.05,5509004
20/09/2012,504.8,504.8,490.5,495.8,2593386
18/09/2012,510.95,519,509,511.95,1550774
17/09/2012,480,511.9,478.15,507.75,3665169
14/09/2012,468.25,473.05,462,471.05,1890830
13/09/2012,453.05,460.9,449,456.8,1539762
12/09/2012,461,461.7,445.65,450.75,1603413
11/09/2012,453.55,458.3,446.5,457.15,1276320
10/09/2012,455.25,462.8,453.45,456.75,1339599
07/09/2012,450.5,454,448.1,452.35,1293189
06/09/2012,442,447.7,436,442.45,1580288
05/09/2012,438,449.8,435,444.95,2255968
04/09/2012,439.1,447.9,436.65,446.1,1994081
03/09/2012,446,451.25,436.3,439.35,1879091
31/08/2012,448.15,457.9,441.75,444.1,2195801
30/08/2012,451.75,455.65,447.25,450.6,1969213
29/08/2012,466.55,472.35,454.05,456.25,1548084
28/08/2012,469.55,473,459.5,466.35,1898081
27/08/2012,488.9,492,469.1,472.2,1972890
24/08/2012,497.8,497.8,483.5,486.65,2145734
23/08/2012,510.15,514.35,498.7,501.2,2305555
22/08/2012,511,519.8,506.6,510.25,1962971
21/08/2012,510,516.45,504.4,514.6,2783002
17/08/2012,533.55,535.9,507.1,510.5,2687371
16/08/2012,530,537.7,525.3,527.75,1965610
14/08/2012,520.8,536.75,514.15,528.7,2667698
13/08/2012,504.95,524.1,504,521.05,1560246
10/08/2012,511.05,512.85,499.1,504.7,1572899
09/08/2012,518,522.7,507.45,514.25,1516361
08/08/2012,523.2,528,512.3,516.35,1934908
