Date,TCS-EQ O,TCS-EQ H,TCS-EQ L,TCS-EQ C,TCS-EQ V
19/05/2015,1259.7,1265,1248.38,1256.35,1957722
18/05/2015,1257.05,1262.63,1248.55,1260.2,4507752
15/05/2015,1257.5,1266.2,1250.5,1255.58,1461454
14/05/2015,1260,1260,1242.5,1249.63,1309050
13/05/2015,1273.5,1273.5,1240.22,1257.7,1863774
12/05/2015,1280,1282.5,1256.5,1261.45,2467386
11/05/2015,1267.5,1281.53,1262.5,1278,2573082
08/05/2015,1280,1294,1258.15,1263.63,3003664
07/05/2015,1232.45,1276.88,1226.85,1272.63,3205028
06/05/2015,1257.5,1257.5,1227.9,1231.53,3394406
05/05/2015,1250.5,1268.22,1250,1258.93,3255070
04/05/2015,1245.5,1252.4,1228.6,1240.78,1890630
30/04/2015,1240,1245,1213.55,1231.85,3738054
29/04/2015,1242,1247.5,1225.53,1243.65,2019620
28/04/2015,1255,1255,1227.55,1247.5,3088298
27/04/2015,1249.75,1260,1243,1250.1,2733052
24/04/2015,1227.65,1257,1223.78,1246.53,3625158
23/04/2015,1236,1239.9,1215.85,1228.63,4342990
22/04/2015,1215.75,1236.5,1203.78,1222.55,4186812
21/04/2015,1214.4,1226,1200.5,1213.53,2546032
20/04/2015,1240.03,1241.95,1212.43,1214.4,2890722
17/04/2015,1278.55,1280,1235,1237.43,9668742
16/04/2015,1313.48,1313.5,1285.68,1291.4,3217570
15/04/2015,1327.35,1356.95,1304.7,1313.88,2913934
13/04/2015,1332,1332.5,1314,1327.75,1308642
10/04/2015,1324.25,1335.4,1314,1326.88,1815544
09/04/2015,1329.5,1343.73,1317.58,1332.28,2544450
08/04/2015,1297,1328.25,1295.43,1320.7,1652134
07/04/2015,1281.22,1299.5,1272,1292.5,1886922
06/04/2015,1279,1281.45,1250.05,1273.65,1568542
01/04/2015,1279,1281.8,1261.13,1271.33,2075758
31/03/2015,1284.72,1284.72,1260.5,1276.97,2427028
30/03/2015,1262.5,1284.95,1260,1282.08,1339006
27/03/2015,1265.5,1285.95,1252.05,1257.4,2751776
26/03/2015,1276.65,1293.35,1250.5,1256.55,3091642
25/03/2015,1295.7,1307,1272.6,1286.88,2224858
24/03/2015,1315,1318.5,1291.05,1295.65,2394878
23/03/2015,1308,1315.5,1303,1308.58,1566608
20/03/2015,1298,1309,1289.43,1305.47,1963908
19/03/2015,1288,1302.93,1284.05,1298.13,2448964
18/03/2015,1295.47,1299.72,1275.85,1279.68,1255170
17/03/2015,1291.25,1303.35,1278.88,1291.85,1267318
16/03/2015,1292.6,1305,1276,1281.15,1556296
13/03/2015,1319,1319.98,1287.5,1291.18,1586838
12/03/2015,1311.95,1312.45,1295.05,1309.53,1827636
11/03/2015,1321,1329.98,1298.9,1303.28,2240200
10/03/2015,1324.45,1339.13,1297.63,1321.35,3037052
09/03/2015,1320,1339.9,1305,1323.4,2883174
05/03/2015,1375,1385.35,1340.53,1348.23,2173514
04/03/2015,1394,1406.05,1357.83,1373,3862994
03/03/2015,1341,1395,1338.08,1388,3424308
02/03/2015,1339.85,1354.48,1326.28,1334.7,2176038
27/02/2015,1329.73,1337.88,1308.15,1331.18,2877376
26/02/2015,1339.5,1346.38,1312.68,1328.23,1991994
25/02/2015,1355,1361,1333.93,1336.1,1767994
24/02/2015,1347,1365,1339.5,1352.38,2199922
23/02/2015,1335.5,1361,1335.5,1348.33,1614892
20/02/2015,1349.4,1349.4,1321.13,1337.78,1801588
19/02/2015,1318,1343.65,1317.5,1340.53,2618002
18/02/2015,1292.53,1321.5,1282.63,1317.83,2660014
16/02/2015,1280,1297.5,1277.5,1292.4,2364392
13/02/2015,1235,1273.88,1230.13,1269.38,4158326
12/02/2015,1239.9,1239.9,1223.5,1231.08,3107980
11/02/2015,1227.53,1243.63,1223.63,1229.95,2937522
10/02/2015,1255,1263.13,1216.5,1220.58,3799054
09/02/2015,1280.75,1284.55,1250,1256.45,2076432
06/02/2015,1276.5,1297.4,1275.43,1287.88,2136416
05/02/2015,1260,1295.85,1259.5,1276.2,4530168
04/02/2015,1284,1285.85,1251.05,1257.15,2245418
03/02/2015,1255.83,1282.5,1253.55,1279.13,2345054
02/02/2015,1241,1260.72,1231.03,1257.1,3181802
30/01/2015,1280.35,1287.5,1235,1241.03,5817402
29/01/2015,1269,1284.35,1256.45,1272.33,3734392
28/01/2015,1251.5,1272.45,1251.45,1269.8,3121980
27/01/2015,1256.18,1257.5,1244.78,1251.03,2738736
23/01/2015,1257,1266.03,1248.05,1251.8,3150380
22/01/2015,1258.25,1260.63,1247.75,1256.78,2113214
21/01/2015,1261,1261,1244.13,1256.9,2310480
20/01/2015,1260,1265,1241.63,1250.22,2058566
19/01/2015,1268,1275.5,1251.5,1255.5,1135074
16/01/2015,1271.85,1272.5,1242.15,1266.08,5293830
15/01/2015,1266.5,1290.88,1261.63,1269.55,5009920
14/01/2015,1258,1265.9,1250.25,1260.97,1787096
13/01/2015,1260,1265.2,1240.05,1248.95,1468432
12/01/2015,1258.5,1264,1240.13,1254.85,1596006
09/01/2015,1227.5,1259.95,1225,1256.15,3197642
08/01/2015,1221.2,1224.5,1210.28,1221.9,1565408
07/01/2015,1235,1239.58,1203.72,1208.85,2636332
06/01/2015,1264.55,1264.55,1220,1223.3,2423784
05/01/2015,1290.5,1299.95,1262.33,1270.13,1754242
02/01/2015,1275.5,1295.47,1275.3,1289.72,925740
01/01/2015,1283.5,1283.5,1270.5,1272.78,366830
31/12/2014,1266.35,1283.2,1262.5,1279.13,1573792
30/12/2014,1262.5,1271.23,1258,1265.03,701342
29/12/2014,1254,1268.48,1253.5,1261.45,778920
26/12/2014,1243,1255,1232.5,1252.5,626206
24/12/2014,1257.5,1260.43,1232.83,1239.95,3288972
23/12/2014,1250,1268.33,1247.3,1258.35,1266476
22/12/2014,1263,1264.5,1237.2,1256.7,1643954
19/12/2014,1235.65,1261.88,1234,1255.28,1903130
18/12/2014,1227.55,1234.25,1217.4,1230.35,1481444
17/12/2014,1226.7,1235,1202.63,1222.05,2287076
16/12/2014,1175,1229.63,1172.5,1221.53,3339140
15/12/2014,1192.45,1192.5,1176.13,1179.33,3487788
12/12/2014,1250,1260,1211.33,1225.35,2380786
11/12/2014,1250.3,1261.45,1243.5,1246.08,1938822
10/12/2014,1257.5,1265.95,1248.1,1253.95,2087970
09/12/2014,1258,1279.5,1254.55,1257.43,2487940
08/12/2014,1297.5,1297.5,1250.83,1256.4,3232574
05/12/2014,1320.45,1324.9,1286.08,1289.48,2359676
04/12/2014,1332,1333.5,1314.95,1318.98,1285308
03/12/2014,1335.95,1336.7,1309.25,1317.68,3094670
02/12/2014,1346.5,1355.48,1324.68,1328.65,1436572
01/12/2014,1325.25,1350,1322.63,1346.48,1896354
28/11/2014,1329.18,1345.95,1317.68,1321.5,1989768
27/11/2014,1313.65,1334,1312.65,1326.65,1732418
26/11/2014,1315.03,1328.18,1307.5,1313.65,1584800
25/11/2014,1330,1339.7,1308,1318,2371684
24/11/2014,1311,1332.5,1311,1328.85,1942766
21/11/2014,1304,1320,1293.33,1311.08,2001594
20/11/2014,1294,1305.13,1280.28,1302.73,1795386
19/11/2014,1299,1299,1278.73,1286.88,1865746
18/11/2014,1310,1313.33,1289.88,1292.93,1467026
17/11/2014,1297.55,1312.5,1296.13,1309.15,1570552
14/11/2014,1292.6,1305.58,1287.5,1303.23,1457174
13/11/2014,1297.5,1302.45,1282.58,1294.23,1645540
12/11/2014,1290,1305.5,1287.5,1295.88,1320582
11/11/2014,1289,1297,1277.7,1290.35,1249940
10/11/2014,1287.55,1291,1275.5,1284.83,1541964
07/11/2014,1302.4,1307.85,1278.5,1286.43,2126740
05/11/2014,1319,1319,1295,1299.75,2310642
03/11/2014,1324.5,1324.5,1290.25,1295.18,2541632
31/10/2014,1280.5,1310,1280.5,1303.93,3170070
30/10/2014,1260.9,1287.45,1254.5,1279.1,4111292
29/10/2014,1237.5,1257,1236.5,1253.03,2425016
28/10/2014,1242.45,1242.45,1226.73,1239.3,2289958
27/10/2014,1259.5,1259.85,1222.48,1228.58,2797208
23/10/2014,1232.5,1234,1227.5,1232.68,312598
22/10/2014,1242.5,1244.5,1222.55,1225.93,2067664
21/10/2014,1212.93,1221.88,1207.5,1216.7,1950732
20/10/2014,1245,1246.8,1208.98,1211.65,3399242
17/10/2014,1237.5,1255.68,1215,1220.58,9892812
16/10/2014,1365,1379.3,1332.13,1339.05,3848014
14/10/2014,1365,1367.85,1339.4,1349.6,2369406
13/10/2014,1340,1362.4,1335,1358.28,2209532
10/10/2014,1353,1363.73,1334.25,1339.25,2344362
09/10/2014,1354,1361.65,1343.25,1353.03,1685176
08/10/2014,1369,1369.98,1324.63,1341.6,1962442
07/10/2014,1369.8,1419.85,1362.8,1365.68,3457674
01/10/2014,1376,1401,1368.5,1387.8,2142022
30/09/2014,1386.48,1388.33,1354.08,1368.3,2788954
29/09/2014,1347.7,1387.73,1337.65,1383.98,2089534
26/09/2014,1355,1362.45,1335.05,1342,1612712
25/09/2014,1330.48,1362.5,1330,1354.3,2473158
24/09/2014,1346.5,1353.48,1316.38,1321.5,2442132
23/09/2014,1362,1391.23,1341.65,1344.1,2055990
22/09/2014,1357,1367,1338.13,1360.9,999584
19/09/2014,1321.5,1370,1321,1357.1,3587864
18/09/2014,1295.85,1325.9,1290.5,1321.15,1483078
17/09/2014,1280.5,1302.38,1280.5,1295.6,1657700
16/09/2014,1283,1287.5,1272,1275.43,1535608
15/09/2014,1307,1309.3,1277,1279.15,1151544
12/09/2014,1305,1312.18,1296.6,1303.8,1196210
11/09/2014,1305,1312.2,1295.75,1299.18,1075622
10/09/2014,1319,1321.38,1295.6,1300.08,1258768
09/09/2014,1326,1333.5,1312.55,1315.63,1418098
08/09/2014,1306,1325,1299.53,1321.35,1697342
05/09/2014,1299.95,1310.9,1291.53,1299.3,1467060
04/09/2014,1311,1313.73,1288.73,1292.38,1701598
03/09/2014,1269.5,1308,1269.5,1303.2,3061690
02/09/2014,1272.9,1277.4,1257.05,1268.95,1407940
01/09/2014,1262.7,1280,1261.53,1268.58,810148
28/08/2014,1273.5,1274.65,1256.5,1261.18,1766288
27/08/2014,1267,1283.7,1257.03,1274.98,1435460
26/08/2014,1264.5,1275,1250,1266.9,1815490
25/08/2014,1235,1264.25,1233.45,1261.03,3143512
22/08/2014,1222,1234.1,1217.9,1232.1,3096238
21/08/2014,1223.5,1230,1215,1216.23,2265450
20/08/2014,1222.25,1227.53,1215.03,1218.1,2056758
19/08/2014,1250,1252.45,1217.5,1219.25,3234156
18/08/2014,1245.53,1252.5,1235,1243.8,1373260
14/08/2014,1257,1266,1245.03,1249.88,1578056
13/08/2014,1235,1265,1235,1250.03,2768378
12/08/2014,1244.95,1244.95,1220.1,1235.88,984552
11/08/2014,1245.45,1247.78,1227.5,1234.2,1290896
08/08/2014,1232.5,1253.85,1232.5,1239.35,1464790
07/08/2014,1245,1247.5,1229.53,1234.9,1672656
06/08/2014,1258.08,1267.43,1245.13,1253.33,1837562
05/08/2014,1272.45,1272.5,1245.05,1261.85,1404656
04/08/2014,1266,1270.95,1244,1263.03,1828636
01/08/2014,1287.5,1293.98,1255,1258.2,2381882
31/07/2014,1287.55,1299,1284.63,1290.03,2407210
30/07/2014,1292.4,1305,1286.3,1297.53,1899252
28/07/2014,1288.58,1299.83,1277.5,1294.65,1314922
25/07/2014,1277.09,1287.11,1263.8,1282.88,1806914
24/07/2014,1277.54,1281.03,1263.8,1277.68,1481418
23/07/2014,1250.51,1278.22,1246.72,1273.23,2065858
22/07/2014,1213.58,1250.51,1212.06,1246.77,2399016
21/07/2014,1215.06,1215.97,1202.78,1212.97,981072
18/07/2014,1207.18,1223.43,1198.81,1201.87,3507488
17/07/2014,1186.5,1196.25,1169.27,1172.69,1790220
16/07/2014,1186.33,1193.4,1175.11,1182.49,1407240
15/07/2014,1194.48,1196.35,1178.5,1181.24,1389656
14/07/2014,1190.84,1200.78,1174.32,1194.5,1587924
11/07/2014,1167.3,1186.5,1162.43,1178.85,1329446
10/07/2014,1181.36,1191.23,1149.58,1157.85,1990562
09/07/2014,1216.04,1217.35,1172.52,1180.67,1554242
08/07/2014,1223.4,1224,1197.95,1205.93,2500588
07/07/2014,1191.45,1229.83,1186.7,1225.18,2204902
04/07/2014,1187.69,1194.14,1182.07,1186.75,536136
03/07/2014,1181.09,1203.74,1177.64,1190.39,1526762
02/07/2014,1181.58,1187.37,1173.46,1182.37,907740
01/07/2014,1190.89,1190.94,1172.87,1177.03,1092790
30/06/2014,1181.85,1198.81,1170.06,1194.09,2146470
27/06/2014,1140.72,1184.98,1139.73,1181.36,3058836
26/06/2014,1130.38,1154.08,1127.99,1136.12,2036182
25/06/2014,1137.27,1142.2,1128.9,1137.54,1028422
24/06/2014,1117.09,1141.95,1110.19,1136.8,1479100
23/06/2014,1128.9,1132.3,1109.73,1117.01,1262734
20/06/2014,1124.91,1131.86,1113.64,1128.61,1155674
19/06/2014,1097.89,1126.93,1088.09,1120.56,1896354
18/06/2014,1128.9,1128.9,1093.6,1096.43,1948824
17/06/2014,1124.91,1130.87,1118.07,1122.43,1918144
16/06/2014,1088.04,1121,1088.04,1117.46,2439906
13/06/2014,1101.82,1102.32,1075.76,1089.79,1904022
12/06/2014,1107.24,1109.7,1075.14,1101.5,2734338
11/06/2014,1065.89,1090.01,1052.69,1086.54,3544562
10/06/2014,1041.27,1063.89,1041.27,1062.51,2628068
09/06/2014,1027.48,1042.75,1024.04,1040.68,2666196
06/06/2014,1033.96,1037.72,1012.22,1026.13,3361586
05/06/2014,1025.56,1041.96,1018.13,1035.93,4348470
04/06/2014,1048.65,1051.07,1022.56,1028.59,2141062
03/06/2014,1048.58,1052.59,1036.44,1047.96,2484628
02/06/2014,1055.55,1062.32,1041.79,1048.58,1095158
30/05/2014,1062.83,1066.87,1048.73,1054.24,2585648
29/05/2014,1056.04,1073.27,1051.21,1063.4,2820710
28/05/2014,1053.58,1062.81,1044.94,1058.77,1887488
27/05/2014,1063.5,1075.53,1042.75,1049.37,1795094
26/05/2014,1058.01,1068.15,1050.43,1060.47,2650850
23/05/2014,1043.24,1058.01,1031.91,1047.62,3094780
22/05/2014,1032.28,1045.7,1021.63,1039.77,4216842
21/05/2014,1014.78,1028.47,1012.12,1025.44,4116946
20/05/2014,998.44,1063.42,998.44,1018.23,4702114
19/05/2014,1058.5,1063.42,984.41,1002.72,6516606
16/05/2014,1083.14,1109.41,1034.01,1063.79,5241798
15/05/2014,1091.04,1095.42,1068.91,1079.74,2520196
14/05/2014,1090.21,1101.68,1083.66,1091.04,1389228
13/05/2014,1066.28,1102.32,1066.28,1088.51,2547484
12/05/2014,1059.98,1066.72,1045.28,1063.1,2886064
09/05/2014,1059.48,1075.58,1059.48,1063.37,1799440
08/05/2014,1065.93,1074.16,1057.34,1064.43,2606900
07/05/2014,1078.71,1084.59,1053.63,1066.16,4716182
06/05/2014,1089.86,1093.75,1078.19,1082.57,961232
05/05/2014,1088.43,1097.39,1085.16,1089.86,1314478
02/05/2014,1073.89,1092.91,1073.89,1087.28,1917778
30/04/2014,1075.78,1085.87,1073.76,1077.8,2397378
29/04/2014,1076.22,1086.24,1071.74,1080.29,1846180
28/04/2014,1085.7,1094.29,1073.32,1078.86,2550766
25/04/2014,1096.41,1100.35,1079.77,1085.7,3160448
23/04/2014,1098.58,1104.73,1083.66,1089.89,1938992
22/04/2014,1099.83,1107.68,1092.91,1093.48,1486274
21/04/2014,1092.96,1104.24,1088.68,1093.82,1842594
17/04/2014,1092.96,1096.41,1054.91,1094.39,7681438
16/04/2014,1114.63,1114.63,1075.34,1081.29,3475910
15/04/2014,1073.76,1111.67,1070.34,1109.09,3597244
11/04/2014,1042.75,1070.76,1033.88,1065.44,2340742
10/04/2014,1053.77,1057.84,1041.37,1046.76,2152886
09/04/2014,1059.48,1064.41,1036.35,1053.77,3350500
07/04/2014,1048.7,1066.35,1044.08,1060.37,2594986
04/04/2014,1069.33,1076.72,1048.65,1053.01,1694656
03/04/2014,1069.75,1074.25,1057.32,1066.62,1581194
02/04/2014,1078.19,1084.1,1063.94,1069.45,3763016
01/04/2014,1056.04,1075.73,1055.99,1071.65,2755932
31/03/2014,1035.85,1056.01,1025.02,1050.2,2683268
28/03/2014,1032.41,1045.13,1024.06,1034.92,2971162
27/03/2014,1034.35,1041.27,1016.68,1031.05,5012476
26/03/2014,1057.54,1062.68,1027.75,1030.68,3192350
25/03/2014,1055.55,1069.33,1048.65,1056.85,2249968
24/03/2014,1052.08,1062.41,1046.76,1059.78,2183014
21/03/2014,1046.19,1056.04,1026.5,1047.18,4680776
20/03/2014,1003.36,1045.16,990.26,1037.92,5728956
19/03/2014,1021.58,1021.58,991.08,1004.05,8652662
18/03/2014,1051.36,1059.39,1035.98,1044.72,2565842
14/03/2014,1054.07,1063.67,1045.85,1053.36,2161246
13/03/2014,1057.54,1084.1,1052.03,1058.28,2019884
12/03/2014,1059.98,1078.07,1059.98,1073,1669788
11/03/2014,1060.96,1072.11,1044.72,1059.31,2550254
10/03/2014,1096.95,1097.15,1051.12,1054.88,3829768
07/03/2014,1105.52,1107.76,1059.88,1097.15,4698472
06/03/2014,1109.14,1112.66,1098.94,1103.18,1314562
05/03/2014,1110.12,1125.58,1104.06,1108.67,2302006
04/03/2014,1099.46,1109.7,1094.93,1103.13,2030332
03/03/2014,1118.47,1131.86,1096.9,1102.83,1606078
28/02/2014,1063.92,1122.5,1063.5,1120.41,3988192
26/02/2014,1080.16,1080.65,1071.87,1074.33,3859712
25/02/2014,1077.7,1082.87,1073.27,1077.65,3305374
24/02/2014,1085.09,1085.7,1068.4,1072.24,2450424
21/02/2014,1082.13,1089.52,1078.56,1085.92,1717860
20/02/2014,1086.07,1093.95,1074.65,1077.87,1587924
19/02/2014,1068.35,1090.5,1064.53,1082.11,1072918
18/02/2014,1065.89,1078.69,1061.38,1066.38,1526916
17/02/2014,1063.42,1076.22,1057.12,1066.08,1670394
14/02/2014,1052.54,1075.61,1047.72,1067.31,1910062
13/02/2014,1037.33,1052.79,1032.16,1050.5,2094350
12/02/2014,1042.75,1045.5,1031.42,1036.57,3074348
11/02/2014,1033.88,1046.93,1031.91,1034.72,3568786
10/02/2014,1055.55,1055.55,1026.55,1030.71,4019270
07/02/2014,1078.19,1080.65,1049.15,1055.74,1990912
06/02/2014,1073.27,1078.14,1056.04,1070.93,1922652
05/02/2014,1065.29,1083.12,1053.58,1080.36,1853650
04/02/2014,1070.32,1070.81,1039.82,1059.16,2694166
03/02/2014,1093.95,1104.9,1078.59,1080.38,1362480
31/01/2014,1095.47,1117.48,1093.46,1103.33,2174246
30/01/2014,1082.16,1096.41,1078.19,1091.78,2225250
29/01/2014,1102.81,1102.81,1085.58,1087.94,1698076
28/01/2014,1098.87,1106.67,1081.2,1089.2,2852166
27/01/2014,1095.92,1112.41,1093.01,1097.69,2532948
24/01/2014,1104.78,1124.1,1100.35,1107.09,1850266
23/01/2014,1116.64,1120.88,1101.48,1108.94,2290762
22/01/2014,1126,1130.8,1114.67,1119.57,2384030
21/01/2014,1149.09,1151.67,1120.09,1122.65,3132282
20/01/2014,1092.45,1156.97,1090.75,1151.16,6010558
17/01/2014,1131.36,1131.36,1086.09,1089.54,7564756
16/01/2014,1171.73,1171.78,1144.66,1157.11,2997962
15/01/2014,1153.25,1170.85,1145.64,1158.74,3048854
14/01/2014,1167.8,1174.1,1142.2,1145.52,2974964
13/01/2014,1124.96,1173.7,1124.96,1166.2,3814316
10/01/2014,1112.66,1137.17,1100.35,1122.95,3369334
09/01/2014,1097.27,1110.44,1094,1103.77,2582206
08/01/2014,1089.02,1104.78,1088.04,1099.19,2550020
07/01/2014,1102.81,1110.91,1082.62,1086.14,2897486
06/01/2014,1097.39,1104.78,1081.64,1102.61,2311810
03/01/2014,1065.74,1097.44,1057.15,1094.05,2618174
02/01/2014,1066.38,1077.7,1061.53,1066.87,1726948
01/01/2014,1073.32,1075.49,1059.04,1060.12,529952
31/12/2013,1063.47,1075.71,1058.94,1069.36,1245776
30/12/2013,1068.35,1070.93,1056.88,1061.48,1668776
27/12/2013,1037.33,1068.3,1036.35,1063.74,2479946
26/12/2013,1041.27,1042.25,1029.67,1034.03,2297194
24/12/2013,1043.63,1048.16,1035.98,1039.15,870156
23/12/2013,1048.63,1055.28,1032.87,1038.34,1321224
20/12/2013,1028.03,1048.65,1026.92,1044,1965812
19/12/2013,1022.04,1038.81,1015.5,1024.78,2161986
18/12/2013,1004.34,1019.61,1003.36,1012.12,1587990
17/12/2013,1000.21,1017.07,999.42,1006.98,2995474
16/12/2013,991.4,1004.25,987.19,994.08,2858500
13/12/2013,1003.34,1006.81,982.19,985.54,3463350
12/12/2013,1006.81,1016.16,997.01,998.88,1655964
11/12/2013,1023.55,1027.41,1005.82,1013.23,1556062
10/12/2013,984.65,1028.47,984.65,1025.39,3653334
09/12/2013,998.93,999.4,984.65,987.04,1826340
06/12/2013,980.22,989.57,980.22,984.8,1446962
05/12/2013,992.53,1001.17,976.31,978.33,1397190
04/12/2013,994.45,1000.21,981.53,984.68,1519036
03/12/2013,992.55,1005.33,992.06,994.89,1449184
02/12/2013,982.19,994.99,982.19,991.49,1253260
29/11/2013,980.71,991.89,975.69,986.79,1924812
28/11/2013,981.25,982.95,969.88,977.07,2805722
27/11/2013,989.08,991.4,972.34,977.98,2120978
26/11/2013,986.18,992.75,978.25,981.55,2047412
25/11/2013,988.59,997.87,981.25,991.17,1950998
22/11/2013,980.22,990.07,977.32,985.07,1494494
21/11/2013,996.07,1001.74,974.81,978.05,2302882
20/11/2013,1007.72,1009.22,993.02,996.27,1658696
19/11/2013,1009.24,1011.73,995.09,999.37,2077864
18/11/2013,1007.3,1014.14,1000.53,1006.31,2831602
14/11/2013,1020.1,1020.1,995.41,997.55,2129704
13/11/2013,1033.37,1036.94,1006.14,1008.78,1208338
12/11/2013,1032.33,1044.57,1023.55,1027.56,1000682
11/11/2013,1028.96,1053.58,1009.27,1031.25,1961138
08/11/2013,1048.65,1049.52,1019.71,1029.38,1609346
07/11/2013,1033.88,1057.59,1024.19,1044.69,1956948
06/11/2013,1015.67,1035.63,1013.72,1029.5,1667750
05/11/2013,1033.88,1036.35,1000.26,1005.33,2261286
01/11/2013,1038.81,1054.54,1029.5,1032.7,1346480
31/10/2013,1028.47,1048.16,1023.74,1039.82,3523076
30/10/2013,1019.24,1033.88,1019.24,1029.92,2114874
29/10/2013,1016.65,1026.89,1008.23,1019.02,1829076
28/10/2013,1018.13,1028.86,1010.52,1016.14,1803942
25/10/2013,982.19,1020.1,982.19,1018.01,2527402
24/10/2013,1005.33,1025.19,985.56,988.93,3617758
23/10/2013,1028.22,1035.36,1007.37,1014.76,2455496
22/10/2013,1027.98,1037.65,1022.49,1028.64,2044614
21/10/2013,1046.19,1047.64,1009.27,1019.93,3685372
18/10/2013,1036.25,1050.52,1014.95,1044.05,5346166
17/10/2013,1097.89,1097.89,1031.77,1038.04,6687214
15/10/2013,1100.35,1112.09,1083.61,1090.7,4665092
14/10/2013,1047.42,1095.42,1046.19,1089.39,4374460
11/10/2013,1035.36,1052.59,1025.22,1044.74,2284448
10/10/2013,1027.98,1032.9,1017.76,1024.04,1164320
09/10/2013,1011.98,1032.73,1006.86,1029.38,1775858
08/10/2013,1025.51,1032.9,1012.49,1014.9,1828106
07/10/2013,1001.88,1032.75,997.11,1028.84,1993878
04/10/2013,1000.41,1018.62,997.92,1001.19,1934032
03/10/2013,970.77,1002.82,965.16,996.76,4672354
01/10/2013,951.17,962.42,943.64,959.57,1591994
30/09/2013,962,965.87,945.27,949.11,1987350
27/09/2013,956.64,965.92,953.86,959.1,1784666
26/09/2013,962.4,971.9,952.7,956.54,4919704
25/09/2013,955.85,970.35,945.36,964.49,4333858
24/09/2013,962.5,973.77,948.22,954.87,4940300
23/09/2013,960.04,973.43,955.11,962.55,2988758
20/09/2013,960.04,979.68,955.6,960.18,3591858
19/09/2013,959.05,979.73,948.47,968.06,3907240
18/09/2013,956.12,967.32,954.08,962.25,2109818
17/09/2013,935.42,961.29,933.99,958.78,3327816
16/09/2013,960.04,977.27,932.49,936.67,2460506
13/09/2013,967.42,979.73,958.34,961.88,2096320
12/09/2013,982.19,983.94,957.97,968.85,1905568
11/09/2013,988.59,993.51,976.53,981.6,3008494
10/09/2013,977.76,992.87,975.3,978.69,4300972
06/09/2013,989.08,996.96,972.34,979.14,2759596
05/09/2013,1018.62,1018.62,975.32,980.1,3927492
04/09/2013,984.65,1023.45,981.67,1018.67,2626516
03/09/2013,1009.32,1017.64,977.83,985.19,2355064
02/09/2013,994.5,1018.62,993.27,1012.64,2154034
30/08/2013,954.62,1009.27,950.19,1001,5282942
29/08/2013,935.91,969.88,924.74,958.61,5905182
28/08/2013,899.97,958.12,899.97,939.31,4444684
27/08/2013,905.39,925.01,900.96,905.29,1945284
26/08/2013,897.56,924.88,893.08,906.86,2663238
23/08/2013,883.23,904.89,878.46,900.69,4032884
22/08/2013,839.42,884.78,834.59,875.82,4260988
21/08/2013,856.7,858.47,837.52,845.72,3623994
20/08/2013,881.16,881.16,851.72,854.87,2724844
19/08/2013,885.2,889.63,864.3,875.08,2121352
16/08/2013,898.1,900.96,864.3,876.78,2779930
14/08/2013,898.25,914.74,887.17,902.68,3302068
13/08/2013,896.13,908.27,891.09,895.93,2168296
12/08/2013,906.37,906.37,890.2,893.08,2077574
08/08/2013,888.7,913.83,878.16,908.54,2158628
07/08/2013,922.62,930.94,892.81,897.36,2694980
06/08/2013,922.13,926.53,918.02,920.7,2305290
05/08/2013,905.88,924.29,905.88,919.27,2355184
02/08/2013,895.89,910.75,894.41,908.76,1846854
01/08/2013,891.13,903.32,881.26,893.77,2141178
31/07/2013,881.26,901.69,880.99,893.82,2826750
30/07/2013,876.34,888.62,874.1,882.4,2617484
29/07/2013,865.51,883.53,865.14,875.95,1774262
26/07/2013,883.72,885.67,861.62,873.63,2379064
25/07/2013,876.34,891.11,869.79,884.09,4088808
24/07/2013,860.83,882.25,859.11,877.72,2181644
23/07/2013,860.59,876.56,858.42,861.47,1646502
22/07/2013,857.14,865.9,850.89,859.85,2974772
19/07/2013,846.31,866,836.95,858.03,8550804
18/07/2013,827.11,833.16,809.38,817.46,3445532
17/07/2013,809.9,829.54,809.9,826.37,2999250
16/07/2013,800.03,820.39,796.39,812.02,2224986
15/07/2013,788.26,811.01,787.38,808.28,2060570
12/07/2013,785.26,799.93,777.53,792.57,3251536
11/07/2013,748.34,772.95,748.34,770.27,2335274
10/07/2013,743.41,751.68,737.5,744.37,1322624
09/07/2013,736.18,749.2,736.18,740.9,1097326
08/07/2013,752.27,755.72,738.49,741.76,1658796
05/07/2013,759.17,767.04,749.32,753.36,1293012
04/07/2013,733.98,758.67,733.57,757.35,1917060
03/07/2013,737.36,747.84,721.26,733.47,1530906
02/07/2013,735.09,742.67,731.92,738.76,1657242
01/07/2013,744.4,746.71,730.32,734.72,1354652
28/06/2013,736.03,750.45,717.91,747.42,4817096
27/06/2013,712.79,737.01,709.93,734.5,3820678
26/06/2013,687.73,712.77,679.93,707.82,2326488
25/06/2013,695.9,702.6,679.75,685.47,1860548
24/06/2013,696.64,706.05,689.31,694.52,1889164
21/06/2013,693.59,704.94,693.2,700.21,2848224
20/06/2013,699.6,705.58,688.81,691.47,4172878
19/06/2013,716.29,716.29,700.85,702.89,2139788
18/06/2013,716.33,718.8,709.02,710.82,2291528
17/06/2013,715.35,721.26,703.04,715.08,2584162
14/06/2013,712.89,717.44,704.52,714.22,3105996
13/06/2013,718.8,720.77,706.54,711.73,3151342
12/06/2013,735.58,736.08,719.81,722.78,4805954
11/06/2013,753.36,759.17,734.55,739.25,2205468
