Date,LUPIN-EQ O,LUPIN-EQ H,LUPIN-EQ L,LUPIN-EQ C,LUPIN-EQ V
21/10/2003,57.5,57.5,53,53.98,424599
20/10/2003,61,61,54.66,55.13,482239
17/10/2003,61,61,54.3,54.77,143899
16/10/2003,57.49,57.49,54.6,55.31,223639
15/10/2003,59.9,59.9,54,54.13,649059
14/10/2003,60,60,54.34,56.62,821849
13/10/2003,54.5,58.51,54,56.45,2336079
10/10/2003,58,58.01,55.02,55.52,503979
09/10/2003,58,58,54,57.2,920959
08/10/2003,58.8,58.8,49,53.3,690119
07/10/2003,59,59,51.15,51.94,510549
06/10/2003,52.5,52.5,49.7,52.17,781359
03/10/2003,53,53,49.6,49.98,653799
01/10/2003,48.2,52.5,47,50.63,706129
30/09/2003,47,48.99,46.5,48.12,334819
29/09/2003,49.9,49.9,46.1,46.38,171119
26/09/2003,43.2,48.8,43,48.03,176609
25/09/2003,42.6,47.88,42,47.07,16463969
24/09/2003,45.7,45.7,38.52,44.07,35906119
23/09/2003,46.1,47.69,45.5,47.25,8448789
22/09/2003,48.2,48.88,45.85,46.65,4730239
19/09/2003,49.33,50.2,45.95,47.38,9918719
18/09/2003,51.5,52.37,48.21,48.63,5443269
17/09/2003,53.5,56.16,51.5,51.99,6802569
16/09/2003,49.8,52.4,46.1,51.59,9053799
15/09/2003,57,57,49.66,50.19,6652769
12/09/2003,59.9,59.9,53.01,53.7,7278329
11/09/2003,54.1,56.59,54,54.85,8214039
10/09/2003,57.79,57.79,53.5,53.98,10747469
09/09/2003,56.1,59,55.01,57.77,18788249
08/09/2003,53.5,56.59,53.01,55.81,17164099
05/09/2003,47.1,54.28,47.1,53.38,19428019
04/09/2003,47.1,50.6,47,50.12,9926429
03/09/2003,49.3,49.3,46.41,46.95,6324599
02/09/2003,47.7,49.16,46.53,48.8,8427839
01/09/2003,46.8,48.77,45.5,47.76,13019259
29/08/2003,44.27,48.16,43.25,46.5,12677009
28/08/2003,44.06,44.8,43,43.77,4913149
27/08/2003,44.3,44.99,43.15,43.64,4888059
26/08/2003,41.45,44.6,41.44,44.03,8237609
25/08/2003,45.4,46,40.51,41.6,10739989
22/08/2003,41.85,46.3,41.3,45.56,21001079
21/08/2003,39.48,41.5,39.48,40.8,6746999
20/08/2003,37.77,39.48,37.4,38.8,4325509
19/08/2003,38.5,38.77,37.12,37.42,1452919
18/08/2003,39.27,39.28,37.83,38.16,2288979
14/08/2003,37.3,38.97,36.57,38.56,6963779
13/08/2003,38.37,38.48,37.12,37.38,2733839
12/08/2003,38.87,38.97,37.41,37.8,3285589
11/08/2003,39.2,39.77,38.31,38.48,3170409
08/08/2003,38.45,39.79,38.3,39.25,6026729
07/08/2003,38.77,39.46,38.02,38.32,3245149
06/08/2003,38.1,39.17,37.7,38.28,5314769
05/08/2003,38.52,40.46,37.5,38.05,8408649
04/08/2003,38.4,39.27,37.6,38.55,3418779
01/08/2003,37.48,38.87,37.16,38.39,7217809
31/07/2003,38.77,38.77,36.53,37.04,6005939
30/07/2003,39.21,39.7,38.12,38.6,8327989
29/07/2003,39.6,40.44,39.1,39.62,11716659
28/07/2003,39.5,41.66,38.65,39.59,24428539
25/07/2003,36.4,39.1,35.8,38.49,19782519
24/07/2003,40,40,34.3,35.74,8475159
23/07/2003,33.81,35.6,33.81,34.91,12278529
22/07/2003,31.5,33.77,31.2,33.3,10413779
21/07/2003,33.77,33.8,31.16,31.45,5114119
18/07/2003,33,34.4,32.51,33.24,7074849
17/07/2003,34.2,34.64,32.77,33.16,4036149
16/07/2003,34.43,34.68,33.43,34.15,4632889
15/07/2003,34.2,35.06,32.66,33.74,8826229
14/07/2003,34.8,35.74,33.52,34.16,8728049
11/07/2003,34,36.48,33.15,34.49,15991999
10/07/2003,30.99,35.5,30.16,33.67,32580169
09/07/2003,30.2,32.99,29.35,31.06,21205159
08/07/2003,29.8,30.79,29.6,29.86,5193539
07/07/2003,30.6,31,29.2,29.54,3641499
04/07/2003,30.8,31.4,30.12,30.48,5435789
03/07/2003,29.7,31.89,29.5,30.7,24297639
02/07/2003,30.5,30.9,28.43,29.63,18011389
01/07/2003,30.31,30.89,29.5,30.3,14467739
30/06/2003,29.32,32.54,28.83,29.98,26148609
27/06/2003,26,30.7,25.95,29.75,21392699
26/06/2003,24.19,26,24.19,25.79,9253799
25/06/2003,23.8,24.6,23.8,24.09,4035789
24/06/2003,22.9,24.05,22.6,23.88,4450589
23/06/2003,23.58,23.9,22.74,22.98,1800969
20/06/2003,23.32,23.68,22.55,23.48,4503559
19/06/2003,23.5,23.89,23.18,23.32,3047349
18/06/2003,24,24.29,23,23.35,3326569
17/06/2003,23.99,24.52,23.76,24.09,4969889
16/06/2003,24.2,24.2,23.25,23.59,3364699
13/06/2003,24.6,24.8,22.83,24.04,12188249
12/06/2003,23,24.9,23,24.57,7336059
11/06/2003,22.72,23.48,22.5,23.2,4329799
10/06/2003,22.5,22.95,22,22.62,5671059
09/06/2003,21.7,22.65,20.86,22.48,9046149
06/06/2003,20.2,21.5,20.12,21.34,7252249
05/06/2003,21,21.22,19.68,20.17,5526429
04/06/2003,19.7,20.87,19.55,20.48,5205749
03/06/2003,19.11,19.79,19.11,19.57,2846649
02/06/2003,19.6,20.28,18.8,19.46,6719839
30/05/2003,18.96,19.8,18.95,19.55,8571739
29/05/2003,18.2,18.96,18,18.7,7952479
28/05/2003,17.82,18.5,17.8,18.02,9622769
27/05/2003,17,17.75,16.8,17.57,8392329
26/05/2003,16.68,17.25,16.6,16.84,4452649
23/05/2003,16.64,16.89,16.15,16.44,4232759
22/05/2003,16.85,17.05,16.47,16.55,2273499
21/05/2003,16.11,17.5,16.11,16.84,10813559
20/05/2003,17.1,17.3,16.7,16.85,3885269
19/05/2003,18.05,18.18,16.66,17.39,9897019
16/05/2003,17.2,18,16.98,17.82,5550779
15/05/2003,17.2,17.5,16.91,17.09,4818729
14/05/2003,15.92,17.29,15.92,16.93,6606139
13/05/2003,16.23,16.46,15.8,15.89,1975849
12/05/2003,16.17,16.74,16.01,16.09,3423659
09/05/2003,16.53,16.55,15.7,15.98,1508929
08/05/2003,16.25,16.63,16.25,16.35,1058279
07/05/2003,16.69,16.73,16.26,16.31,1614279
06/05/2003,16.56,17.1,16.38,16.49,2779869
05/05/2003,16.44,16.74,16.25,16.54,3922679
02/05/2003,15.66,16.34,15.66,16.23,3890879
30/04/2003,15.74,15.87,15.46,15.57,1245139
29/04/2003,15.8,15.99,15.47,15.7,3074329
28/04/2003,15.6,16.33,15.6,15.73,6851169
25/04/2003,14.35,15.7,14.35,15.59,5955369
24/04/2003,14.57,14.7,14.35,14.39,516239
23/04/2003,14.9,14.9,14.4,14.45,661169
22/04/2003,14.53,14.85,14.5,14.66,860609
21/04/2003,15.09,15.13,14.41,14.49,1435149
17/04/2003,14.99,15.35,14.9,14.99,1200899
16/04/2003,15.7,15.85,15.1,15.22,1624889
15/04/2003,15.6,15.75,14.82,15.57,3239699
11/04/2003,14.4,15.16,14,14.93,2170569
10/04/2003,15,15.2,14.1,14.21,2430129
09/04/2003,14.8,15.55,14.8,15.15,4204129
08/04/2003,14.4,15.24,14.22,14.92,8005329
07/04/2003,14.21,14.74,14.21,14.38,4830389
04/04/2003,13.85,13.93,13.3,13.79,1503519
03/04/2003,13.5,13.93,13.25,13.63,2985469
02/04/2003,13.07,13.22,12.97,13.13,628459
01/04/2003,12.49,13.15,12.49,12.91,1362679
31/03/2003,13.62,13.75,12.31,12.53,1676719
28/03/2003,14.05,14.15,13.7,13.74,940749
27/03/2003,14.1,14.29,13.85,13.96,696019
26/03/2003,14.37,14.53,13.95,14.07,2034339
25/03/2003,13.88,14.25,13.77,14.18,1099349
24/03/2003,14.71,14.79,14.15,14.22,849149
21/03/2003,14.73,15.2,14.6,14.74,2147339
20/03/2003,14.1,14.9,13.93,14.77,3853229
19/03/2003,14.25,14.55,14.06,14.29,3275949
17/03/2003,14.15,14.15,13.65,13.86,2002659
13/03/2003,14.55,14.63,14.14,14.28,1564369
12/03/2003,14.7,15.16,14.26,14.37,4486499
11/03/2003,14.64,14.64,14.04,14.56,1907339
10/03/2003,14.9,14.9,14.08,14.18,1356299
07/03/2003,14.99,15.14,14.51,14.63,3064489
06/03/2003,14.98,15.7,14.98,15.18,6881519
05/03/2003,14.74,14.93,14.54,14.74,1758609
04/03/2003,15.39,15.49,14.94,15.01,2024809
03/03/2003,15.27,15.64,15.07,15.39,3349309
28/02/2003,15.51,15.88,14.87,15.13,3839849
27/02/2003,15.01,15.96,15.01,15.69,6742079
26/02/2003,15.23,15.6,15.12,15.35,9225979
25/02/2003,14,15.22,14,15.08,9609819
24/02/2003,14.3,14.79,14.2,14.4,4250629
21/02/2003,13.9,14.59,13.7,14.18,3925059
20/02/2003,14.25,14.25,13.68,13.88,1389979
19/02/2003,14.21,14.4,14.09,14.15,2042039
18/02/2003,14.55,14.55,13.96,14.09,2367659
17/02/2003,13.98,14.59,13.98,14.41,3521579
14/02/2003,14.1,14.29,13.52,13.59,3084889
12/02/2003,14.49,14.49,14,14.07,2874439
11/02/2003,14.74,14.88,14.15,14.35,2946529
10/02/2003,15.3,15.37,14.46,14.52,5291569
07/02/2003,16.55,17.37,15.05,15.29,16288589
06/02/2003,14.86,16.02,14.86,15.95,4964879
05/02/2003,14.8,15.38,14.73,14.82,2285889
04/02/2003,15.54,15.6,14.8,14.9,1764699
03/02/2003,14.89,15.5,14.8,15.42,2096939
31/01/2003,14.78,15.13,14.43,14.79,1825859
30/01/2003,15.07,15.35,14.7,14.81,1565079
29/01/2003,15.31,15.7,14.86,15.05,3219249
28/01/2003,14.34,15.98,13.93,15.81,5961199
27/01/2003,17.2,17.2,14.01,14.2,2530219
24/01/2003,15.95,15.95,14.53,14.96,3250499
23/01/2003,15.96,16.05,15.22,15.52,2758029
22/01/2003,16.11,16.39,15.86,15.94,2567029
21/01/2003,15.5,16.65,15.5,16.07,4354409
20/01/2003,16.48,16.54,15.91,15.97,2485319
17/01/2003,16.68,16.89,16.3,16.5,3196099
16/01/2003,16.93,17.15,16.5,16.55,3285059
15/01/2003,16.65,17.32,16.65,16.88,4754299
14/01/2003,16.49,17,16.32,16.75,6763999
13/01/2003,17.24,17.3,16.23,16.42,5265999
10/01/2003,17.34,17.76,16.51,17.47,9742699
09/01/2003,15.91,17.09,15.9,16.93,10711999
08/01/2003,14.69,16.06,14.3,15.86,11468009
07/01/2003,14.73,14.73,14.13,14.26,1799969
06/01/2003,14.52,15.05,14.5,14.65,4940719
03/01/2003,14.6,14.64,14.24,14.45,2856059
02/01/2003,14.63,14.78,14.05,14.12,1299999
01/01/2003,14.74,14.79,14.46,14.53,1081059
31/12/2002,144.5,151.4,144.5,145.75,307560
30/12/2002,146.4,148.8,141.55,145.65,276404
27/12/2002,148.5,155.9,145.75,146.85,725934
26/12/2002,138.55,147.5,135.05,146.7,726266
24/12/2002,131.3,138.5,131,137.45,375681
23/12/2002,128,134.4,127.4,130.95,306403
20/12/2002,126.85,129.9,125.9,128.95,122947
19/12/2002,127.35,129,125.1,125.5,92166
18/12/2002,126,131.95,126,128.5,309819
17/12/2002,122.55,125.4,121,123.95,130179
16/12/2002,131,131.4,122.1,122.85,141725
13/12/2002,121.8,130,121,128.85,360384
12/12/2002,124.9,125.4,120.1,120.55,122327
11/12/2002,121.7,124.9,120.85,124.05,347198
10/12/2002,113,120.45,112,119.45,122409
09/12/2002,118.7,120,113,113.85,122864
06/12/2002,119.95,120.25,116,116.95,114694
05/12/2002,114,120.7,114,118.85,321137
04/12/2002,107.75,114.4,107.75,113.6,140543
03/12/2002,112,116.2,107.25,110.5,208647
02/12/2002,100,111.3,100,110.75,272224
29/11/2002,98,99.5,97.9,98.75,37242
28/11/2002,98,98.75,97.8,98,38816
27/11/2002,99.45,99.45,97.5,97.85,27137
26/11/2002,98,100.4,97,98.45,69216
25/11/2002,95.25,97.55,95.25,96.95,23793
22/11/2002,98.25,98.45,96.55,97,23582
21/11/2002,97.5,98,95.8,96.25,34747
20/11/2002,98.6,99,95,96.25,84754
18/11/2002,96.5,99.35,95.5,98.5,64019
15/11/2002,97,97,95,95.5,54905
14/11/2002,94.25,95.6,94.25,95.15,11323
13/11/2002,99,99,94,94.45,16013
12/11/2002,94,95.5,94,94.9,8804
11/11/2002,95.25,97.9,94,94.95,13845
08/11/2002,99.5,99.5,96.2,97.2,13458
07/11/2002,99,99.5,97,97.15,41734
05/11/2002,99,99,96,96.1,9211
04/11/2002,96.8,97,95,96.4,14143
01/11/2002,94,96.5,94,95.9,22866
31/10/2002,95,96.5,94.6,95.5,45842
30/10/2002,94.6,95.8,94.5,94.95,32546
29/10/2002,93.65,94.9,92.25,93.6,29046
28/10/2002,90.75,93.4,90.75,92.5,39883
25/10/2002,90.25,91.6,90.25,90.9,20990
24/10/2002,93,93.45,90.25,90.95,36850
23/10/2002,94.95,94.95,92,92.1,21884
22/10/2002,96,96,93.05,93.25,12351
21/10/2002,95.35,95.55,93.85,94.15,32251
18/10/2002,95,96.15,94.55,94.65,28209
17/10/2002,95.4,95.4,94.5,94.85,22389
16/10/2002,99,99,95.05,95.25,41531
14/10/2002,97.3,97.3,95,95.55,49738
11/10/2002,95.25,96.25,94.5,94.9,32138
10/10/2002,94.4,95.25,94,94.55,31004
09/10/2002,98.3,98.4,94.6,94.95,52134
08/10/2002,98.5,99.9,96.6,97.05,117725
07/10/2002,97.6,99.35,95.25,97.5,81718
04/10/2002,95.6,95.85,94,94.85,44381
03/10/2002,97,97,94.25,94.85,20413
01/10/2002,95,95.85,94,94.65,36672
30/09/2002,98.15,100,94,94.65,138946
27/09/2002,99.95,99.95,96.45,97,41729
26/09/2002,114,114,95.75,97.8,77914
25/09/2002,94.8,96.45,94.65,95.2,21142
24/09/2002,95.3,97.85,95.3,96.3,25073
23/09/2002,101.9,101.9,98.2,98.65,19936
20/09/2002,98.25,100.85,97.1,99.6,33486
19/09/2002,101.25,102.75,99,99.2,45830
18/09/2002,102.9,102.9,100.25,100.55,25323
17/09/2002,102.85,103.4,101.4,102.05,36356
16/09/2002,102.5,103,101.5,101.85,45714
13/09/2002,105,105,100.1,101.2,219020
12/09/2002,107.95,108.6,107.05,108.05,28012
11/09/2002,106.7,107.9,106,106.8,19070
09/09/2002,108.5,108.6,105.1,105.7,38856
06/09/2002,111,112.2,107.15,107.8,61111
05/09/2002,112.8,114.4,111.15,111.9,49771
04/09/2002,114,114,110.4,111.65,81588
03/09/2002,112.8,118.9,111.5,114.4,320265
02/09/2002,106.1,112.5,106.1,111.05,60576
30/08/2002,104.65,107.5,104.65,106.3,14016
29/08/2002,104.8,105.95,104.25,104.6,13538
28/08/2002,105.65,106,105,105.2,10159
27/08/2002,106.6,107.15,105.25,105.65,14613
26/08/2002,105.95,106.5,105.2,105.85,20939
23/08/2002,104.6,105.95,104.6,105.05,13532
22/08/2002,106,106.8,104.6,104.75,13522
21/08/2002,104.9,106.9,104.9,105.55,15038
20/08/2002,106,106.45,104.25,104.8,20406
19/08/2002,107,107.45,105.3,105.65,11866
16/08/2002,107,107.7,105.75,106.35,15823
14/08/2002,100.4,106.5,100.4,105.65,16075
13/08/2002,108,108.5,106.85,107.35,23498
12/08/2002,108.45,109.3,107.25,107.9,21359
09/08/2002,106.25,107.9,105.35,107.3,19539
08/08/2002,110.45,110.45,105.1,105.8,33421
07/08/2002,110.9,111.6,108.5,109.1,37784
06/08/2002,105.15,109.9,105,108.55,45569
05/08/2002,105.4,106.4,104.3,105.75,25602
02/08/2002,102,105,102,104.2,27577
01/08/2002,105.8,106.9,103.6,104.9,33752
31/07/2002,104,105,101.25,103,60026
30/07/2002,110,110,103,104.65,49452
29/07/2002,109.9,109.9,103,106.2,52580
26/07/2002,112,112.1,107.5,108.05,66405
25/07/2002,115.7,115.95,112,112.35,65222
24/07/2002,113.25,115,111.1,111.55,42769
23/07/2002,112,114.65,111.2,113.5,35096
22/07/2002,114.5,116.5,112.05,112.7,63252
19/07/2002,115.6,120.9,114.85,117,152468
18/07/2002,115.95,116.8,114.85,115.2,27995
17/07/2002,116.4,116.4,113.2,113.8,37730
16/07/2002,116.2,117.85,115.05,115.45,38408
15/07/2002,118,118.8,115.15,116.35,41811
12/07/2002,121.4,122.8,117.15,118.1,79804
11/07/2002,121.9,122.45,119.1,120.65,67148
10/07/2002,124.85,124.85,120.75,121.05,48978
09/07/2002,123,126,121.1,124.2,93643
08/07/2002,124.9,126,122,123,131801
05/07/2002,126,128.75,122.1,122.85,152522
04/07/2002,114.5,124.75,113.9,123.45,317980
03/07/2002,113.45,114.7,112.5,113.95,40480
02/07/2002,110.05,114.5,110.05,112.9,60730
01/07/2002,112.95,114.4,112,112.25,74862
28/06/2002,117.65,117.65,108.9,110.75,106096
27/06/2002,116.75,117,114.5,115.75,25005
26/06/2002,115,116.8,114,114.3,28941
25/06/2002,118,118.3,116.1,116.2,23256
24/06/2002,118.4,118.9,116.45,117.85,35872
21/06/2002,117.4,118.35,116,117.7,27509
20/06/2002,118.7,118.7,115.75,116.55,27237
19/06/2002,117.5,119.25,113.25,118.6,99579
18/06/2002,119.1,119.1,115.05,115.4,56412
17/06/2002,117.7,119,116.2,116.75,65087
14/06/2002,117,121,115.1,116.75,98729
13/06/2002,120.8,123.9,116,117.65,131292
12/06/2002,121,125,120,121.8,88467
11/06/2002,119,122,119,120.85,54122
10/06/2002,118.5,118.8,117,117.55,44695
07/06/2002,118.5,118.6,114.25,115.35,47126
06/06/2002,120,122,118.5,119.25,51452
05/06/2002,118,119.85,116.9,118.6,43677
04/06/2002,117,118.8,115.05,117.5,50703
03/06/2002,117.25,117.25,115.05,115.95,55486
31/05/2002,115.15,115.25,112.75,113.2,45030
30/05/2002,115.2,119,114.85,115.25,59615
29/05/2002,115,117,112.9,115.15,64672
28/05/2002,115.1,117.3,101.1,112.8,49138
27/05/2002,121.9,121.9,117.5,118.65,69621
24/05/2002,116.9,120.9,116,120.1,114677
23/05/2002,114.45,114.95,112.25,112.75,45597
22/05/2002,110,116,108.75,113.9,129189
21/05/2002,116.1,116.1,107,109.1,147000
20/05/2002,125,125.9,115.1,117.25,91443
17/05/2002,128,128,121,124.4,127008
16/05/2002,132.95,133.5,127.2,128.05,102989
15/05/2002,136,138.5,130.5,131,117396
14/05/2002,136.7,137.4,135,135.6,36177
13/05/2002,138.4,139.85,135.5,136.75,106624
10/05/2002,136.75,138.9,135,138.1,79035
09/05/2002,138.6,139.9,134.9,135.45,134268
08/05/2002,139.45,139.45,135.05,136.25,90901
07/05/2002,140.9,141.5,136.3,137,107565
06/05/2002,142,142.8,139,140,85947
03/05/2002,142.2,143.9,140,140.4,131120
02/05/2002,143.25,145,140.1,140.7,73240
30/04/2002,139.5,143.25,138.25,142.45,149669
29/04/2002,143,143,137,138.1,102751
26/04/2002,143,145,139.1,141.3,188316
25/04/2002,147,149.9,140.25,141.85,411427
24/04/2002,138,149,136.75,146.45,622086
23/04/2002,138.25,138.25,135.05,136.55,93346
22/04/2002,136.05,139.3,135,137.2,200868
19/04/2002,139,139.65,133,134.35,178078
18/04/2002,141.5,142,136.05,137.95,229809
17/04/2002,146.8,147.6,138.1,139.25,691744
16/04/2002,135,144.25,130.7,142.55,758400
15/04/2002,155,155,132.3,133.6,497396
12/04/2002,126.95,137.8,126.95,134.55,682836
11/04/2002,129.7,130,126.55,127.15,184710
10/04/2002,125,130,124,127.35,206865
09/04/2002,127.75,127.75,123.15,124.1,150092
08/04/2002,130.5,133.4,125.55,126.55,263152
05/04/2002,126.9,131.5,126,129.05,388180
04/04/2002,132,132.5,124.55,125.8,327294
03/04/2002,121.05,131,120,129.5,542544
02/04/2002,117.5,125.7,117.25,120.55,155592
01/04/2002,118.3,118.75,116.5,116.95,38756
28/03/2002,115,117.9,113.6,116.6,63432
27/03/2002,118.5,118.5,113.15,113.85,33154
26/03/2002,117,117,113.25,114.15,28017
22/03/2002,117.5,117.5,114,114.4,43495
21/03/2002,117.5,118.9,116.5,117.15,30523
20/03/2002,120,120,116,116.85,49916
19/03/2002,123,123.45,118.1,118.8,49106
18/03/2002,122.85,124.9,121,121.65,91676
15/03/2002,123.9,123.9,119.1,121.35,107025
14/03/2002,117.45,126.85,116.35,121.35,278113
13/03/2002,115.3,117.9,115,116.05,57614
12/03/2002,120.8,121.9,115.2,115.7,58469
11/03/2002,122,123.2,118.8,119.5,81894
08/03/2002,123.45,125,120.05,120.45,67808
07/03/2002,121,124.5,119.65,121.6,82882
06/03/2002,125,125.8,121,121.5,110406
05/03/2002,122.5,126,122,123.2,146979
04/03/2002,122,123.8,120.45,121.3,163526
01/03/2002,114.9,120.5,114,119.4,215698
28/02/2002,127.45,130.05,112.15,113.8,382020
27/02/2002,132,134,125.1,126.2,304259
26/02/2002,134,135.9,127.8,130.2,637596
25/02/2002,126,135.8,126,131.05,1259508
22/02/2002,119.5,124.9,116.9,122.7,708777
21/02/2002,124.5,126.4,118,119.25,918404
20/02/2002,107.8,122.5,107.8,119.9,737129
19/02/2002,106,114,105.35,108.75,449639
18/02/2002,101.1,107.8,101.1,106,137331
15/02/2002,104.25,104.95,102.15,102.85,62615
14/02/2002,105.95,106,103.3,104.4,66968
13/02/2002,106.75,108.65,103.6,104.35,146393
12/02/2002,103.5,108.95,102.65,104.85,182068
11/02/2002,104.1,105,102.1,102.7,81230
08/02/2002,103.9,104.65,101.65,103.05,95539
07/02/2002,106.5,106.7,101.5,102.4,243300
06/02/2002,105.95,108.5,105,105.6,301281
05/02/2002,101,109,101,104.6,431770
04/02/2002,105,105,102.2,102.75,102393
01/02/2002,106.5,107.4,104.1,104.55,143545
31/01/2002,103.9,105.9,103.1,105.15,125006
30/01/2002,106.5,106.5,100.35,103.2,188347
29/01/2002,107.7,108.7,105.9,106.25,66531
28/01/2002,110,110,105.65,106.5,104394
25/01/2002,109.8,111.5,107.3,109.1,149136
24/01/2002,111.8,111.95,107,108.15,196187
23/01/2002,112,113.5,107.1,108.25,164335
22/01/2002,124,124,108,111.75,242994
21/01/2002,106,114.5,104.1,112,378518
18/01/2002,114,114.75,104.3,105.35,463452
17/01/2002,109.5,120.9,108,115.1,788996
16/01/2002,110.8,114.6,109.05,110.25,338349
15/01/2002,112.95,115.25,107,109.3,635985
14/01/2002,96.9,110.25,96.9,108.85,481913
11/01/2002,94.2,96,90,91.85,125843
10/01/2002,94.7,96.05,91.75,94.15,90223
09/01/2002,118,118,92.05,92.8,148374
08/01/2002,103,105.25,98.25,98.95,185116
07/01/2002,96.3,103.2,93.25,100.75,252578
04/01/2002,93.1,94.7,92.45,93.1,120614
03/01/2002,92,93.25,91.2,91.8,68356
02/01/2002,91.05,93.9,90.1,90.5,122429
01/01/2002,97.05,99.25,90.35,91.25,183254
31/12/2001,94.25,97.7,92.1,95.05,149298
28/12/2001,88.25,92.4,87.15,91.3,159530
27/12/2001,89,89.8,86.25,88.55,130552
26/12/2001,83,93.5,83,88.7,151282
24/12/2001,89,91.9,83.7,89.8,260241
21/12/2001,96.95,98,90.9,90.9,158283
20/12/2001,102.25,105.75,97.25,98.8,249822
19/12/2001,114,115.9,105.4,105.7,203568
18/12/2001,117.7,117.7,109.15,114.55,323535
14/12/2001,109,115.4,106,112.35,260319
13/12/2001,119,119,108.65,110.9,300898
12/12/2001,122,122.9,116.75,118.05,138982
11/12/2001,123,126,119.8,120.8,288761
10/12/2001,122,123.15,119,123.15,488653
07/12/2001,110.3,116.7,110,114,349370
06/12/2001,119.8,120,110.5,111.4,251571
05/12/2001,117,119.9,109.55,117.8,554385
04/12/2001,113.45,115.8,109.5,114.5,362831
03/12/2001,104.65,109.55,104.6,109.55,275032
29/11/2001,99.3,104.5,97.65,101.4,279531
28/11/2001,107.95,110.8,100.6,101.55,387840
27/11/2001,107.9,108.55,102.5,108.35,385975
26/11/2001,96.5,100.5,95.15,100.5,210912
23/11/2001,93,94.95,88.65,93.05,415054
22/11/2001,91.05,96.9,91.05,92.95,206968
21/11/2001,94.25,97.4,93.25,93.8,206917
20/11/2001,98.8,100.95,93,96.2,523207
19/11/2001,90.45,94.35,87,94.35,464428
15/11/2001,90,90.7,87,87.35,151908
14/11/2001,91.2,92,89.3,89.7,87699
13/11/2001,91.05,92.5,87,89.9,163515
12/11/2001,90.9,93.5,90.15,91.65,314578
09/11/2001,90.5,92.9,86.55,87.5,477379
08/11/2001,87.9,89.9,80.3,89,667791
07/11/2001,80.5,83.2,80.5,83.2,42605
06/11/2001,73.9,77,71.5,77,558502
